wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m
2026-04-22T14:39:59.634,1776857999.634828,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:39:59.734,1776857999.734778,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:39:59.834,1776857999.834747,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:39:59.944,1776857999.944580,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.63 m | valid=351/1287 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.034,1776858000.034774,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.134,1776858000.134927,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.234,1776858000.234893,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.334,1776858000.334882,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.434,1776858000.434888,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.536,1776858000.536001,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.634,1776858000.634971,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.735,1776858000.734953,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.834,1776858000.834741,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:00.934,1776858000.934803,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.035,1776858001.035135,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.135,1776858001.134967,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.236,1776858001.236758,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.334,1776858001.334923,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.434,1776858001.434841,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.535,1776858001.535853,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.634,1776858001.634843,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.735,1776858001.735940,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,
2026-04-22T14:40:01.835,1776858001.835077,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1118.4,""cy"":341.47,""w"":95.99,""h"":153.23,""x1"":179,""y1"":44,""x2"":195,""y2"":70,""conf"":0.7226,""depth_m"":null,""depth_valid"":false}]",0.7226,1118.40,341.47,95.99,153.23,
2026-04-22T14:40:01.936,1776858001.936123,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1118.4,""cy"":341.47,""w"":95.99,""h"":153.23,""x1"":179,""y1"":44,""x2"":195,""y2"":70,""conf"":0.7226,""depth_m"":null,""depth_valid"":false}]",0.7226,1118.40,341.47,95.99,153.23,
2026-04-22T14:40:02.034,1776858002.034835,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1104.5,""cy"":339.65,""w"":99.28,""h"":142.78,""x1"":176,""y1"":45,""x2"":193,""y2"":69,""conf"":0.7225,""depth_m"":null,""depth_valid"":false}]",0.7225,1104.50,339.65,99.28,142.78,
2026-04-22T14:40:02.136,1776858002.136816,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1104.02,""cy"":337.76,""w"":99.72,""h"":139.59,""x1"":176,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7231,""depth_m"":null,""depth_valid"":false}]",0.7231,1104.02,337.76,99.72,139.59,
2026-04-22T14:40:02.235,1776858002.235552,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1104.02,""cy"":337.76,""w"":99.72,""h"":139.59,""x1"":176,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7231,""depth_m"":null,""depth_valid"":false}]",0.7231,1104.02,337.76,99.72,139.59,
2026-04-22T14:40:02.334,1776858002.334794,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":1104.82,""cy"":338.56,""w"":99.77,""h"":140.86,""x1"":176,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7019,""depth_m"":null,""depth_valid"":false},{""cx"":21.73,""cy"":344.71,""w"":42.85,""h"":395.12,""x1"":0,""y1"":25,""x2"":7,""y2"":90,""conf"":0.4434,""depth_m"":null,""depth_valid"":false}]",0.4434,21.73,344.71,42.85,395.12,
2026-04-22T14:40:02.435,1776858002.435963,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":1104.82,""cy"":338.56,""w"":99.77,""h"":140.86,""x1"":176,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7019,""depth_m"":null,""depth_valid"":false},{""cx"":21.73,""cy"":344.71,""w"":42.85,""h"":395.12,""x1"":0,""y1"":25,""x2"":7,""y2"":90,""conf"":0.4434,""depth_m"":null,""depth_valid"":false}]",0.4434,21.73,344.71,42.85,395.12,
2026-04-22T14:40:02.534,1776858002.534748,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":1105.83,""cy"":337.68,""w"":99.46,""h"":139.7,""x1"":177,""y1"":45,""x2"":193,""y2"":68,""conf"":0.6897,""depth_m"":null,""depth_valid"":false}]",0.6897,1105.83,337.68,99.46,139.70,
2026-04-22T14:40:02.634,1776858002.634781,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":1106.27,""cy"":338.96,""w"":98.77,""h"":142.03,""x1"":177,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7041,""depth_m"":null,""depth_valid"":false},{""cx"":35.09,""cy"":458.62,""w"":70.15,""h"":643.38,""x1"":0,""y1"":23,""x2"":12,""y2"":130,""conf"":0.4592,""depth_m"":null,""depth_valid"":false}]",0.4592,35.09,458.62,70.15,643.38,
2026-04-22T14:40:02.734,1776858002.734805,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":1106.27,""cy"":338.96,""w"":98.77,""h"":142.03,""x1"":177,""y1"":45,""x2"":193,""y2"":68,""conf"":0.7041,""depth_m"":null,""depth_valid"":false},{""cx"":35.09,""cy"":458.62,""w"":70.15,""h"":643.38,""x1"":0,""y1"":23,""x2"":12,""y2"":130,""conf"":0.4592,""depth_m"":null,""depth_valid"":false}]",0.4592,35.09,458.62,70.15,643.38,
2026-04-22T14:40:02.841,1776858002.841178,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,1,"[{""cx"":134.45,""cy"":522.54,""w"":267.47,""h"":848.11,""x1"":0,""y1"":16,""x2"":45,""y2"":158,""conf"":0.9366,""depth_m"":2.4285,""depth_valid"":true},{""cx"":1115.96,""cy"":336.25,""w"":101.15,""h"":136.28,""x1"":178,""y1"":45,""x2"":195,""y2"":67,""conf"":0.7522,""depth_m"":null,""depth_valid"":false}]",0.9366,134.45,522.54,267.47,848.11,2.4285
2026-04-22T14:40:02.935,1776858002.934968,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,0.7890,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.79 m | valid=467/6390 | roi_mode=full,DANGEROUS (z=0.79m),2,1,2,1,"[{""cx"":134.45,""cy"":522.54,""w"":267.47,""h"":848.11,""x1"":0,""y1"":16,""x2"":45,""y2"":158,""conf"":0.9366,""depth_m"":2.4285,""depth_valid"":true},{""cx"":1115.96,""cy"":336.25,""w"":101.15,""h"":136.28,""x1"":178,""y1"":45,""x2"":195,""y2"":67,""conf"":0.7522,""depth_m"":null,""depth_valid"":false}]",0.9366,134.45,522.54,267.47,848.11,2.4285
2026-04-22T14:40:03.035,1776858003.035019,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,0.8262,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.83 m | valid=684/7285 | roi_mode=full,WARNING (z=0.81m),1,1,2,1,"[{""cx"":142.26,""cy"":482.68,""w"":282.4,""h"":930.11,""x1"":0,""y1"":3,""x2"":47,""y2"":158,""conf"":0.8887,""depth_m"":2.3826,""depth_valid"":true},{""cx"":1116.93,""cy"":340.37,""w"":105.48,""h"":145.97,""x1"":178,""y1"":45,""x2"":196,""y2"":69,""conf"":0.732,""depth_m"":null,""depth_valid"":false}]",0.8887,142.26,482.68,282.40,930.11,2.3826
2026-04-22T14:40:03.136,1776858003.136126,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,0.8777,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.88 m | valid=679/7285 | roi_mode=full,WARNING (z=0.88m),1,1,2,1,"[{""cx"":142.26,""cy"":482.68,""w"":282.4,""h"":930.11,""x1"":0,""y1"":3,""x2"":47,""y2"":158,""conf"":0.8887,""depth_m"":2.3826,""depth_valid"":true},{""cx"":1116.93,""cy"":340.37,""w"":105.48,""h"":145.97,""x1"":178,""y1"":45,""x2"":196,""y2"":69,""conf"":0.732,""depth_m"":null,""depth_valid"":false}]",0.8887,142.26,482.68,282.40,930.11,2.3826
2026-04-22T14:40:03.237,1776858003.237075,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,0.9239,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.92 m | valid=1032/8478 | roi_mode=full,WARNING (z=0.88m),1,0,2,1,"[{""cx"":162.83,""cy"":475.51,""w"":323.62,""h"":943.4,""x1"":0,""y1"":1,""x2"":54,""y2"":158,""conf"":0.8317,""depth_m"":2.7196,""depth_valid"":true},{""cx"":1103.49,""cy"":343.48,""w"":123.17,""h"":157.42,""x1"":174,""y1"":44,""x2"":195,""y2"":70,""conf"":0.7415,""depth_m"":null,""depth_valid"":false}]",0.8317,162.83,475.51,323.62,943.40,2.7196
2026-04-22T14:40:03.336,1776858003.336092,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,0.9643,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.96 m | valid=1241/8478 | roi_mode=full,WARNING (z=0.96m),1,1,2,1,"[{""cx"":162.83,""cy"":475.51,""w"":323.62,""h"":943.4,""x1"":0,""y1"":1,""x2"":54,""y2"":158,""conf"":0.8317,""depth_m"":2.7196,""depth_valid"":true},{""cx"":1103.49,""cy"":343.48,""w"":123.17,""h"":157.42,""x1"":174,""y1"":44,""x2"":195,""y2"":70,""conf"":0.7415,""depth_m"":null,""depth_valid"":false}]",0.8317,162.83,475.51,323.62,943.40,2.7196
2026-04-22T14:40:03.435,1776858003.435879,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.0356,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.04 m | valid=1803/9577 | roi_mode=full,WARNING (z=0.99m),1,1,2,1,"[{""cx"":183.74,""cy"":477.91,""w"":365.24,""h"":941.12,""x1"":0,""y1"":1,""x2"":61,""y2"":158,""conf"":0.918,""depth_m"":2.9515,""depth_valid"":true},{""cx"":1072.44,""cy"":333.51,""w"":105.53,""h"":134.84,""x1"":170,""y1"":44,""x2"":188,""y2"":67,""conf"":0.8068,""depth_m"":null,""depth_valid"":false}]",0.9180,183.74,477.91,365.24,941.12,2.9515
2026-04-22T14:40:03.534,1776858003.534933,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.0356,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.04 m | valid=1803/9577 | roi_mode=full,WARNING (z=0.99m),1,0,2,1,"[{""cx"":183.74,""cy"":477.91,""w"":365.24,""h"":941.12,""x1"":0,""y1"":1,""x2"":61,""y2"":158,""conf"":0.918,""depth_m"":2.9515,""depth_valid"":true},{""cx"":1072.44,""cy"":333.51,""w"":105.53,""h"":134.84,""x1"":170,""y1"":44,""x2"":188,""y2"":67,""conf"":0.8068,""depth_m"":null,""depth_valid"":false}]",0.9180,183.74,477.91,365.24,941.12,2.9515
2026-04-22T14:40:03.637,1776858003.637880,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.1103,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=2064/9577 | roi_mode=full,WARNING (z=1.11m),1,1,2,0,"[{""cx"":1068.62,""cy"":333.54,""w"":103.98,""h"":135.41,""x1"":170,""y1"":44,""x2"":187,""y2"":67,""conf"":0.7879,""depth_m"":null,""depth_valid"":false},{""cx"":171.64,""cy"":477.08,""w"":341.49,""h"":941.84,""x1"":0,""y1"":1,""x2"":57,""y2"":158,""conf"":0.7812,""depth_m"":null,""depth_valid"":false}]",0.7812,171.64,477.08,341.49,941.84,
2026-04-22T14:40:03.734,1776858003.734762,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.1789,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=2147/8949 | roi_mode=full,WARNING (z=1.11m),1,0,2,0,"[{""cx"":1068.62,""cy"":333.54,""w"":103.98,""h"":135.41,""x1"":170,""y1"":44,""x2"":187,""y2"":67,""conf"":0.7879,""depth_m"":null,""depth_valid"":false},{""cx"":171.64,""cy"":477.08,""w"":341.49,""h"":941.84,""x1"":0,""y1"":1,""x2"":57,""y2"":158,""conf"":0.7812,""depth_m"":null,""depth_valid"":false}]",0.7812,171.64,477.08,341.49,941.84,
2026-04-22T14:40:03.835,1776858003.835934,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.3321,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=3480/8892 | roi_mode=full,WARNING (z=1.29m),1,1,2,0,"[{""cx"":169.57,""cy"":475.23,""w"":338.12,""h"":938.09,""x1"":0,""y1"":1,""x2"":57,""y2"":157,""conf"":0.9084,""depth_m"":null,""depth_valid"":false},{""cx"":1068.13,""cy"":334.63,""w"":104.25,""h"":136.38,""x1"":170,""y1"":44,""x2"":187,""y2"":67,""conf"":0.7863,""depth_m"":null,""depth_valid"":false}]",0.9084,169.57,475.23,338.12,938.09,
2026-04-22T14:40:03.934,1776858003.934909,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.5635,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=5734/8892 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":169.57,""cy"":475.23,""w"":338.12,""h"":938.09,""x1"":0,""y1"":1,""x2"":57,""y2"":157,""conf"":0.9084,""depth_m"":null,""depth_valid"":false},{""cx"":1068.13,""cy"":334.63,""w"":104.25,""h"":136.38,""x1"":170,""y1"":44,""x2"":187,""y2"":67,""conf"":0.7863,""depth_m"":null,""depth_valid"":false}]",0.9084,169.57,475.23,338.12,938.09,
2026-04-22T14:40:04.036,1776858004.036902,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.5808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=9189/13502 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":256.53,""cy"":472.17,""w"":511.89,""h"":940.07,""x1"":0,""y1"":0,""x2"":86,""y2"":157,""conf"":0.9293,""depth_m"":null,""depth_valid"":false},{""cx"":1060.53,""cy"":340.54,""w"":104.06,""h"":144.79,""x1"":169,""y1"":45,""x2"":186,""y2"":69,""conf"":0.7984,""depth_m"":null,""depth_valid"":false}]",0.9293,256.53,472.17,511.89,940.07,
2026-04-22T14:40:04.134,1776858004.134791,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6246,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=8041/13502 | roi_mode=full,SAFE (z=1.62m),0,1,2,0,"[{""cx"":294.27,""cy"":472.02,""w"":585.92,""h"":938.87,""x1"":0,""y1"":0,""x2"":98,""y2"":157,""conf"":0.9444,""depth_m"":null,""depth_valid"":false},{""cx"":1053.39,""cy"":338.94,""w"":94.92,""h"":140.21,""x1"":168,""y1"":45,""x2"":184,""y2"":68,""conf"":0.8152,""depth_m"":null,""depth_valid"":false}]",0.9444,294.27,472.02,585.92,938.87,
2026-04-22T14:40:04.236,1776858004.236912,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6569,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.66 m | valid=7028/15386 | roi_mode=full,SAFE (z=1.66m),0,1,2,0,"[{""cx"":294.27,""cy"":472.02,""w"":585.92,""h"":938.87,""x1"":0,""y1"":0,""x2"":98,""y2"":157,""conf"":0.9444,""depth_m"":null,""depth_valid"":false},{""cx"":1053.39,""cy"":338.94,""w"":94.92,""h"":140.21,""x1"":168,""y1"":45,""x2"":184,""y2"":68,""conf"":0.8152,""depth_m"":null,""depth_valid"":false}]",0.9444,294.27,472.02,585.92,938.87,
2026-04-22T14:40:04.334,1776858004.334781,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.6730,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=6908/15958 | roi_mode=full,SAFE (z=1.66m),0,0,2,0,"[{""cx"":302.64,""cy"":474.91,""w"":603.56,""h"":945.4,""x1"":0,""y1"":0,""x2"":101,""y2"":158,""conf"":0.9389,""depth_m"":null,""depth_valid"":false},{""cx"":1048.8,""cy"":344.81,""w"":90.49,""h"":150.04,""x1"":168,""y1"":45,""x2"":183,""y2"":70,""conf"":0.8263,""depth_m"":null,""depth_valid"":false}]",0.9389,302.64,474.91,603.56,945.40,
2026-04-22T14:40:04.436,1776858004.436103,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.7112,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6761/15958 | roi_mode=full,SAFE (z=1.71m),0,1,2,0,"[{""cx"":298.28,""cy"":474.23,""w"":595.97,""h"":945.4,""x1"":0,""y1"":0,""x2"":100,""y2"":158,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":1043.3,""cy"":340.51,""w"":85.6,""h"":139.8,""x1"":167,""y1"":45,""x2"":182,""y2"":68,""conf"":0.8635,""depth_m"":null,""depth_valid"":false}]",0.9456,298.28,474.23,595.97,945.40,
2026-04-22T14:40:04.534,1776858004.534822,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.7644,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=7404/15800 | roi_mode=full,SAFE (z=1.76m),0,1,2,0,"[{""cx"":298.28,""cy"":474.23,""w"":595.97,""h"":945.4,""x1"":0,""y1"":0,""x2"":100,""y2"":158,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":1043.3,""cy"":340.51,""w"":85.6,""h"":139.8,""x1"":167,""y1"":45,""x2"":182,""y2"":68,""conf"":0.8635,""depth_m"":null,""depth_valid"":false}]",0.9456,298.28,474.23,595.97,945.40,
2026-04-22T14:40:04.634,1776858004.634907,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.7973,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.80 m | valid=7179/15800 | roi_mode=full,SAFE (z=1.76m),0,0,2,0,"[{""cx"":288.03,""cy"":478.04,""w"":517.62,""h"":953.73,""x1"":5,""y1"":0,""x2"":91,""y2"":159,""conf"":0.9361,""depth_m"":null,""depth_valid"":false},{""cx"":969.32,""cy"":352.41,""w"":96.3,""h"":160.51,""x1"":154,""y1"":45,""x2"":170,""y2"":72,""conf"":0.8755,""depth_m"":null,""depth_valid"":false}]",0.9361,288.03,478.04,517.62,953.73,
2026-04-22T14:40:04.735,1776858004.735155,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.8138,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=6981/13674 | roi_mode=full,SAFE (z=1.81m),0,1,2,0,"[{""cx"":288.03,""cy"":478.04,""w"":517.62,""h"":953.73,""x1"":5,""y1"":0,""x2"":91,""y2"":159,""conf"":0.9361,""depth_m"":null,""depth_valid"":false},{""cx"":969.32,""cy"":352.41,""w"":96.3,""h"":160.51,""x1"":154,""y1"":45,""x2"":170,""y2"":72,""conf"":0.8755,""depth_m"":null,""depth_valid"":false}]",0.9361,288.03,478.04,517.62,953.73,
2026-04-22T14:40:04.835,1776858004.834978,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.8086,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.81 m | valid=0/0 | roi_mode=full,SAFE (z=1.81m),0,0,1,0,"[{""cx"":955.11,""cy"":350.44,""w"":85.08,""h"":149.74,""x1"":153,""y1"":46,""x2"":167,""y2"":71,""conf"":0.8558,""depth_m"":null,""depth_valid"":false}]",0.8558,955.11,350.44,85.08,149.74,
2026-04-22T14:40:04.934,1776858004.934749,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.8086,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.81 m | valid=0/0 | roi_mode=full,SAFE (z=1.81m),0,0,1,0,"[{""cx"":955.11,""cy"":350.44,""w"":85.08,""h"":149.74,""x1"":153,""y1"":46,""x2"":167,""y2"":71,""conf"":0.8558,""depth_m"":null,""depth_valid"":false}]",0.8558,955.11,350.44,85.08,149.74,
