wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:33:57.345,1776166437.345936,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.445,1776166437.445863,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.545,1776166437.545873,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.645,1776166437.645925,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.747,1776166437.747270,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.845,1776166437.845935,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:57.945,1776166437.945870,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.047,1776166438.046993,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.145,1776166438.145804,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.245,1776166438.245877,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.346,1776166438.346037,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.445,1776166438.445885,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.547,1776166438.547032,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.645,1776166438.645895,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.746,1776166438.746064,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.845,1776166438.845901,distance_accuracy,1300lux,static,2.800,point_10,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:33:58.945,1776166438.945856,distance_accuracy,1300lux,static,2.800,point_10,2.0212,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=515/4898 | roi_mode=full,SAFE (z=invalid),0,0,1,0.8573,92.97,477.76,184.96,946.94
2026-04-14T14:33:59.045,1776166439.045908,distance_accuracy,1300lux,static,2.800,point_10,2.0069,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=593/4898 | roi_mode=full,SAFE (z=2.01m),0,1,1,0.8573,92.97,477.76,184.96,946.94
2026-04-14T14:33:59.146,1776166439.145977,distance_accuracy,1300lux,static,2.800,point_10,1.9814,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=612/4898 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.8534,91.93,477.82,182.91,946.95
2026-04-14T14:33:59.246,1776166439.246118,distance_accuracy,1300lux,static,2.800,point_10,1.9924,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=559/4898 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8534,91.93,477.82,182.91,946.95
2026-04-14T14:33:59.345,1776166439.345809,distance_accuracy,1300lux,static,2.800,point_10,2.0056,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=557/4898 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8534,91.93,477.82,182.91,946.95
2026-04-14T14:33:59.445,1776166439.445956,distance_accuracy,1300lux,static,2.800,point_10,1.9962,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=509/4740 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.8455,89.04,478.24,177.28,948.19
2026-04-14T14:33:59.545,1776166439.545926,distance_accuracy,1300lux,static,2.800,point_10,1.9888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=533/4740 | roi_mode=full,SAFE (z=1.99m),0,1,1,0.8455,89.04,478.24,177.28,948.19
2026-04-14T14:33:59.645,1776166439.645900,distance_accuracy,1300lux,static,2.800,point_10,2.0008,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=474/4582 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.8283,87.22,477.85,173.71,948.36
2026-04-14T14:33:59.748,1776166439.748015,distance_accuracy,1300lux,static,2.800,point_10,1.9803,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=473/4582 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.8251,86.71,477.79,172.74,948.34
2026-04-14T14:33:59.845,1776166439.845895,distance_accuracy,1300lux,static,2.800,point_10,1.9783,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=446/4582 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8251,86.71,477.79,172.74,948.34
2026-04-14T14:33:59.946,1776166439.946200,distance_accuracy,1300lux,static,2.800,point_10,2.0039,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=348/4424 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8262,84.77,477.97,168.94,948.83
