wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps
2026-04-22T15:26:55.969,1776860815.969006,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,26.56,10.62
2026-04-22T15:26:56.068,1776860816.068911,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,27.76,10.41
2026-04-22T15:26:56.170,1776860816.170508,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,25.66,10.26
2026-04-22T15:26:56.271,1776860816.271242,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,24.46,10.19
2026-04-22T15:26:56.368,1776860816.368884,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,23.80,10.20
2026-04-22T15:26:56.468,1776860816.468915,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.80,10.17
2026-04-22T15:26:56.568,1776860816.568833,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.57,10.15
2026-04-22T15:26:56.668,1776860816.668888,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.52,10.13
2026-04-22T15:26:56.777,1776860816.777050,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.08,10.04
2026-04-22T15:26:56.868,1776860816.868869,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.14,10.11
2026-04-22T15:26:56.969,1776860816.969526,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.94,9.94
2026-04-22T15:26:57.069,1776860817.069048,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.98,9.99
2026-04-22T15:26:57.168,1776860817.168912,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.66,10.00
2026-04-22T15:26:57.268,1776860817.268829,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.00,10.00
2026-04-22T15:26:57.368,1776860817.368865,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.00,10.00
2026-04-22T15:26:57.469,1776860817.469113,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.33,10.00
2026-04-22T15:26:57.569,1776860817.569316,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.85,9.99
2026-04-22T15:26:57.668,1776860817.668845,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.75,10.00
2026-04-22T15:26:57.768,1776860817.768925,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.55,10.00
2026-04-22T15:26:57.868,1776860817.868912,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.00,10.00
2026-04-22T15:26:57.968,1776860817.968697,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.04,10.02
2026-04-22T15:26:58.070,1776860818.070924,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.85,9.90
2026-04-22T15:26:58.169,1776860818.169207,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.65,9.99
2026-04-22T15:26:58.270,1776860818.270385,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.44,9.96
2026-04-22T15:26:58.372,1776860818.372878,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.87,9.92
2026-04-22T15:26:58.472,1776860818.472430,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.91,9.94
2026-04-22T15:26:58.568,1776860818.568818,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.72,10.00
2026-04-22T15:26:58.668,1776860818.668937,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.00,10.00
2026-04-22T15:26:58.769,1776860818.769031,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.44,10.00
2026-04-22T15:26:58.868,1776860818.868920,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.00,10.00
2026-04-22T15:26:58.970,1776860818.970134,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.88
2026-04-22T15:26:59.079,1776860819.079655,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.49
2026-04-22T15:26:59.169,1776860819.169020,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00
2026-04-22T15:26:59.269,1776860819.269868,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.98,9.98
2026-04-22T15:26:59.368,1776860819.368927,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.00,10.00
2026-04-22T15:26:59.469,1776860819.469002,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.67,10.00
2026-04-22T15:26:59.568,1776860819.568896,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.86,10.00
2026-04-22T15:26:59.670,1776860819.670371,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.48,9.98
2026-04-22T15:26:59.780,1776860819.780139,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.27,9.88
2026-04-22T15:26:59.873,1776860819.873371,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.93,9.96
2026-04-22T15:26:59.970,1776860819.970466,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,30.90,10.30
2026-04-22T15:27:00.068,1776860820.068921,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.34,10.23
2026-04-22T15:27:00.169,1776860820.169085,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.53,10.15
2026-04-22T15:27:00.269,1776860820.269376,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.15,10.10
2026-04-22T15:27:00.369,1776860820.369309,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.13,10.08
2026-04-22T15:27:00.470,1776860820.470092,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.08,10.05
2026-04-22T15:27:00.569,1776860820.568996,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.81,10.06
2026-04-22T15:27:00.668,1776860820.668882,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.34,10.06
2026-04-22T15:27:00.768,1776860820.768952,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.87,10.05
2026-04-22T15:27:00.868,1776860820.868876,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.08,10.05
2026-04-22T15:27:00.977,1776860820.977875,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.20,9.96
2026-04-22T15:27:01.072,1776860821.072220,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,21.20,10.60
2026-04-22T15:27:01.178,1776860821.178633,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.92,9.96
2026-04-22T15:27:01.268,1776860821.268894,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,24.05,10.31
2026-04-22T15:27:01.379,1776860821.379003,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.94,9.97
2026-04-22T15:27:01.468,1776860821.468951,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.29,10.18
2026-04-22T15:27:01.568,1776860821.568877,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.92,10.15
2026-04-22T15:27:01.669,1776860821.669947,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.89,10.11
2026-04-22T15:27:01.768,1776860821.768853,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.17,10.11
2026-04-22T15:27:01.871,1776860821.871007,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.56,10.08
2026-04-22T15:27:01.970,1776860821.970225,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.11,10.08
2026-04-22T15:27:02.071,1776860822.071926,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.62,10.05
2026-04-22T15:27:02.168,1776860822.168919,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.31
2026-04-22T15:27:02.271,1776860822.271917,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00
2026-04-22T15:27:02.368,1776860822.368905,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.10,10.10
2026-04-22T15:27:02.469,1776860822.469914,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.05,10.05
2026-04-22T15:27:02.570,1776860822.570683,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.02,10.02
2026-04-22T15:27:02.668,1776860822.668869,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.05,10.05
2026-04-22T15:27:02.774,1776860822.774903,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.96,9.96
2026-04-22T15:27:02.868,1776860822.868871,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.04,10.04
2026-04-22T15:27:02.970,1776860822.970856,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":290.56,""cy"":481.56,""w"":581.12,""h"":947.18,""x1"":0,""y1"":1,""x2"":97,""y2"":159,""conf"":0.9358,""depth_m"":null,""depth_valid"":false}]",0.9358,290.56,481.56,581.12,947.18,,10.01,10.01
2026-04-22T15:27:03.074,1776860823.074241,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9514,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.95 m | valid=2453/15326 | roi_mode=full,SAFE (z=1.95m),0,1,1,0,"[{""cx"":290.56,""cy"":481.56,""w"":581.12,""h"":947.18,""x1"":0,""y1"":1,""x2"":97,""y2"":159,""conf"":0.9358,""depth_m"":null,""depth_valid"":false}]",0.9358,290.56,481.56,581.12,947.18,,10.97,9.98
2026-04-22T15:27:03.171,1776860823.171226,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9593,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.96 m | valid=2549/15326 | roi_mode=full,SAFE (z=1.95m),0,0,1,0,"[{""cx"":394.86,""cy"":480.55,""w"":789.71,""h"":951.36,""x1"":0,""y1"":1,""x2"":132,""y2"":159,""conf"":0.9169,""depth_m"":null,""depth_valid"":false}]",0.9169,394.86,480.55,789.71,951.36,,10.31,10.31
2026-04-22T15:27:03.268,1776860823.268861,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9676,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=4346/20856 | roi_mode=full,SAFE (z=1.97m),0,1,1,0,"[{""cx"":394.86,""cy"":480.55,""w"":789.71,""h"":951.36,""x1"":0,""y1"":1,""x2"":132,""y2"":159,""conf"":0.9169,""depth_m"":null,""depth_valid"":false}]",0.9169,394.86,480.55,789.71,951.36,,10.28,10.28
2026-04-22T15:27:03.368,1776860823.368906,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9676,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=4346/20856 | roi_mode=full,SAFE (z=1.97m),0,0,1,0,"[{""cx"":465.59,""cy"":475.47,""w"":861.87,""h"":948.6,""x1"":6,""y1"":0,""x2"":150,""y2"":158,""conf"":0.9036,""depth_m"":null,""depth_valid"":false}]",0.9036,465.59,475.47,861.87,948.60,,6.79,10.18
2026-04-22T15:27:03.472,1776860823.472301,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9676,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=4346/20856 | roi_mode=full,SAFE (z=1.97m),0,0,1,0,"[{""cx"":465.59,""cy"":475.47,""w"":861.87,""h"":948.6,""x1"":6,""y1"":0,""x2"":150,""y2"":158,""conf"":0.9036,""depth_m"":null,""depth_valid"":false}]",0.9036,465.59,475.47,861.87,948.60,,5.02,10.05
2026-04-22T15:27:03.568,1776860823.568792,exp4_left_to_right_cross_center,400_lux,left_to_right_cross_center_line,1.600,,1.9760,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5633/22578 | roi_mode=full,SAFE (z=1.98m),0,1,1,0,"[{""cx"":530.32,""cy"":477.0,""w"":848.75,""h"":954.0,""x1"":18,""y1"":0,""x2"":160,""y2"":159,""conf"":0.8505,""depth_m"":null,""depth_valid"":false}]",0.8505,530.32,477.00,848.75,954.00,,6.07,10.11
