wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:01:47.855,1777035707.855659,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.6886,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=32556/113044 | roi_mode=full,SAFE (z=1.69m),0,0,2,2,"[{""cx"":556.02,""cy"":480.49,""w"":464.69,""h"":959.02,""x1"":162,""y1"":0,""x2"":394,""y2"":480,""conf"":0.9294,""depth_m"":1.739,""depth_valid"":true},{""cx"":845.1,""cy"":438.22,""w"":87.32,""h"":103.87,""x1"":401,""y1"":193,""x2"":444,""y2"":245,""conf"":0.6142,""depth_m"":1.6096,""depth_valid"":true}]",0.9294,556.02,480.49,464.69,959.02,1.7390,2.00,10.02,6.01,2.00,701.14,907.23,51.86,51.86,1.64,118.89,117.03,781.15,4.37,1.13,1.73,1.35,1.70,0.00,0.14,176.81
2026-04-24T16:01:47.955,1777035707.955829,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.6886,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=32556/113044 | roi_mode=full,SAFE (z=1.69m),0,0,2,2,"[{""cx"":409.97,""cy"":478.76,""w"":364.83,""h"":953.27,""x1"":114,""y1"":1,""x2"":296,""y2"":478,""conf"":0.9563,""depth_m"":1.7679,""depth_valid"":true},{""cx"":844.76,""cy"":438.23,""w"":87.85,""h"":104.96,""x1"":400,""y1"":193,""x2"":444,""y2"":245,""conf"":0.6142,""depth_m"":1.6115,""depth_valid"":true}]",0.9563,409.97,478.76,364.83,953.27,1.7679,1.82,10.02,6.37,1.82,701.14,907.23,53.63,53.63,1.64,117.98,116.23,765.44,4.37,1.13,1.73,1.35,1.70,0.00,0.14,177.67
2026-04-24T16:01:48.057,1777035708.056885,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.6886,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=32556/113044 | roi_mode=full,SAFE (z=1.69m),0,0,2,2,"[{""cx"":318.41,""cy"":480.0,""w"":505.78,""h"":960.0,""x1"":33,""y1"":0,""x2"":286,""y2"":480,""conf"":0.9343,""depth_m"":1.9719,""depth_valid"":true},{""cx"":845.18,""cy"":437.34,""w"":87.06,""h"":103.43,""x1"":401,""y1"":193,""x2"":444,""y2"":245,""conf"":0.5749,""depth_m"":1.6096,""depth_valid"":true}]",0.9343,318.41,480.00,505.78,960.00,1.9719,0.00,9.90,9.90,0.00,701.14,907.23,61.53,61.53,1.64,115.16,113.83,783.27,4.37,1.13,1.73,1.35,1.70,0.00,0.14,182.75
2026-04-24T16:01:48.155,1777035708.155472,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=13742/121440 | roi_mode=full,SAFE (z=1.94m),0,1,2,1,"[{""cx"":294.79,""cy"":479.28,""w"":536.39,""h"":958.55,""x1"":13,""y1"":0,""x2"":281,""y2"":479,""conf"":0.9144,""depth_m"":2.0091,""depth_valid"":true},{""cx"":845.01,""cy"":437.13,""w"":87.5,""h"":103.06,""x1"":401,""y1"":193,""x2"":444,""y2"":244,""conf"":0.5791,""depth_m"":null,""depth_valid"":false}]",0.9144,294.79,479.28,536.39,958.55,2.0091,5.01,10.02,10.02,5.01,7.47,915.77,70.93,70.93,4.61,102.79,101.09,745.94,2.41,0.65,0.98,0.67,0.24,0.00,0.16,176.37
2026-04-24T16:01:48.255,1777035708.255592,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=13742/121440 | roi_mode=full,SAFE (z=1.94m),0,0,2,1,"[{""cx"":294.79,""cy"":479.28,""w"":536.39,""h"":958.55,""x1"":13,""y1"":0,""x2"":281,""y2"":479,""conf"":0.9144,""depth_m"":2.0091,""depth_valid"":true},{""cx"":845.01,""cy"":437.13,""w"":87.5,""h"":103.06,""x1"":401,""y1"":193,""x2"":444,""y2"":244,""conf"":0.5791,""depth_m"":null,""depth_valid"":false}]",0.9144,294.79,479.28,536.39,958.55,2.0091,3.34,10.01,6.67,3.34,7.47,915.77,50.82,50.82,4.61,102.79,109.99,745.94,2.41,0.65,0.98,0.67,0.24,0.00,0.16,156.26
2026-04-24T16:01:48.356,1777035708.356353,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=13742/121440 | roi_mode=full,SAFE (z=1.94m),0,0,2,1,"[{""cx"":222.79,""cy"":476.62,""w"":445.59,""h"":947.07,""x1"":0,""y1"":2,""x2"":223,""y2"":475,""conf"":0.9009,""depth_m"":1.9804,""depth_valid"":true},{""cx"":844.51,""cy"":437.98,""w"":88.02,""h"":104.58,""x1"":400,""y1"":193,""x2"":444,""y2"":245,""conf"":0.6157,""depth_m"":null,""depth_valid"":false}]",0.9009,222.79,476.62,445.59,947.07,1.9804,2.50,9.99,7.49,2.50,7.47,915.77,40.60,40.60,4.61,111.87,109.99,830.68,2.41,0.65,0.98,0.67,0.24,0.00,0.16,155.11
2026-04-24T16:01:48.456,1777035708.456352,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=13742/121440 | roi_mode=full,SAFE (z=1.94m),0,0,2,1,"[{""cx"":166.19,""cy"":476.92,""w"":330.49,""h"":948.08,""x1"":0,""y1"":1,""x2"":166,""y2"":475,""conf"":0.6805,""depth_m"":1.9497,""depth_valid"":true},{""cx"":844.68,""cy"":437.22,""w"":87.84,""h"":103.16,""x1"":400,""y1"":193,""x2"":444,""y2"":244,""conf"":0.6114,""depth_m"":null,""depth_valid"":false}]",0.6805,166.19,476.92,330.49,948.08,1.9497,2.00,9.99,7.99,2.00,7.47,915.77,53.90,53.90,4.61,134.98,133.35,933.38,2.41,0.65,0.98,0.67,0.24,0.00,0.16,191.53
2026-04-24T16:01:48.556,1777035708.556601,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=13742/121440 | roi_mode=full,SAFE (z=1.94m),0,0,2,1,"[{""cx"":159.47,""cy"":480.8,""w"":316.6,""h"":958.39,""x1"":1,""y1"":1,""x2"":159,""y2"":480,""conf"":0.7116,""depth_m"":1.9415,""depth_valid"":true},{""cx"":844.96,""cy"":437.2,""w"":87.05,""h"":103.19,""x1"":401,""y1"":193,""x2"":444,""y2"":244,""conf"":0.6282,""depth_m"":null,""depth_valid"":false}]",0.7116,159.47,480.80,316.60,958.39,1.9415,1.66,9.99,8.32,1.66,7.47,915.77,75.62,75.62,4.61,104.98,100.89,994.44,2.41,0.65,0.98,0.67,0.24,0.00,0.16,183.24
2026-04-24T16:01:48.655,1777035708.655786,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,2.0033,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=2023/75682 | roi_mode=full,SAFE (z=2.00m),0,1,2,1,"[{""cx"":120.17,""cy"":478.22,""w"":238.72,""h"":952.03,""x1"":0,""y1"":1,""x2"":120,""y2"":477,""conf"":0.9005,""depth_m"":1.9932,""depth_valid"":true},{""cx"":844.98,""cy"":437.43,""w"":87.39,""h"":104.01,""x1"":401,""y1"":193,""x2"":444,""y2"":245,""conf"":0.6342,""depth_m"":null,""depth_valid"":false}]",0.9005,120.17,478.22,238.72,952.03,1.9932,2.86,10.00,8.57,2.86,8.60,1127.36,54.00,54.00,9.39,136.56,133.82,993.01,7.16,0.77,1.88,4.28,3.23,0.00,0.16,200.95
2026-04-24T16:01:48.755,1777035708.755691,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,1.9827,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=40/57120 | roi_mode=full,SAFE (z=1.98m),0,1,2,1,"[{""cx"":120.17,""cy"":478.22,""w"":238.72,""h"":952.03,""x1"":0,""y1"":1,""x2"":120,""y2"":477,""conf"":0.9005,""depth_m"":1.9932,""depth_valid"":true},{""cx"":844.98,""cy"":437.43,""w"":87.39,""h"":104.01,""x1"":401,""y1"":193,""x2"":444,""y2"":245,""conf"":0.6342,""depth_m"":null,""depth_valid"":false}]",0.9005,120.17,478.22,238.72,952.03,1.9932,3.75,10.00,7.50,3.75,145.24,1215.78,2.80,37.07,2.80,136.56,133.82,993.01,5.45,0.41,0.51,4.43,0.18,0.00,0.10,144.98
