wall_time_iso,experiment_id,scenario,person_z_m,person_detected,depth_valid,safety_state_text,safety_level,det_count,closest_det_conf,closest_bbox_cx,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,pubsub_ms_cam_to_yolo,pubsub_ms_cam_to_depth,pubsub_ms_yolo_to_depth,pubsub_ms_depth_to_safety,pubsub_total_ms,camera_disparity_ms,yolo_infer_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-27T15:19:04.102,exp_fast_headless,headless_fast,1.8010,1,1,SAFE (z=1.80m),0,1,0.9487,718.20,20.03,20.03,3.34,10.01,58.52,314.05,17.02,9.50,129.99,47.90,204.41,0.37,110.22,1.23,0.11,113.91
2026-04-27T15:19:04.152,exp_fast_headless,headless_fast,1.8010,1,1,SAFE (z=1.80m),0,1,0.9487,718.20,20.02,20.02,2.86,8.58,58.52,314.05,17.02,0.70,129.99,29.88,177.58,0.26,110.22,0.76,0.13,113.34
2026-04-27T15:19:04.203,exp_fast_headless,headless_fast,1.8010,0,1,SAFE (z=1.80m),0,1,0.9487,718.20,19.97,19.97,2.50,9.98,12.25,440.16,17.02,10.24,129.99,58.27,215.51,0.34,110.22,0.87,0.96,114.36
2026-04-27T15:19:04.252,exp_fast_headless,headless_fast,1.8010,0,1,SAFE (z=1.80m),0,1,0.9487,718.20,17.78,20.00,2.22,8.89,12.25,440.16,17.02,10.24,129.99,58.27,215.51,0.34,110.22,0.87,0.96,155.58
2026-04-27T15:19:04.303,exp_fast_headless,headless_fast,1.8010,0,1,SAFE (z=1.80m),0,1,0.9487,718.20,17.98,19.98,2.00,7.99,12.25,440.16,17.02,10.54,129.99,84.50,242.04,0.37,110.22,0.54,0.11,158.91
2026-04-27T15:19:04.352,exp_fast_headless,headless_fast,1.8010,0,1,SAFE (z=1.80m),0,1,0.9487,718.20,18.18,20.00,1.82,9.09,5.67,566.36,14.49,0.97,129.99,39.85,185.29,0.75,110.22,0.76,0.17,113.88
2026-04-27T15:19:04.403,exp_fast_headless,headless_fast,1.8010,0,1,SAFE (z=1.80m),0,1,0.9487,718.20,18.32,19.99,1.67,8.33,5.67,566.36,14.49,20.76,129.99,65.16,230.39,0.75,110.22,1.18,0.11,114.24
2026-04-27T15:19:04.452,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,1,0.9487,718.20,20.00,20.00,1.54,9.23,4.83,699.75,14.49,2.13,129.99,46.75,193.36,0.36,110.22,1.65,0.24,114.45
2026-04-27T15:19:04.502,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=invalid),0,1,0.9475,711.12,20.00,20.00,2.86,8.57,4.83,699.75,14.49,2.24,134.79,45.71,197.23,1.77,115.71,3.00,0.11,122.88
2026-04-27T15:19:04.552,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=invalid),0,1,0.9475,711.12,20.00,20.00,2.67,8.00,4.83,699.75,14.49,10.21,134.79,42.89,202.39,0.78,115.71,1.02,0.15,119.96
2026-04-27T15:19:04.603,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9475,711.12,19.99,19.99,2.50,8.74,11.91,237.92,14.49,1.31,134.79,38.09,188.69,0.41,115.71,1.35,0.52,120.28
2026-04-27T15:19:04.652,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9475,711.12,18.83,20.01,2.35,8.24,11.91,237.92,14.49,1.31,134.79,38.09,188.69,0.41,115.71,1.35,0.52,120.28
2026-04-27T15:19:04.702,exp_fast_headless,headless_fast,1.8017,1,1,SAFE (z=1.80m),0,1,0.9475,711.12,18.89,20.00,2.22,8.89,3.46,356.74,14.49,0.81,134.79,127.04,277.14,0.34,115.71,1.08,0.22,119.64
2026-04-27T15:19:04.753,exp_fast_headless,headless_fast,1.8068,1,1,SAFE (z=1.80m),0,1,0.9475,711.12,18.94,19.99,2.10,8.42,3.46,356.74,15.70,1.90,134.79,42.89,195.28,0.51,115.71,1.53,0.21,120.26
2026-04-27T15:19:04.803,exp_fast_headless,headless_fast,1.8068,1,1,SAFE (z=1.80m),0,1,0.9475,711.12,17.99,19.98,2.00,7.99,3.46,356.74,15.70,1.90,134.79,42.89,195.28,0.51,115.71,1.53,0.21,157.29
2026-04-27T15:19:04.852,exp_fast_headless,headless_fast,1.8068,1,1,SAFE (z=1.80m),0,1,0.9469,707.12,0.00,20.37,20.37,0.00,3.46,356.74,15.70,1.90,123.42,42.89,183.90,0.51,105.11,1.53,0.21,146.43
2026-04-27T15:19:04.902,exp_fast_headless,headless_fast,1.8068,1,1,SAFE (z=1.80m),0,1,0.9469,707.12,20.19,20.19,10.09,10.09,4.57,145.56,15.70,0.98,123.42,29.27,169.36,0.33,105.11,1.78,0.14,109.39
2026-04-27T15:19:04.953,exp_fast_headless,headless_fast,1.8078,1,1,SAFE (z=1.80m),0,1,0.9469,707.12,20.00,20.00,6.67,6.67,4.57,145.56,20.53,9.96,123.42,48.67,202.57,26.35,105.11,3.53,0.12,137.15
2026-04-27T15:19:05.003,exp_fast_headless,headless_fast,1.8017,1,1,SAFE (z=1.80m),0,1,0.9469,707.12,20.03,20.03,5.01,5.01,4.57,145.56,20.53,1.52,123.42,19.02,164.49,26.35,105.11,0.94,0.10,134.53
2026-04-27T15:19:05.053,exp_fast_headless,headless_fast,1.8016,1,1,SAFE (z=1.81m),0,1,0.9469,707.12,24.01,20.01,4.00,8.00,17.26,315.49,20.53,1.52,123.42,26.17,171.64,0.73,105.11,1.71,0.13,109.71
2026-04-27T15:19:05.102,exp_fast_headless,headless_fast,1.8011,1,1,SAFE (z=1.81m),0,1,0.9453,705.76,23.41,20.06,6.69,6.69,17.26,315.49,20.53,1.06,154.32,42.28,218.20,0.50,131.20,1.17,0.10,134.88
2026-04-27T15:19:05.152,exp_fast_headless,headless_fast,1.7948,1,1,SAFE (z=1.79m),0,1,0.9453,705.76,22.92,20.05,5.73,8.59,16.87,233.93,20.53,13.98,154.32,48.86,237.70,0.35,131.20,1.50,0.17,135.13
2026-04-27T15:19:05.202,exp_fast_headless,headless_fast,1.7998,1,1,SAFE (z=1.79m),0,1,0.9453,705.76,22.55,20.05,5.01,7.52,16.87,233.93,20.53,11.34,154.32,40.41,226.60,0.43,131.20,1.44,0.11,135.09
2026-04-27T15:19:05.252,exp_fast_headless,headless_fast,1.7946,1,1,SAFE (z=1.79m),0,1,0.9453,705.76,22.26,20.04,4.45,8.91,24.92,336.32,21.96,22.50,154.32,62.59,261.37,0.57,131.20,2.71,0.78,137.17
2026-04-27T15:19:05.302,exp_fast_headless,headless_fast,1.7941,1,1,SAFE (z=1.79m),0,1,0.9453,705.76,22.04,20.04,4.01,8.01,24.92,336.32,21.96,2.79,154.32,28.81,207.89,2.48,131.20,0.95,0.10,159.77
2026-04-27T15:19:05.357,exp_fast_headless,headless_fast,1.7941,1,1,SAFE (z=1.79m),0,1,0.9453,705.76,19.87,19.87,3.61,7.22,24.92,336.32,21.96,2.79,154.32,28.81,207.89,2.48,131.20,0.95,0.10,170.37
2026-04-27T15:19:05.402,exp_fast_headless,headless_fast,1.7878,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.70,20.03,5.01,8.35,89.43,450.74,21.96,5.49,152.92,32.90,213.27,0.40,126.45,1.00,0.13,132.00
2026-04-27T15:19:05.452,exp_fast_headless,headless_fast,1.7928,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.57,20.03,4.62,7.70,89.43,450.74,21.96,2.66,152.92,40.31,217.85,0.46,126.45,1.06,0.17,132.17
2026-04-27T15:19:05.502,exp_fast_headless,headless_fast,1.7938,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.46,20.03,4.29,8.58,22.88,281.92,21.96,11.57,152.92,54.61,241.07,0.76,126.45,4.40,4.43,176.47
2026-04-27T15:19:05.553,exp_fast_headless,headless_fast,1.7940,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.32,19.99,4.00,8.00,22.88,281.92,21.96,7.80,152.92,26.80,209.48,0.40,126.45,1.04,0.11,132.01
2026-04-27T15:19:05.602,exp_fast_headless,headless_fast,1.7878,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.28,20.02,3.75,7.51,22.88,281.92,21.96,7.80,152.92,50.69,233.37,0.40,126.45,1.00,0.10,172.67
2026-04-27T15:19:05.653,exp_fast_headless,headless_fast,1.7928,1,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.18,20.00,3.53,8.24,11.46,436.45,13.33,0.91,152.92,79.47,246.63,0.28,126.45,1.35,0.24,132.34
2026-04-27T15:19:05.702,exp_fast_headless,headless_fast,1.7928,0,1,SAFE (z=1.79m),0,1,0.9446,703.61,21.13,20.02,3.34,7.78,11.46,436.45,13.33,1.26,152.92,51.92,219.44,0.33,126.45,0.41,0.23,131.44
2026-04-27T15:19:05.752,exp_fast_headless,headless_fast,1.7928,0,1,SAFE (z=1.79m),0,1,0.9446,703.61,20.02,20.02,3.16,7.37,11.46,436.45,13.33,1.26,152.92,51.92,219.44,0.33,126.45,0.41,0.23,176.02
2026-04-27T15:19:05.810,exp_fast_headless,headless_fast,1.7928,0,1,SAFE (z=1.79m),0,1,0.9456,701.77,19.86,19.86,3.97,7.94,99.08,572.96,13.33,0.76,155.45,81.13,250.66,0.38,139.98,0.59,0.22,183.75
2026-04-27T15:19:05.852,exp_fast_headless,headless_fast,1.7938,1,1,SAFE (z=1.79m),0,1,0.9456,701.77,23.71,23.71,0.00,0.00,99.08,572.96,13.33,8.45,155.45,52.91,230.14,0.43,139.98,0.84,0.10,176.70
2026-04-27T15:19:05.902,exp_fast_headless,headless_fast,1.7938,1,1,SAFE (z=1.79m),0,1,0.9456,701.77,10.86,21.72,0.00,0.00,99.08,572.96,13.33,8.45,155.45,52.91,230.14,0.43,139.98,0.84,0.10,178.66
2026-04-27T15:19:05.952,exp_fast_headless,headless_fast,1.7940,1,1,SAFE (z=1.79m),0,1,0.9456,701.77,14.07,21.11,0.00,7.04,10.28,326.23,13.33,6.82,155.45,128.02,303.63,0.62,139.98,0.93,0.27,143.57
2026-04-27T15:19:06.012,exp_fast_headless,headless_fast,1.7940,1,1,SAFE (z=1.79m),0,1,0.9456,701.77,9.92,19.85,0.00,4.96,10.28,326.23,13.33,6.82,155.45,128.02,303.63,0.62,139.98,0.93,0.27,174.68
2026-04-27T15:19:06.056,exp_fast_headless,headless_fast,1.7996,1,1,SAFE (z=1.79m),0,1,0.9456,701.77,12.21,20.34,0.00,4.07,10.28,326.23,18.10,8.63,155.45,72.96,255.14,0.56,139.98,4.07,0.10,186.42
2026-04-27T15:19:06.102,exp_fast_headless,headless_fast,1.8064,0,1,SAFE (z=1.81m),0,1,0.9456,701.77,17.12,20.54,0.00,6.85,57.27,443.31,18.10,6.89,155.45,50.00,230.44,0.60,139.98,0.36,0.72,143.43
2026-04-27T15:19:06.153,exp_fast_headless,headless_fast,1.8064,0,1,SAFE (z=1.81m),0,1,0.9457,700.54,17.51,20.42,2.92,5.84,57.27,443.31,18.10,9.60,158.96,35.87,222.53,0.46,137.57,0.34,0.14,141.38
2026-04-27T15:19:06.202,exp_fast_headless,headless_fast,1.8077,1,1,SAFE (z=1.81m),0,1,0.9457,700.54,17.84,20.39,2.55,7.65,55.20,190.81,18.10,2.02,158.96,35.27,214.35,0.93,137.57,1.04,1.32,143.73
2026-04-27T15:19:06.255,exp_fast_headless,headless_fast,1.8080,1,1,SAFE (z=1.81m),0,1,0.9457,700.54,17.98,20.23,2.25,6.74,55.20,190.81,18.10,1.09,158.96,44.58,222.73,0.29,137.57,1.59,0.15,142.47
2026-04-27T15:19:06.305,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9457,700.54,18.19,20.21,2.02,6.06,55.20,190.81,18.10,9.23,158.96,53.39,239.68,0.55,137.57,1.12,1.25,143.36
2026-04-27T15:19:06.352,exp_fast_headless,headless_fast,1.8137,1,1,SAFE (z=1.81m),0,1,0.9457,700.54,18.45,20.29,1.84,7.38,16.11,327.49,19.84,10.87,158.96,49.35,239.01,0.64,137.57,1.36,0.17,188.69
2026-04-27T15:19:06.402,exp_fast_headless,headless_fast,1.8086,1,1,SAFE (z=1.81m),0,1,0.9457,700.54,18.58,20.27,1.69,6.76,16.11,327.49,19.84,1.84,158.96,81.62,262.26,0.56,137.57,1.87,0.12,142.99
2026-04-27T15:19:06.463,exp_fast_headless,headless_fast,1.8086,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,16.85,19.92,3.06,6.13,16.11,327.49,19.84,1.84,151.53,81.62,254.84,0.56,125.59,1.87,0.12,182.23
2026-04-27T15:19:06.502,exp_fast_headless,headless_fast,1.8139,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,17.34,20.23,2.89,7.23,12.72,203.55,19.84,10.38,151.53,94.15,275.91,0.41,125.59,1.66,0.20,130.56
2026-04-27T15:19:06.553,exp_fast_headless,headless_fast,1.8139,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,16.15,20.18,2.69,6.73,12.72,203.55,19.84,10.38,151.53,94.15,275.91,0.41,125.59,1.66,0.20,130.56
2026-04-27T15:19:06.602,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,17.67,20.20,2.52,6.31,12.72,203.55,19.80,13.92,151.53,72.42,257.67,1.02,125.59,4.06,0.12,133.49
2026-04-27T15:19:06.652,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,16.62,20.19,2.37,7.12,23.04,329.46,19.80,13.92,151.53,50.60,235.85,1.02,125.59,1.19,0.19,130.69
2026-04-27T15:19:06.706,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9456,699.78,16.75,20.10,2.23,6.70,23.04,329.46,19.80,1.90,151.53,77.27,250.50,0.51,125.59,1.12,0.10,130.01
2026-04-27T15:19:06.766,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9451,699.40,16.74,19.87,3.14,7.32,4.71,161.50,19.80,1.57,156.89,47.99,226.23,0.44,132.01,1.13,0.22,136.11
2026-04-27T15:19:06.813,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9451,699.40,16.95,19.94,2.99,6.98,4.71,161.50,13.76,4.35,156.89,34.59,209.59,2.80,132.01,4.85,0.12,185.64
2026-04-27T15:19:06.864,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9451,699.40,0.00,19.41,0.00,0.00,4.71,161.50,13.76,4.35,156.89,34.59,209.59,2.80,132.01,4.85,0.12,187.66
2026-04-27T15:19:06.902,exp_fast_headless,headless_fast,1.8137,1,1,SAFE (z=1.81m),0,1,0.9455,699.70,11.20,22.40,11.20,11.20,118.18,300.00,13.76,1.55,151.37,99.74,266.43,0.37,134.33,1.42,0.22,163.08
2026-04-27T15:19:06.952,exp_fast_headless,headless_fast,1.8086,1,1,SAFE (z=1.81m),0,1,0.9455,699.70,14.34,21.51,7.17,7.17,118.18,300.00,13.03,1.59,151.37,70.67,236.66,0.36,134.33,1.17,0.12,137.62
2026-04-27T15:19:07.004,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9455,699.70,15.71,20.94,5.24,10.47,16.84,251.70,13.03,12.80,151.37,57.05,234.25,0.36,134.33,1.39,0.19,137.92
2026-04-27T15:19:07.052,exp_fast_headless,headless_fast,1.8081,1,1,SAFE (z=1.81m),0,1,0.9415,697.56,16.73,20.91,8.36,8.36,16.84,251.70,13.03,8.70,133.45,47.10,202.27,0.34,116.92,1.38,0.16,120.57
2026-04-27T15:19:07.103,exp_fast_headless,headless_fast,1.8017,1,1,SAFE (z=1.80m),0,1,0.9415,697.56,17.26,20.71,6.90,10.36,16.57,174.96,13.03,12.26,133.45,55.89,214.63,0.63,116.92,1.65,0.27,151.31
2026-04-27T15:19:07.152,exp_fast_headless,headless_fast,1.8125,1,1,SAFE (z=1.80m),0,1,0.9415,697.56,17.69,20.64,5.90,8.84,16.57,174.96,13.03,0.87,133.45,62.22,209.57,0.27,116.92,1.50,0.16,120.62
2026-04-27T15:19:07.202,exp_fast_headless,headless_fast,1.8085,1,1,SAFE (z=1.81m),0,1,0.9415,697.56,18.00,20.57,5.14,10.28,55.08,286.16,13.03,1.45,133.45,46.00,193.92,0.35,116.92,1.23,0.18,120.46
2026-04-27T15:19:07.252,exp_fast_headless,headless_fast,1.8138,1,1,SAFE (z=1.81m),0,1,0.9415,697.56,18.22,20.49,4.55,9.11,55.08,286.16,13.03,1.42,133.45,43.55,191.45,0.39,116.92,2.30,0.18,121.56
2026-04-27T15:19:07.304,exp_fast_headless,headless_fast,1.8023,1,1,SAFE (z=1.81m),0,1,0.9415,697.56,18.33,20.36,4.07,8.14,55.08,286.16,17.45,10.46,133.45,55.36,216.73,0.48,116.92,2.05,0.85,122.07
2026-04-27T15:19:07.363,exp_fast_headless,headless_fast,1.7886,1,1,SAFE (z=1.79m),0,1,0.9415,697.56,18.18,20.00,3.64,9.09,7.40,399.53,17.45,0.86,133.45,22.91,174.67,29.25,116.92,1.15,0.25,149.35
2026-04-27T15:19:07.403,exp_fast_headless,headless_fast,1.7886,0,1,SAFE (z=1.79m),0,1,0.9415,697.56,20.34,20.34,3.39,8.48,7.40,399.53,17.45,1.47,133.45,51.76,204.13,0.37,116.92,0.51,0.20,119.77
2026-04-27T15:19:07.452,exp_fast_headless,headless_fast,1.8042,1,1,SAFE (z=1.80m),0,1,0.9208,639.33,20.35,20.35,4.70,9.39,11.75,191.30,17.45,7.77,146.41,49.36,220.99,0.35,125.77,1.06,0.20,131.08
2026-04-27T15:19:07.502,exp_fast_headless,headless_fast,1.8014,1,1,SAFE (z=1.80m),0,1,0.9208,639.33,20.31,20.31,4.35,8.70,11.75,191.30,17.45,0.75,146.41,32.12,196.73,0.23,125.77,1.38,0.13,131.21
2026-04-27T15:19:07.553,exp_fast_headless,headless_fast,1.7948,1,1,SAFE (z=1.80m),0,1,0.9208,639.33,20.26,20.26,4.05,8.11,11.75,191.30,17.45,0.75,146.41,46.96,211.57,0.43,125.77,1.06,0.11,131.07
2026-04-27T15:19:07.602,exp_fast_headless,headless_fast,1.7756,1,1,SAFE (z=1.78m),0,1,0.9208,639.33,20.26,20.26,3.80,8.87,4.94,312.77,17.45,1.04,146.41,43.56,208.46,0.31,125.77,1.03,0.17,130.98
2026-04-27T15:19:07.654,exp_fast_headless,headless_fast,1.7555,1,1,SAFE (z=1.78m),0,1,0.9208,639.33,20.22,20.22,3.57,8.33,4.94,312.77,17.45,0.83,146.41,42.62,207.31,0.32,125.77,1.36,0.14,172.10
2026-04-27T15:19:07.702,exp_fast_headless,headless_fast,1.7234,1,1,SAFE (z=1.72m),0,1,0.9208,639.33,21.37,20.25,3.37,9.00,3.64,438.66,17.45,0.68,146.41,34.11,198.65,0.29,125.77,0.90,0.19,130.85
2026-04-27T15:19:07.752,exp_fast_headless,headless_fast,1.7234,0,1,SAFE (z=1.72m),0,1,0.9208,639.33,21.30,20.24,3.20,8.52,3.64,438.66,17.45,8.64,146.41,46.31,218.81,0.45,125.77,0.34,0.15,130.41
2026-04-27T15:19:07.803,exp_fast_headless,headless_fast,1.7234,0,1,SAFE (z=1.72m),0,1,0.9208,639.33,21.22,20.21,3.03,8.08,3.64,438.66,17.45,0.82,146.41,34.95,199.63,0.39,125.77,0.39,0.13,130.38
2026-04-27T15:19:07.852,exp_fast_headless,headless_fast,1.7234,0,1,SAFE (z=1.72m),0,1,0.9208,639.33,21.17,20.21,2.89,8.66,6.62,572.88,25.39,2.39,146.41,53.64,227.82,1.17,125.77,0.51,0.27,131.43
2026-04-27T15:19:07.902,exp_fast_headless,headless_fast,1.7234,0,1,SAFE (z=1.72m),0,1,0.9208,639.33,19.93,19.93,0.00,0.00,6.62,572.88,25.39,2.93,146.41,47.94,222.66,0.72,125.77,0.45,0.11,130.75
2026-04-27T15:19:07.952,exp_fast_headless,headless_fast,1.7234,0,1,SAFE (z=1.65m),0,1,0.9429,417.91,9.97,19.94,9.97,9.97,3.34,146.73,25.39,1.58,143.55,74.87,245.39,0.45,115.77,0.45,0.20,120.41
2026-04-27T15:19:08.002,exp_fast_headless,headless_fast,1.6472,1,1,SAFE (z=1.65m),0,1,0.9429,417.91,13.36,20.04,6.68,6.68,3.34,146.73,25.39,1.58,143.55,74.87,245.39,0.45,115.77,2.44,0.20,157.50
2026-04-27T15:19:08.052,exp_fast_headless,headless_fast,1.5963,1,1,SAFE (z=1.65m),0,1,0.9429,417.91,15.02,20.03,5.01,5.01,3.34,146.73,25.39,0.89,143.55,72.71,242.54,0.37,115.77,1.26,0.14,121.08
2026-04-27T15:19:08.103,exp_fast_headless,headless_fast,1.5963,1,1,SAFE (z=1.65m),0,1,0.9429,417.91,11.98,19.96,3.99,3.99,3.34,146.73,25.39,0.89,143.55,72.71,242.54,0.37,115.77,1.26,0.14,166.16
2026-04-27T15:19:08.152,exp_fast_headless,headless_fast,1.5575,1,1,SAFE (z=1.56m),0,1,0.9429,417.91,13.33,20.00,3.33,6.67,11.28,314.45,25.39,8.56,143.55,93.47,270.96,0.34,115.77,3.24,0.17,160.17
2026-04-27T15:19:08.202,exp_fast_headless,headless_fast,1.5444,1,1,SAFE (z=1.56m),0,1,0.9429,417.91,14.29,20.01,2.86,5.72,11.28,314.45,25.39,8.29,143.55,79.13,256.36,0.32,115.77,1.10,0.12,120.84
2026-04-27T15:19:08.252,exp_fast_headless,headless_fast,1.6603,1,1,SAFE (z=1.66m),0,1,0.9429,417.91,15.00,20.00,2.50,7.50,13.23,435.44,25.39,10.50,143.55,43.16,222.59,0.39,115.77,1.45,0.32,121.48
2026-04-27T15:19:08.302,exp_fast_headless,headless_fast,1.6603,0,1,SAFE (z=1.66m),0,1,0.9429,417.91,15.56,20.00,2.22,6.67,13.23,435.44,25.39,0.87,143.55,32.06,201.86,0.40,115.77,0.98,1.76,122.46
2026-04-27T15:19:08.352,exp_fast_headless,headless_fast,1.6603,0,1,SAFE (z=1.66m),0,1,0.9429,417.91,16.00,20.00,2.00,8.00,74.19,538.60,25.39,7.85,143.55,71.15,247.95,0.49,115.77,0.35,0.98,121.13
2026-04-27T15:19:08.402,exp_fast_headless,headless_fast,1.6603,0,1,SAFE (z=1.66m),0,1,0.9429,417.91,16.36,20.00,1.82,7.27,74.19,538.60,25.39,7.47,143.55,38.42,214.83,0.36,115.77,0.33,0.11,120.11
2026-04-27T15:19:08.452,exp_fast_headless,headless_fast,1.6603,0,1,SAFE (z=1.66m),0,1,0.9429,417.91,16.67,20.00,1.67,6.67,74.19,538.60,14.42,11.50,143.55,44.43,213.89,0.59,115.77,0.52,0.19,120.60
2026-04-27T15:19:08.502,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,1,0.9429,417.91,18.47,20.01,1.54,7.69,5.07,660.68,14.42,0.90,143.55,38.57,197.44,0.28,115.77,0.44,0.20,120.24
2026-04-27T15:19:08.552,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,1,0.8986,180.55,18.57,20.00,2.86,7.14,5.07,660.68,14.42,0.98,151.85,40.59,207.83,0.37,134.87,0.65,0.11,137.83
2026-04-27T15:19:08.602,exp_fast_headless,headless_fast,2.1731,1,1,SAFE (z=invalid),0,1,0.8986,180.55,18.67,20.01,2.67,8.00,11.43,197.22,14.42,8.42,151.85,53.04,227.72,0.35,134.87,0.89,0.20,138.14
2026-04-27T15:19:08.652,exp_fast_headless,headless_fast,2.1731,1,1,SAFE (z=invalid),0,1,0.8986,180.55,18.75,20.00,2.50,7.50,11.43,197.22,14.42,1.02,151.85,38.62,205.91,0.50,134.87,1.17,0.18,138.55
2026-04-27T15:19:08.704,exp_fast_headless,headless_fast,2.1813,1,1,SAFE (z=invalid),0,1,0.8986,180.55,18.79,19.96,2.35,7.05,11.43,197.22,14.27,2.49,151.85,45.23,213.84,0.64,134.87,2.16,0.16,139.66
2026-04-27T15:19:08.753,exp_fast_headless,headless_fast,2.1829,1,1,SAFE (z=2.18m),0,1,0.8986,180.55,18.87,19.98,2.22,7.77,8.86,326.46,14.27,1.38,151.85,47.12,214.61,0.92,134.87,3.59,0.19,141.41
2026-04-27T15:19:08.803,exp_fast_headless,headless_fast,2.1741,1,1,SAFE (z=2.18m),0,0,0.0000,-1.00,18.92,19.97,3.15,7.36,8.86,326.46,14.27,3.24,131.68,44.24,193.43,0.62,114.00,1.35,0.12,117.59
2026-04-27T15:19:08.852,exp_fast_headless,headless_fast,2.1741,0,1,SAFE (z=2.17m),0,0,0.0000,-1.00,19.00,20.00,3.00,8.00,4.11,184.73,14.27,0.66,131.68,75.26,221.87,0.28,114.00,0.36,0.20,116.34
2026-04-27T15:19:08.902,exp_fast_headless,headless_fast,2.1741,0,1,SAFE (z=2.17m),0,0,0.0000,-1.00,19.05,20.00,2.86,7.62,4.11,184.73,14.57,1.64,131.68,41.72,189.61,0.58,114.00,0.86,0.18,117.13
2026-04-27T15:19:08.952,exp_fast_headless,headless_fast,2.1741,0,1,SAFE (z=2.17m),0,0,0.0000,-1.00,19.99,19.99,0.00,0.00,4.11,184.73,14.57,2.49,131.68,47.37,196.11,0.37,114.00,1.97,0.19,118.03
2026-04-27T15:19:09.002,exp_fast_headless,headless_fast,2.1741,0,1,SAFE (z=2.17m),0,0,0.0000,-1.00,20.03,20.03,10.01,10.01,6.38,340.15,14.57,2.26,133.36,66.07,216.26,1.76,116.75,2.43,1.28,123.69
2026-04-27T15:19:09.052,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=2.17m),0,0,0.0000,-1.00,19.97,19.97,6.66,6.66,6.38,340.15,14.57,0.66,133.36,27.08,175.66,0.23,116.75,0.32,0.12,118.89
2026-04-27T15:19:09.102,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,20.01,20.01,5.00,10.00,2.95,233.90,14.57,0.90,133.36,76.66,225.48,0.28,116.75,0.73,0.16,119.38
2026-04-27T15:19:09.152,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,20.02,20.02,4.00,8.01,2.95,233.90,14.57,0.95,133.36,38.49,187.36,0.30,116.75,0.58,0.10,119.20
2026-04-27T15:19:09.202,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,20.00,20.00,3.33,6.67,2.95,233.90,13.80,1.32,133.36,45.54,194.01,0.64,116.75,0.68,0.17,119.71
2026-04-27T15:19:09.253,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,19.96,19.96,2.85,8.56,57.39,368.65,13.80,0.95,133.36,48.72,196.83,0.37,116.75,0.65,0.40,119.63
2026-04-27T15:19:09.302,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,19.98,19.98,5.00,7.49,57.39,368.65,13.80,1.63,126.59,41.92,183.94,0.35,110.83,0.54,0.19,113.27
2026-04-27T15:19:09.355,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,19.87,19.87,4.41,6.62,57.39,368.65,13.80,2.04,126.59,42.77,185.20,0.88,110.83,0.37,0.47,113.92
2026-04-27T15:19:09.402,exp_fast_headless,headless_fast,-1.0000,0,0,SAFE (z=invalid),0,0,0.0000,-1.00,22.01,20.01,4.00,8.00,51.09,194.08,13.80,0.66,126.59,42.66,183.71,0.27,110.83,0.34,0.11,112.92
