wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:00:48.565,1777035648.565072,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.00,0.00,2.50,,,31.52,31.52,,,,,,,,,0.21,0.00,0.12,31.73
2026-04-24T16:00:48.672,1777035648.672184,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.86,0.00,3.94,4.45,,38.94,38.94,0.46,,,,,,,,0.17,0.00,0.11,39.11
2026-04-24T16:00:48.765,1777035648.765443,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.99,0.00,3.33,4.45,,48.02,48.02,0.46,,,,,,,,0.17,0.00,0.11,48.19
2026-04-24T16:00:48.865,1777035648.865403,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.99,0.00,2.86,4.45,,36.79,36.79,0.46,,,,,,,,0.17,0.00,0.11,36.96
2026-04-24T16:00:48.964,1777035648.964899,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.25,10.00,0.00,3.75,12.70,,35.37,35.37,0.72,,,,0.39,0.08,0.02,0.20,3.72,0.00,2.74,39.48
2026-04-24T16:00:49.071,1777035649.071928,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.10,9.92,0.00,3.31,12.70,,37.13,37.13,0.72,,,,0.39,0.08,0.02,0.20,3.72,0.00,2.74,41.24
2026-04-24T16:00:49.164,1777035649.164934,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,2.00,10.00,0.00,4.00,172.16,,28.86,28.86,0.75,,,,1.67,0.11,0.04,1.41,0.18,0.00,0.10,30.71
2026-04-24T16:00:49.264,1777035649.264867,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.82,10.00,0.00,3.64,172.16,,13.62,13.62,0.75,,,,1.67,0.11,0.04,1.41,0.18,0.00,0.10,15.47
2026-04-24T16:00:49.365,1777035649.365017,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.99,9.99,0.00,9.99,9.12,,36.12,36.12,0.86,,,,1.10,0.08,0.02,0.91,0.17,0.00,0.09,37.39
2026-04-24T16:00:49.471,1777035649.471863,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,4.83,9.66,0.00,4.83,9.12,,37.39,37.39,0.86,,,,1.10,0.08,0.02,0.91,0.17,0.00,0.09,38.66
2026-04-24T16:00:49.566,1777035649.565995,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,3.32,9.96,0.00,3.32,9.12,,31.98,31.98,0.86,,,,1.10,0.08,0.02,0.91,0.17,0.00,0.09,33.25
2026-04-24T16:00:49.664,1777035649.664887,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,2.50,10.00,0.00,2.50,9.12,,50.44,50.44,0.86,,,,1.10,0.08,0.02,0.91,0.17,0.00,0.09,51.71
2026-04-24T16:00:49.765,1777035649.764954,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.00,10.00,0.00,4.00,30.57,,25.22,46.49,25.22,,,,10.45,0.15,0.03,10.05,0.09,0.00,0.00,35.76
2026-04-24T16:00:49.866,1777035649.866855,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.64,9.97,0.00,4.98,9.07,,38.38,67.60,38.38,,,,0.51,0.10,0.03,0.27,0.13,0.00,0.07,39.02
2026-04-24T16:00:49.971,1777035649.971411,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.08,9.91,0.00,4.25,9.07,,41.11,41.11,0.37,,,,0.53,0.08,0.02,0.34,1.58,0.00,0.00,43.21
2026-04-24T16:00:50.064,1777035650.064736,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.75,10.00,0.00,5.00,64.79,,0.46,36.15,0.46,,,,0.47,0.00,0.00,0.39,0.05,0.00,0.00,0.98
2026-04-24T16:00:50.164,1777035650.164822,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00,0.00,5.56,3.04,,0.36,41.14,0.36,,,,0.45,0.00,0.00,0.36,0.05,0.00,0.00,0.87
2026-04-24T16:00:50.264,1777035650.264905,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.00,10.00,0.00,6.00,4.32,,0.23,40.95,0.23,,,,0.27,0.00,0.00,0.19,0.12,0.00,0.07,0.61
2026-04-24T16:00:50.365,1777035650.364986,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.99,9.99,0.00,0.00,4.32,,0.42,43.60,0.42,,,1546.20,0.94,0.10,0.03,0.72,0.07,0.00,0.00,1.44
2026-04-24T16:00:50.465,1777035650.465788,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.91,9.96,0.00,4.98,14.21,,0.42,46.94,0.42,,,1546.20,0.31,0.06,0.02,0.15,0.10,0.00,0.00,0.83
2026-04-24T16:00:50.564,1777035650.564594,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.1,""cy"":435.54,""w"":88.03,""h"":113.89,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5649,""depth_m"":null,""depth_valid"":false}]",0.5649,842.10,435.54,88.03,113.89,,16.68,10.01,3.34,6.67,17.93,1774.93,41.27,41.27,0.36,181.36,178.02,1695.49,0.46,0.10,0.03,0.23,0.18,0.00,0.11,223.27
2026-04-24T16:00:50.665,1777035650.665744,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.39,""cy"":435.54,""w"":87.97,""h"":114.13,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5681,""depth_m"":null,""depth_valid"":false}]",0.5681,842.39,435.54,87.97,114.13,,17.46,9.98,4.99,4.99,17.93,1774.93,0.32,37.63,0.32,156.36,154.52,1817.17,1.81,0.07,0.02,1.64,0.08,0.00,0.00,158.58
2026-04-24T16:00:50.764,1777035650.764904,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.39,""cy"":435.54,""w"":87.97,""h"":114.13,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5681,""depth_m"":null,""depth_valid"":false}]",0.5681,842.39,435.54,87.97,114.13,,16.00,10.00,4.00,6.00,75.20,1882.97,41.95,41.95,0.33,156.36,154.52,1817.17,3.74,0.07,0.02,3.57,1.08,0.00,0.98,203.12
2026-04-24T16:00:50.864,1777035650.864723,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.95,""cy"":435.36,""w"":88.43,""h"":113.55,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5809,""depth_m"":null,""depth_valid"":false}]",0.5809,841.95,435.36,88.43,113.55,,13.34,10.00,5.00,5.00,75.20,1882.97,0.35,44.90,0.35,174.08,172.50,1899.92,3.74,0.07,0.02,3.57,1.08,0.00,0.98,179.25
2026-04-24T16:00:50.966,1777035650.966221,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.95,""cy"":435.36,""w"":88.43,""h"":113.55,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5809,""depth_m"":null,""depth_valid"":false}]",0.5809,841.95,435.36,88.43,113.55,,15.71,10.00,4.28,5.71,17.34,2033.10,0.45,38.27,0.45,174.08,172.50,1899.92,1.64,0.07,0.02,1.47,2.85,0.00,0.00,179.01
2026-04-24T16:00:51.065,1777035651.064985,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.89,""cy"":435.23,""w"":88.54,""h"":113.67,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5638,""depth_m"":null,""depth_valid"":false}]",0.5638,841.89,435.23,88.54,113.67,,16.25,10.00,5.00,6.25,16.31,2180.88,0.42,26.34,0.42,220.71,218.72,1647.02,0.50,0.09,0.03,0.28,0.07,0.00,0.00,221.70
2026-04-24T16:00:51.164,1777035651.164908,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.89,""cy"":435.23,""w"":88.54,""h"":113.67,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5638,""depth_m"":null,""depth_valid"":false}]",0.5638,841.89,435.23,88.54,113.67,,15.56,10.00,4.44,5.56,16.31,2180.88,33.64,33.64,0.37,220.71,218.72,1647.02,0.39,0.08,0.02,0.20,0.07,0.00,0.00,254.80
2026-04-24T16:00:51.276,1777035651.276876,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.51,""cy"":435.28,""w"":87.52,""h"":113.84,""x1"":134,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5663,""depth_m"":null,""depth_valid"":false}]",0.5663,842.51,435.28,87.52,113.84,,14.82,9.88,4.94,5.93,5.09,1818.20,0.38,42.97,0.38,148.77,147.25,1761.52,0.44,0.09,0.03,0.23,0.17,0.00,0.10,149.75
2026-04-24T16:00:51.365,1777035651.365050,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.51,""cy"":435.28,""w"":87.52,""h"":113.84,""x1"":134,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5663,""depth_m"":null,""depth_valid"":false}]",0.5663,842.51,435.28,87.52,113.84,,0.00,11.34,0.00,0.00,5.09,1818.20,35.46,35.46,0.38,148.77,147.25,1761.52,0.44,0.09,0.03,0.23,0.17,0.00,0.10,184.83
2026-04-24T16:00:51.464,1777035651.464871,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.98,""cy"":435.43,""w"":88.74,""h"":114.03,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.563,""depth_m"":null,""depth_valid"":false}]",0.5630,841.98,435.43,88.74,114.03,,10.64,10.64,5.32,5.32,24.27,1975.43,0.49,40.46,0.49,165.04,163.56,1046.16,1.07,0.08,0.02,0.88,0.06,0.00,0.00,166.66
2026-04-24T16:00:51.565,1777035651.565502,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.98,""cy"":435.43,""w"":88.74,""h"":114.03,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.563,""depth_m"":null,""depth_valid"":false}]",0.5630,841.98,435.43,88.74,114.03,,13.86,10.39,3.46,6.93,60.94,2100.77,0.47,40.98,0.47,165.04,163.56,1046.16,0.42,0.07,0.02,0.23,0.18,0.00,0.10,166.11
2026-04-24T16:00:51.666,1777035651.666460,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.78,""cy"":435.61,""w"":89.01,""h"":114.46,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5929,""depth_m"":null,""depth_valid"":false}]",0.5929,841.78,435.61,89.01,114.46,,12.83,10.27,5.13,7.70,16.93,1329.44,0.45,19.98,0.45,193.97,192.34,1198.08,0.41,0.08,0.02,0.23,0.17,0.00,0.10,195.00
2026-04-24T16:00:51.765,1777035651.765133,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.78,""cy"":435.61,""w"":89.01,""h"":114.46,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5929,""depth_m"":null,""depth_valid"":false}]",0.5929,841.78,435.61,89.01,114.46,,12.29,10.24,4.10,8.19,7.49,1430.06,0.36,29.77,0.36,193.97,192.34,1198.08,0.41,0.07,0.02,0.24,0.17,0.00,0.11,194.91
2026-04-24T16:00:51.865,1777035651.865050,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.37,""cy"":435.54,""w"":87.81,""h"":113.73,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.588,""depth_m"":null,""depth_valid"":false}]",0.5880,842.37,435.54,87.81,113.73,,10.20,10.20,5.10,6.80,7.49,1430.06,38.70,38.70,0.36,220.25,217.03,967.56,0.41,0.07,0.02,0.24,0.17,0.00,0.11,259.53
2026-04-24T16:00:51.966,1777035651.966516,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.19,""cy"":435.15,""w"":88.56,""h"":114.66,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.564,""depth_m"":null,""depth_valid"":false}]",0.5640,842.19,435.15,88.56,114.66,,10.15,10.15,5.80,7.25,7.30,1543.71,29.68,29.68,1.78,146.83,142.00,1070.15,5.99,0.07,0.02,5.82,4.70,0.00,4.64,187.21
2026-04-24T16:00:52.064,1777035652.064720,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.19,""cy"":435.15,""w"":88.56,""h"":114.66,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.564,""depth_m"":null,""depth_valid"":false}]",0.5640,842.19,435.15,88.56,114.66,,11.42,10.15,5.08,7.62,14.22,1207.40,0.33,37.68,0.33,146.83,142.00,1070.15,1.06,0.06,0.02,0.92,0.05,0.00,0.00,148.26
2026-04-24T16:00:52.167,1777035652.167682,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.51,""cy"":435.42,""w"":87.59,""h"":114.06,""x1"":134,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5703,""depth_m"":null,""depth_valid"":false}]",0.5703,842.51,435.42,87.59,114.06,,11.23,10.10,5.61,7.86,5.61,1265.06,0.36,29.72,0.36,184.98,181.05,1213.93,1.83,0.06,0.02,1.68,1.50,0.00,0.84,188.66
2026-04-24T16:00:52.264,1777035652.264864,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":842.51,""cy"":435.42,""w"":87.59,""h"":114.06,""x1"":134,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5703,""depth_m"":null,""depth_valid"":false}]",0.5703,842.51,435.42,87.59,114.06,,10.12,10.12,5.06,7.09,5.61,1265.06,45.37,45.37,0.36,184.98,181.05,1213.93,1.83,0.06,0.02,1.68,1.50,0.00,0.84,233.67
2026-04-24T16:00:52.364,1777035652.364921,exp_latency_highq_repeat,400_lux,latency_high_quality_depth,,High quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":841.81,""cy"":435.41,""w"":88.83,""h"":113.4,""x1"":133,""y1"":63,""x2"":148,""y2"":82,""conf"":0.5761,""depth_m"":null,""depth_valid"":false}]",0.5761,841.81,435.41,88.83,113.40,,11.03,10.11,5.51,7.35,6.46,1394.69,0.36,32.41,0.36,158.90,154.63,1320.35,0.37,0.07,0.02,0.20,0.08,0.00,0.00,159.71
