wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety
2026-04-22T15:52:32.917,1776862352.917755,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,29.62,11.85,0.00,5.92,95.47,874.54
2026-04-22T15:52:33.021,1776862353.021016,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.05,11.03,0.00,7.35,10.43,1042.98
2026-04-22T15:52:33.115,1776862353.115302,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.10,10.92,0.00,5.46,10.43,1042.98
2026-04-22T15:52:33.217,1776862353.217196,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.95,10.68,0.00,4.27,10.43,1042.98
2026-04-22T15:52:33.319,1776862353.318566,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.29,10.53,0.00,3.51,10.43,1042.98
2026-04-22T15:52:33.417,1776862353.417655,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.46,10.47,0.00,4.49,27.39,1405.74
2026-04-22T15:52:33.515,1776862353.515324,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.35,10.44,0.00,5.22,93.70,1502.18
2026-04-22T15:52:33.615,1776862353.615355,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.85,10.39,0.00,5.77,6.16,1641.31
2026-04-22T15:52:33.715,1776862353.715389,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.45,10.35,0.00,6.21,21.09,1758.29
2026-04-22T15:52:33.816,1776862353.816186,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.12,10.31,0.00,5.62,21.09,1758.29
2026-04-22T15:52:33.915,1776862353.915237,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.10,0.00,0.00,21.09,1758.29
2026-04-22T15:52:34.022,1776862354.022537,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,4.85,9.69,0.00,4.85,17.36,2083.12
2026-04-22T15:52:34.116,1776862354.116001,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.67,10.01,0.00,3.34,17.36,2083.12
2026-04-22T15:52:34.215,1776862354.215436,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.01,10.02,0.00,5.01,28.56,2200.49
2026-04-22T15:52:34.317,1776862354.317690,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.98,9.97,0.00,3.99,28.56,2200.49
2026-04-22T15:52:34.415,1776862354.415166,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.01,10.02,0.00,5.01,13.23,2390.25
2026-04-22T15:52:34.517,1776862354.517483,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.13,9.98,0.00,5.70,4.91,2504.84
2026-04-22T15:52:34.616,1776862354.616222,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.50,10.00,0.00,6.25,12.41,2636.17
2026-04-22T15:52:34.716,1776862354.716960,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.66,9.99,0.00,5.55,12.41,2636.17
2026-04-22T15:52:34.815,1776862354.815303,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.01,10.01,0.00,5.00,12.41,2636.17
2026-04-22T15:52:34.922,1776862354.922453,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.42,9.94,0.00,4.52,12.41,2636.17
2026-04-22T15:52:35.021,1776862355.021478,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.20,10.10,0.00,10.10,15.57,2991.15
2026-04-22T15:52:35.117,1776862355.116942,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":94.34,""cy"":479.42,""w"":187.8,""h"":952.44,""x1"":0,""y1"":1,""x2"":31,""y2"":159,""conf"":0.9156,""depth_m"":null,""depth_valid"":false}]",0.9156,94.34,479.42,187.80,952.44,,15.43,10.28,5.14,10.28,34.84,3124.03
2026-04-22T15:52:35.215,1776862355.215919,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":94.34,""cy"":479.42,""w"":187.8,""h"":952.44,""x1"":0,""y1"":1,""x2"":31,""y2"":159,""conf"":0.9156,""depth_m"":null,""depth_valid"":false}]",0.9156,94.34,479.42,187.80,952.44,,10.22,10.22,3.41,6.82,34.84,3124.03
2026-04-22T15:52:35.316,1776862355.316793,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":94.34,""cy"":479.42,""w"":187.8,""h"":952.44,""x1"":0,""y1"":1,""x2"":31,""y2"":159,""conf"":0.9156,""depth_m"":null,""depth_valid"":false}]",0.9156,94.34,479.42,187.80,952.44,,7.61,10.14,2.54,5.07,34.84,3124.03
2026-04-22T15:52:35.415,1776862355.415299,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":94.34,""cy"":479.42,""w"":187.8,""h"":952.44,""x1"":0,""y1"":1,""x2"":31,""y2"":159,""conf"":0.9156,""depth_m"":null,""depth_valid"":false}]",0.9156,94.34,479.42,187.80,952.44,,6.09,10.15,2.03,4.06,34.84,3124.03
2026-04-22T15:52:35.517,1776862355.517526,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":94.34,""cy"":479.42,""w"":187.8,""h"":952.44,""x1"":0,""y1"":1,""x2"":31,""y2"":159,""conf"":0.9156,""depth_m"":null,""depth_valid"":false}]",0.9156,94.34,479.42,187.80,952.44,,5.04,10.08,1.68,3.36,34.84,3124.03
2026-04-22T15:52:35.615,1776862355.615778,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,5.77,10.10,2.88,4.33,11.77,949.36
2026-04-22T15:52:35.715,1776862355.715739,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5585,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=669/5214 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,6.30,10.08,2.52,5.04,5.09,1057.52
2026-04-22T15:52:35.815,1776862355.815200,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5712,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=669/5214 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,6.72,10.08,2.24,4.48,5.09,1057.52
2026-04-22T15:52:35.915,1776862355.915147,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,1,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,8.06,10.07,2.01,5.04,8.16,1170.79
2026-04-22T15:52:36.015,1776862356.015289,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,7.32,10.07,1.83,4.58,8.16,1170.79
2026-04-22T15:52:36.116,1776862356.116651,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,9.86,9.86,0.00,9.86,2.17,1387.94
2026-04-22T15:52:36.222,1776862356.221929,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,4.85,9.71,0.00,4.85,2.17,1387.94
2026-04-22T15:52:36.316,1776862356.316256,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,9.97,9.97,0.00,6.64,14.26,1576.56
2026-04-22T15:52:36.417,1776862356.417107,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.5693,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.57 m | valid=0/0 | roi_mode=full,SAFE (z=1.57m),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,7.47,9.95,0.00,4.98,14.26,1576.56
2026-04-22T15:52:36.515,1776862356.515448,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,8.00,10.00,0.00,6.00,6.40,1803.32
2026-04-22T15:52:36.620,1776862356.620068,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,8.27,9.92,0.00,6.61,16.66,1952.64
2026-04-22T15:52:36.717,1776862356.717151,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,9.97,9.97,0.00,5.70,16.66,1952.64
2026-04-22T15:52:36.815,1776862356.815228,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,10.00,10.00,0.00,6.25,12.95,2149.60
2026-04-22T15:52:36.915,1776862356.915260,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,8.89,10.00,0.00,5.56,12.95,2149.60
2026-04-22T15:52:37.015,1776862357.015342,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,8.00,10.00,0.00,5.00,12.95,2149.60
2026-04-22T15:52:37.115,1776862357.115862,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":99.19,""cy"":479.28,""w"":197.33,""h"":951.75,""x1"":0,""y1"":1,""x2"":33,""y2"":159,""conf"":0.9073,""depth_m"":null,""depth_valid"":false}]",0.9073,99.19,479.28,197.33,951.75,,9.95,9.95,0.00,9.95,16.13,2399.51
2026-04-22T15:52:37.220,1776862357.220919,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,9.73,9.73,4.86,4.86,16.13,2399.51
2026-04-22T15:52:37.330,1776862357.330698,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=4532/10676 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,9.51,9.51,3.17,6.34,39.10,728.43
2026-04-22T15:52:37.419,1776862357.419430,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=4481/10676 | roi_mode=full,WARNING (z=1.49m),1,1,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,9.90,9.90,2.47,7.42,30.16,822.34
2026-04-22T15:52:37.516,1776862357.516525,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=4481/10676 | roi_mode=full,WARNING (z=1.49m),1,0,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,7.98,9.98,2.00,5.99,30.16,822.34
2026-04-22T15:52:37.617,1776862357.617162,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.49 m | valid=0/0 | roi_mode=full,WARNING (z=1.49m),1,0,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,8.31,9.97,1.66,6.65,10.19,991.35
2026-04-22T15:52:37.716,1776862357.716538,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.49 m | valid=0/0 | roi_mode=full,WARNING (z=1.49m),1,0,1,0,"[{""cx"":622.92,""cy"":476.16,""w"":404.05,""h"":944.75,""x1"":70,""y1"":1,""x2"":138,""y2"":158,""conf"":0.9178,""depth_m"":null,""depth_valid"":false}]",0.9178,622.92,476.16,404.05,944.75,,7.14,10.00,1.43,5.71,10.19,991.35
2026-04-22T15:52:37.816,1776862357.815988,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.49 m | valid=0/0 | roi_mode=full,SAFE (z=1.49m),0,1,1,0,"[{""cx"":640.52,""cy"":481.35,""w"":422.38,""h"":954.8,""x1"":72,""y1"":1,""x2"":142,""y2"":160,""conf"":0.868,""depth_m"":null,""depth_valid"":false}]",0.8680,640.52,481.35,422.38,954.80,,7.49,9.99,2.50,6.24,5.09,1193.93
2026-04-22T15:52:37.952,1776862357.952167,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4931,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.49 m | valid=0/0 | roi_mode=full,SAFE (z=1.49m),0,0,1,0,"[{""cx"":640.52,""cy"":481.35,""w"":422.38,""h"":954.8,""x1"":72,""y1"":1,""x2"":142,""y2"":160,""conf"":0.868,""depth_m"":null,""depth_valid"":false}]",0.8680,640.52,481.35,422.38,954.80,,6.40,9.61,2.13,5.34,5.09,1193.93
2026-04-22T15:52:38.015,1776862358.015358,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.8531,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=1911/11130 | roi_mode=full,SAFE (z=1.85m),0,1,1,0,"[{""cx"":640.52,""cy"":481.35,""w"":422.38,""h"":954.8,""x1"":72,""y1"":1,""x2"":142,""y2"":160,""conf"":0.868,""depth_m"":null,""depth_valid"":false}]",0.8680,640.52,481.35,422.38,954.80,,7.00,10.00,2.00,6.00,174.18,1001.91
2026-04-22T15:52:38.116,1776862358.116375,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.0237,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=2250/11130 | roi_mode=full,SAFE (z=2.02m),0,1,1,0,"[{""cx"":640.52,""cy"":481.35,""w"":422.38,""h"":954.8,""x1"":72,""y1"":1,""x2"":142,""y2"":160,""conf"":0.868,""depth_m"":null,""depth_valid"":false}]",0.8680,640.52,481.35,422.38,954.80,,9.90,9.90,0.00,9.90,17.90,1152.92
2026-04-22T15:52:38.215,1776862358.215702,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.0237,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=2250/11130 | roi_mode=full,SAFE (z=2.02m),0,0,1,0,"[{""cx"":640.52,""cy"":481.35,""w"":422.38,""h"":954.8,""x1"":72,""y1"":1,""x2"":142,""y2"":160,""conf"":0.868,""depth_m"":null,""depth_valid"":false}]",0.8680,640.52,481.35,422.38,954.80,,4.99,9.98,0.00,4.99,17.90,1152.92
2026-04-22T15:52:38.318,1776862358.318235,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4881,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=5042/11850 | roi_mode=full,SAFE (z=2.02m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,9.91,9.91,3.30,6.60,6.96,1296.76
2026-04-22T15:52:38.417,1776862358.417501,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.4547,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.45 m | valid=4827/11850 | roi_mode=full,WARNING (z=1.45m),1,1,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,9.95,9.95,2.49,7.46,11.82,471.30
