wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:22:58.911,1776162178.911672,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.013,1776162179.013480,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.114,1776162179.114354,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.211,1776162179.211717,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.312,1776162179.312311,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.413,1776162179.413919,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.512,1776162179.512172,distance_accuracy,low,static,1.200,point_05,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.614,1776162179.614010,distance_accuracy,low,static,1.200,point_05,1.2929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.29 m | valid=1180/7742 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:59.712,1776162179.712899,distance_accuracy,low,static,1.200,point_05,1.2929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.29 m | valid=1180/7742 | roi_mode=full,SAFE (z=invalid),0,0,1,0.7835,160.79,478.41,320.67,942.25
2026-04-14T13:22:59.813,1776162179.813896,distance_accuracy,low,static,1.200,point_05,1.3574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.36 m | valid=4120/8478 | roi_mode=full,WARNING (z=1.36m),1,1,1,0.8905,155.40,476.26,309.21,944.79
2026-04-14T13:22:59.912,1776162179.911936,distance_accuracy,low,static,1.200,point_05,1.3574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.36 m | valid=4120/8478 | roi_mode=full,WARNING (z=1.36m),1,0,1,0.8905,155.40,476.26,309.21,944.79
2026-04-14T13:23:00.013,1776162180.013875,distance_accuracy,low,static,1.200,point_05,1.4359,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=5860/14378 | roi_mode=full,WARNING (z=1.44m),1,1,1,0.8854,271.91,475.04,543.82,947.16
2026-04-14T13:23:00.111,1776162180.111948,distance_accuracy,low,static,1.200,point_05,1.4359,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=5860/14378 | roi_mode=full,WARNING (z=1.44m),1,0,1,0.8854,271.91,475.04,543.82,947.16
2026-04-14T13:23:00.211,1776162180.211753,distance_accuracy,low,static,1.200,point_05,1.5215,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=8547/13674 | roi_mode=full,SAFE (z=1.52m),0,1,1,0.9165,257.59,479.08,515.18,955.22
2026-04-14T13:23:00.311,1776162180.311768,distance_accuracy,low,static,1.200,point_05,1.5215,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=8547/13674 | roi_mode=full,SAFE (z=1.52m),0,0,1,0.9165,257.59,479.08,515.18,955.22
2026-04-14T13:23:00.412,1776162180.412321,distance_accuracy,low,static,1.200,point_05,1.5215,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=8547/13674 | roi_mode=full,SAFE (z=1.52m),0,0,1,0.9196,250.04,478.70,499.96,953.95
2026-04-14T13:23:00.511,1776162180.511899,distance_accuracy,low,static,1.200,point_05,1.5768,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=7358/13356 | roi_mode=full,SAFE (z=1.58m),0,1,1,0.9196,250.04,478.70,499.96,953.95
2026-04-14T13:23:00.611,1776162180.611744,distance_accuracy,low,static,1.200,point_05,1.5746,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=4594/12084 | roi_mode=full,SAFE (z=1.57m),0,1,1,0.9507,256.59,477.53,454.79,951.27
2026-04-14T13:23:00.712,1776162180.712848,distance_accuracy,low,static,1.200,point_05,1.5746,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=4594/12084 | roi_mode=full,SAFE (z=1.57m),0,0,1,0.9507,256.59,477.53,454.79,951.27
2026-04-14T13:23:00.811,1776162180.811938,distance_accuracy,low,static,1.200,point_05,1.5746,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=4594/12084 | roi_mode=full,SAFE (z=1.57m),0,0,1,0.9516,263.83,479.78,461.82,956.03
2026-04-14T13:23:00.911,1776162180.911925,distance_accuracy,low,static,1.200,point_05,1.5746,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=4594/12084 | roi_mode=full,SAFE (z=1.57m),0,0,1,0.9474,279.77,478.20,439.84,951.74
2026-04-14T13:23:01.011,1776162181.011616,distance_accuracy,low,static,1.200,point_05,1.6007,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=3956/11766 | roi_mode=full,SAFE (z=1.60m),0,1,1,0.9474,279.77,478.20,439.84,951.74
2026-04-14T13:23:01.113,1776162181.113059,distance_accuracy,low,static,1.200,point_05,1.6007,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=3956/11766 | roi_mode=full,SAFE (z=1.60m),0,0,1,0.9488,314.95,480.61,505.67,958.78
2026-04-14T13:23:01.211,1776162181.211675,distance_accuracy,low,static,1.200,point_05,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4337/13600 | roi_mode=full,SAFE (z=1.61m),0,1,1,0.9488,314.95,480.61,505.67,958.78
2026-04-14T13:23:01.312,1776162181.312340,distance_accuracy,low,static,1.200,point_05,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4337/13600 | roi_mode=full,SAFE (z=1.61m),0,0,1,0.9307,347.93,481.23,529.19,957.54
2026-04-14T13:23:01.411,1776162181.411869,distance_accuracy,low,static,1.200,point_05,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4337/13600 | roi_mode=full,SAFE (z=1.61m),0,0,1,0.9307,347.93,481.23,529.19,957.54
2026-04-14T13:23:01.513,1776162181.513175,distance_accuracy,low,static,1.200,point_05,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4337/13600 | roi_mode=full,SAFE (z=1.61m),0,0,1,0.9290,357.12,478.45,513.65,953.57
2026-04-14T13:23:01.611,1776162181.611700,distance_accuracy,low,static,1.200,point_05,1.6177,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=5229/13674 | roi_mode=full,SAFE (z=1.62m),0,1,1,0.9290,357.12,478.45,513.65,953.57
2026-04-14T13:23:01.712,1776162181.711976,distance_accuracy,low,static,1.200,point_05,1.6177,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=5229/13674 | roi_mode=full,SAFE (z=1.62m),0,0,1,0.9236,363.70,475.68,525.77,946.51
2026-04-14T13:23:01.811,1776162181.811925,distance_accuracy,low,static,1.200,point_05,1.6177,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=5229/13674 | roi_mode=full,SAFE (z=1.62m),0,0,1,0.9236,363.70,475.68,525.77,946.51
2026-04-14T13:23:01.911,1776162181.911652,distance_accuracy,low,static,1.200,point_05,1.6177,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=5229/13674 | roi_mode=full,SAFE (z=1.62m),0,0,1,0.9061,380.21,481.17,539.46,956.60
2026-04-14T13:23:02.011,1776162182.011692,distance_accuracy,low,static,1.200,point_05,1.5983,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=5871/14560 | roi_mode=full,SAFE (z=1.60m),0,1,1,0.9199,519.24,476.11,523.74,948.36
2026-04-14T13:23:02.112,1776162182.112056,distance_accuracy,low,static,1.200,point_05,1.5983,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=5871/14560 | roi_mode=full,SAFE (z=1.60m),0,0,1,0.9199,519.24,476.11,523.74,948.36
2026-04-14T13:23:02.211,1776162182.211749,distance_accuracy,low,static,1.200,point_05,1.5983,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=5871/14560 | roi_mode=full,SAFE (z=1.60m),0,0,1,0.9234,526.98,476.12,524.79,948.00
2026-04-14T13:23:02.311,1776162182.311760,distance_accuracy,low,static,1.200,point_05,1.5124,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7542/13904 | roi_mode=full,SAFE (z=1.51m),0,1,1,0.9191,548.64,477.31,485.79,950.96
2026-04-14T13:23:02.412,1776162182.412007,distance_accuracy,low,static,1.200,point_05,1.5124,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7542/13904 | roi_mode=full,SAFE (z=1.51m),0,0,1,0.9191,548.64,477.31,485.79,950.96
2026-04-14T13:23:02.511,1776162182.511741,distance_accuracy,low,static,1.200,point_05,1.4450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=6894/13430 | roi_mode=full,WARNING (z=1.44m),1,1,1,0.9228,567.46,475.47,507.08,945.49
2026-04-14T13:23:02.611,1776162182.611744,distance_accuracy,low,static,1.200,point_05,1.4450,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=6894/13430 | roi_mode=full,WARNING (z=1.44m),1,0,1,0.9228,567.46,475.47,507.08,945.49
