wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:31:06.688,1776166266.688517,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:31:06.791,1776166266.790989,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:31:06.888,1776166266.888497,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:31:06.989,1776166266.989187,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.97m),0,0,1,0.6258,104.47,475.87,207.69,944.94
2026-04-14T14:31:07.089,1776166267.089606,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.97m),0,0,1,0.6258,104.47,475.87,207.69,944.94
2026-04-14T14:31:07.188,1776166267.188977,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.98m),0,1,1,0.6258,104.47,475.87,207.69,944.94
2026-04-14T14:31:07.288,1776166267.288465,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.97m),0,1,1,0.6127,104.53,475.79,207.81,944.73
2026-04-14T14:31:07.389,1776166267.389775,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.98m),0,1,1,0.6127,104.53,475.79,207.81,944.73
2026-04-14T14:31:07.488,1776166267.488694,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.98m),0,0,1,0.6122,105.03,475.71,208.79,944.56
2026-04-14T14:31:07.588,1776166267.588648,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.98m),0,0,1,0.6122,105.03,475.71,208.79,944.56
2026-04-14T14:31:07.689,1776166267.689180,distance_accuracy,1300lux,static,2.000,point_08,-1.0000,0,0,0,,SAFE (z=1.99m),0,1,1,0.6138,105.34,475.80,209.43,944.45
2026-04-14T14:31:07.788,1776166267.788457,distance_accuracy,1300lux,static,2.000,point_08,1.9848,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=1052/5495 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.6138,105.34,475.80,209.43,944.45
2026-04-14T14:31:07.891,1776166267.891473,distance_accuracy,1300lux,static,2.000,point_08,1.9712,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=1101/5495 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.6138,105.34,475.80,209.43,944.45
2026-04-14T14:31:07.990,1776166267.990719,distance_accuracy,1300lux,static,2.000,point_08,1.9712,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=1072/5495 | roi_mode=full,SAFE (z=1.96m),0,1,1,0.5396,105.79,475.36,210.34,943.54
2026-04-14T14:31:08.088,1776166268.088618,distance_accuracy,1300lux,static,2.000,point_08,1.9745,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=1034/5495 | roi_mode=full,SAFE (z=2.02m),0,1,1,0.6124,113.55,474.79,225.76,942.30
2026-04-14T14:31:08.188,1776166268.188972,distance_accuracy,1300lux,static,2.000,point_08,1.9636,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.96 m | valid=1061/5966 | roi_mode=full,SAFE (z=1.96m),0,1,1,0.6124,113.55,474.79,225.76,942.30
2026-04-14T14:31:08.289,1776166268.289429,distance_accuracy,1300lux,static,2.000,point_08,1.9781,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=1040/5966 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.8181,95.62,476.09,190.00,947.37
2026-04-14T14:31:08.388,1776166268.388536,distance_accuracy,1300lux,static,2.000,point_08,1.9986,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=869/5056 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8181,95.62,476.09,190.00,947.37
2026-04-14T14:31:08.488,1776166268.488491,distance_accuracy,1300lux,static,2.000,point_08,1.9891,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=940/5056 | roi_mode=full,SAFE (z=1.97m),0,1,1,0.7971,95.63,475.31,190.04,945.63
2026-04-14T14:31:08.588,1776166268.588938,distance_accuracy,1300lux,static,2.000,point_08,1.9768,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=1077/5056 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.7971,95.63,475.31,190.04,945.63
2026-04-14T14:31:08.688,1776166268.688584,distance_accuracy,1300lux,static,2.000,point_08,1.9219,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.92 m | valid=1224/5056 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.7815,95.29,475.01,189.37,944.69
2026-04-14T14:31:08.788,1776166268.788566,distance_accuracy,1300lux,static,2.000,point_08,1.9240,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.92 m | valid=1218/5056 | roi_mode=full,SAFE (z=1.91m),0,1,1,0.7815,95.29,475.01,189.37,944.69
2026-04-14T14:31:08.889,1776166268.889196,distance_accuracy,1300lux,static,2.000,point_08,1.9341,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.93 m | valid=1366/5056 | roi_mode=full,SAFE (z=1.93m),0,1,1,0.7805,95.21,475.13,189.22,945.07
2026-04-14T14:31:08.988,1776166268.988527,distance_accuracy,1300lux,static,2.000,point_08,2.0166,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=810/5056 | roi_mode=full,SAFE (z=2.02m),0,1,1,0.7805,95.21,475.13,189.22,945.07
2026-04-14T14:31:09.089,1776166269.089494,distance_accuracy,1300lux,static,2.000,point_08,1.9634,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.96 m | valid=1059/5056 | roi_mode=full,SAFE (z=1.96m),0,1,1,0.7659,95.16,475.09,189.11,944.89
2026-04-14T14:31:09.188,1776166269.188424,distance_accuracy,1300lux,static,2.000,point_08,1.9394,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=1047/5056 | roi_mode=full,SAFE (z=1.96m),0,0,1,0.7659,95.16,475.09,189.11,944.89
2026-04-14T14:31:09.288,1776166269.288440,distance_accuracy,1300lux,static,2.000,point_08,1.9394,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=1047/5056 | roi_mode=full,SAFE (z=1.96m),0,0,1,0.7597,95.18,474.00,189.15,942.78
2026-04-14T14:31:09.388,1776166269.388513,distance_accuracy,1300lux,static,2.000,point_08,1.9394,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=1047/5056 | roi_mode=full,SAFE (z=1.96m),0,0,1,0.7810,95.44,473.81,189.68,942.47
2026-04-14T14:31:09.490,1776166269.490913,distance_accuracy,1300lux,static,2.000,point_08,1.9394,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=1047/5056 | roi_mode=full,SAFE (z=1.96m),0,0,1,0.7818,95.72,473.59,190.24,941.91
2026-04-14T14:31:09.589,1776166269.589674,distance_accuracy,1300lux,static,2.000,point_08,1.2953,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.30 m | valid=922/5024 | roi_mode=full,WARNING (z=1.35m),1,1,1,0.7624,96.39,473.43,191.57,941.76
2026-04-14T14:31:09.688,1776166269.688523,distance_accuracy,1300lux,static,2.000,point_08,1.2672,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.27 m | valid=1664/5024 | roi_mode=full,WARNING (z=1.29m),1,1,1,0.7624,96.39,473.43,191.57,941.76
2026-04-14T14:31:09.788,1776166269.788507,distance_accuracy,1300lux,static,2.000,point_08,1.0813,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.08 m | valid=1770/4898 | roi_mode=full,WARNING (z=1.08m),1,1,1,0.7845,92.79,478.22,184.47,950.00
2026-04-14T14:31:09.888,1776166269.888459,distance_accuracy,1300lux,static,2.000,point_08,1.1361,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.14 m | valid=2244/4898 | roi_mode=full,WARNING (z=1.08m),1,0,1,0.7579,93.63,475.78,186.14,944.66
2026-04-14T14:31:09.988,1776166269.988443,distance_accuracy,1300lux,static,2.000,point_08,1.3202,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.32 m | valid=1778/4867 | roi_mode=full,WARNING (z=1.25m),1,1,1,0.7579,93.63,475.78,186.14,944.66
2026-04-14T14:31:10.088,1776166270.088420,distance_accuracy,1300lux,static,2.000,point_08,1.3312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=1850/4867 | roi_mode=full,WARNING (z=1.25m),1,0,1,0.6223,63.15,459.41,124.84,912.04
2026-04-14T14:31:10.188,1776166270.188618,distance_accuracy,1300lux,static,2.000,point_08,1.4128,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.41 m | valid=879/3192 | roi_mode=full,WARNING (z=1.35m),1,1,1,0.6223,63.15,459.41,124.84,912.04
2026-04-14T14:31:10.290,1776166270.290598,distance_accuracy,1300lux,static,2.000,point_08,1.4397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.44 m | valid=0/0 | roi_mode=full,WARNING (z=1.44m),1,1,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:31:10.388,1776166270.388541,distance_accuracy,1300lux,static,2.000,point_08,1.4397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.44 m | valid=0/0 | roi_mode=full,SAFE (z=1.44m),0,1,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:31:10.488,1776166270.488476,distance_accuracy,1300lux,static,2.000,point_08,1.4397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.44 m | valid=0/0 | roi_mode=full,SAFE (z=1.44m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
