wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:22:11.819,1776162131.819128,distance_accuracy,low,static,1.100,point_04,1.1811,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4677/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9273,440.97,477.28,525.75,949.96
2026-04-14T13:22:11.919,1776162131.918989,distance_accuracy,low,static,1.100,point_04,1.1837,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3003/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9273,440.97,477.28,525.75,949.96
2026-04-14T13:22:12.018,1776162132.018751,distance_accuracy,low,static,1.100,point_04,1.1840,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4733/13992 | roi_mode=full,WARNING (z=1.19m),1,1,1,0.9292,441.40,477.42,526.38,949.89
2026-04-14T13:22:12.120,1776162132.120869,distance_accuracy,low,static,1.100,point_04,1.1838,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4095/13992 | roi_mode=full,WARNING (z=1.18m),1,1,1,0.9276,441.81,477.64,526.60,950.46
2026-04-14T13:22:12.218,1776162132.218501,distance_accuracy,low,static,1.100,point_04,1.1838,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4095/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9276,441.81,477.64,526.60,950.46
2026-04-14T13:22:12.318,1776162132.318551,distance_accuracy,low,static,1.100,point_04,1.1811,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4892/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9265,441.66,476.89,526.64,949.30
2026-04-14T13:22:12.418,1776162132.418334,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=6347/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9265,441.66,476.89,526.64,949.30
2026-04-14T13:22:12.518,1776162132.518542,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4799/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9265,441.66,476.89,526.64,949.30
2026-04-14T13:22:12.618,1776162132.618714,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3735/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9270,441.95,477.31,527.26,949.83
2026-04-14T13:22:12.719,1776162132.719038,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3557/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9270,441.95,477.31,527.26,949.83
2026-04-14T13:22:12.818,1776162132.818655,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4624/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9261,441.96,477.46,527.28,949.98
2026-04-14T13:22:12.918,1776162132.918575,distance_accuracy,low,static,1.100,point_04,1.1837,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4950/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9261,441.96,477.46,527.28,949.98
2026-04-14T13:22:13.018,1776162133.018486,distance_accuracy,low,static,1.100,point_04,1.1838,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3772/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9261,441.96,477.46,527.28,949.98
2026-04-14T13:22:13.118,1776162133.118931,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3478/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9291,442.05,477.70,527.86,950.47
2026-04-14T13:22:13.218,1776162133.218764,distance_accuracy,low,static,1.100,point_04,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4718/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9238,441.97,477.19,527.23,949.33
2026-04-14T13:22:13.318,1776162133.318542,distance_accuracy,low,static,1.100,point_04,1.1832,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3787/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9238,441.97,477.19,527.23,949.33
2026-04-14T13:22:13.419,1776162133.419752,distance_accuracy,low,static,1.100,point_04,1.1837,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3812/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9275,441.76,477.72,527.44,950.39
2026-04-14T13:22:13.519,1776162133.519087,distance_accuracy,low,static,1.100,point_04,1.1837,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=3812/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9275,441.76,477.72,527.44,950.39
2026-04-14T13:22:13.618,1776162133.618637,distance_accuracy,low,static,1.100,point_04,1.1838,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4873/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9283,441.60,477.38,526.61,949.83
2026-04-14T13:22:13.718,1776162133.718925,distance_accuracy,low,static,1.100,point_04,1.1811,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=4764/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9283,441.60,477.38,526.61,949.83
2026-04-14T13:22:13.818,1776162133.818508,distance_accuracy,low,static,1.100,point_04,1.1856,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=4919/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9275,441.26,477.18,527.16,949.32
2026-04-14T13:22:13.918,1776162133.918587,distance_accuracy,low,static,1.100,point_04,1.1887,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=4725/13992 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9275,441.26,477.18,527.16,949.32
2026-04-14T13:22:14.018,1776162134.018959,distance_accuracy,low,static,1.100,point_04,1.1898,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=5091/13992 | roi_mode=full,WARNING (z=1.19m),1,1,1,0.9282,440.53,477.58,526.29,950.06
2026-04-14T13:22:14.118,1776162134.118564,distance_accuracy,low,static,1.100,point_04,1.1928,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=4616/13992 | roi_mode=full,WARNING (z=1.19m),1,0,1,0.9282,440.53,477.58,526.29,950.06
2026-04-14T13:22:14.219,1776162134.219196,distance_accuracy,low,static,1.100,point_04,1.1795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=6117/13992 | roi_mode=full,WARNING (z=1.18m),1,1,1,0.9280,440.81,477.43,526.48,949.86
2026-04-14T13:22:14.318,1776162134.318453,distance_accuracy,low,static,1.100,point_04,1.1988,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.20 m | valid=4343/13992 | roi_mode=full,WARNING (z=1.20m),1,1,1,0.9280,440.81,477.43,526.48,949.86
2026-04-14T13:22:14.418,1776162134.418762,distance_accuracy,low,static,1.100,point_04,1.1858,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=6948/13992 | roi_mode=full,WARNING (z=1.20m),1,0,1,0.9280,440.81,477.43,526.48,949.86
2026-04-14T13:22:14.518,1776162134.518569,distance_accuracy,low,static,1.100,point_04,1.1706,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=8325/13904 | roi_mode=full,WARNING (z=1.17m),1,1,1,0.9195,441.69,476.52,527.11,948.75
2026-04-14T13:22:14.618,1776162134.618457,distance_accuracy,low,static,1.100,point_04,1.1537,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=3212/13904 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9195,441.69,476.52,527.11,948.75
2026-04-14T13:22:14.718,1776162134.718929,distance_accuracy,low,static,1.100,point_04,1.1144,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=2744/14151 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9292,445.69,478.03,530.72,950.96
2026-04-14T13:22:14.819,1776162134.819092,distance_accuracy,low,static,1.100,point_04,1.0771,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=2098/14151 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9293,449.61,478.36,534.78,952.09
2026-04-14T13:22:14.920,1776162134.920081,distance_accuracy,low,static,1.100,point_04,1.4276,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.43 m | valid=2635/14310 | roi_mode=full,WARNING (z=1.08m),1,1,1,0.9293,449.61,478.36,534.78,952.09
2026-04-14T13:22:15.019,1776162135.019628,distance_accuracy,low,static,1.100,point_04,1.9468,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.95 m | valid=2637/14310 | roi_mode=full,SAFE (z=1.79m),0,1,1,0.9295,451.07,478.31,536.89,952.05
2026-04-14T13:22:15.118,1776162135.118550,distance_accuracy,low,static,1.100,point_04,1.9871,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3220/14151 | roi_mode=full,SAFE (z=1.99m),0,1,1,0.9295,451.07,478.31,536.89,952.05
2026-04-14T13:22:15.219,1776162135.219498,distance_accuracy,low,static,1.100,point_04,1.9934,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=2845/14628 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.9253,456.87,477.85,549.22,951.02
2026-04-14T13:22:15.319,1776162135.319632,distance_accuracy,low,static,1.100,point_04,2.1836,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.18 m | valid=2349/14628 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.9253,456.87,477.85,549.22,951.02
2026-04-14T13:22:15.418,1776162135.418441,distance_accuracy,low,static,1.100,point_04,2.2170,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.22 m | valid=1751/14628 | roi_mode=full,SAFE (z=2.22m),0,1,1,0.9237,463.21,475.80,575.54,947.57
2026-04-14T13:22:15.518,1776162135.518455,distance_accuracy,low,static,1.100,point_04,2.2322,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.23 m | valid=2588/15326 | roi_mode=full,SAFE (z=2.23m),0,1,1,0.9237,463.21,475.80,575.54,947.57
2026-04-14T13:22:15.618,1776162135.618576,distance_accuracy,low,static,1.100,point_04,2.2164,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.22 m | valid=2197/15229 | roi_mode=full,SAFE (z=2.23m),0,0,1,0.9196,462.40,473.16,581.04,942.76
2026-04-14T13:22:15.718,1776162135.718719,distance_accuracy,low,static,1.100,point_04,2.1923,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.19 m | valid=1646/15229 | roi_mode=full,SAFE (z=2.19m),0,1,1,0.9196,462.40,473.16,581.04,942.76
2026-04-14T13:22:15.819,1776162135.819140,distance_accuracy,low,static,1.100,point_04,2.1983,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.20 m | valid=2067/15229 | roi_mode=full,SAFE (z=2.20m),0,1,1,0.9226,455.56,473.14,581.78,942.34
2026-04-14T13:22:15.918,1776162135.918556,distance_accuracy,low,static,1.100,point_04,2.2242,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.22 m | valid=2242/15229 | roi_mode=full,SAFE (z=2.22m),0,1,1,0.9226,455.56,473.14,581.78,942.34
2026-04-14T13:22:16.018,1776162136.018590,distance_accuracy,low,static,1.100,point_04,2.1847,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.18 m | valid=2174/15229 | roi_mode=full,SAFE (z=2.22m),0,0,1,0.9156,454.14,472.93,581.04,942.12
2026-04-14T13:22:16.118,1776162136.118519,distance_accuracy,low,static,1.100,point_04,2.2020,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.20 m | valid=1914/15229 | roi_mode=full,SAFE (z=2.19m),0,1,1,0.9156,454.14,472.93,581.04,942.12
2026-04-14T13:22:16.218,1776162136.218611,distance_accuracy,low,static,1.100,point_04,2.2106,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.21 m | valid=2100/15229 | roi_mode=full,SAFE (z=2.19m),0,0,1,0.9156,454.14,472.93,581.04,942.12
2026-04-14T13:22:16.318,1776162136.318559,distance_accuracy,low,static,1.100,point_04,2.2048,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.20 m | valid=2012/15326 | roi_mode=full,SAFE (z=2.20m),0,1,1,0.9189,452.04,473.98,580.05,943.33
2026-04-14T13:22:16.418,1776162136.418535,distance_accuracy,low,static,1.100,point_04,2.1400,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=6/8374 | roi_mode=full,SAFE (z=2.09m),0,1,1,0.9002,160.14,475.87,319.15,946.71
2026-04-14T13:22:16.518,1776162136.518481,distance_accuracy,low,static,1.100,point_04,2.1400,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.14 m | valid=0/0 | roi_mode=full,SAFE (z=2.14m),0,1,1,0.9002,160.14,475.87,319.15,946.71
2026-04-14T13:22:16.619,1776162136.619094,distance_accuracy,low,static,1.100,point_04,2.2542,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.25 m | valid=13/8374 | roi_mode=full,SAFE (z=2.14m),0,0,1,0.9071,139.31,479.93,276.42,953.18
2026-04-14T13:22:16.718,1776162136.718585,distance_accuracy,low,static,1.100,point_04,2.2526,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.25 m | valid=0/0 | roi_mode=full,SAFE (z=2.25m),0,1,1,0.9071,139.31,479.93,276.42,953.18
2026-04-14T13:22:16.823,1776162136.822985,distance_accuracy,low,static,1.100,point_04,2.2526,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.25 m | valid=0/0 | roi_mode=full,SAFE (z=2.25m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:16.918,1776162136.918528,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.25m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.018,1776162137.018603,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.25m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.118,1776162137.118536,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.218,1776162137.218748,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.318,1776162137.318844,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.419,1776162137.419163,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.518,1776162137.518530,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.618,1776162137.618692,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.718,1776162137.718944,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.820,1776162137.820722,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:17.918,1776162137.918565,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.019,1776162138.019003,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.120,1776162138.120085,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.220,1776162138.220400,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.318,1776162138.318619,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.419,1776162138.418983,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.518,1776162138.518510,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.618,1776162138.618725,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.718,1776162138.718466,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.818,1776162138.818685,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:18.919,1776162138.919025,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.018,1776162139.018572,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.119,1776162139.118988,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.218,1776162139.218550,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.319,1776162139.319510,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.418,1776162139.418413,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.518,1776162139.518605,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:22:19.618,1776162139.618942,distance_accuracy,low,static,1.100,point_04,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
