wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:39:42.711,1777034382.711805,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2992,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.30 m | valid=312/450 | roi_mode=full,WARNING (z=1.21m),1,0,2,2,"[{""cx"":147.75,""cy"":479.99,""w"":295.51,""h"":957.31,""x1"":0,""y1"":0,""x2"":74,""y2"":240,""conf"":0.9509,""depth_m"":2.4285,""depth_valid"":true},{""cx"":595.97,""cy"":442.33,""w"":71.16,""h"":98.05,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7949,""depth_m"":2.8424,""depth_valid"":true}]",0.9509,147.75,479.99,295.51,957.31,2.4285,8.18,10.00,6.36,5.46,5.71,1436.97,0.58,40.25,0.58,171.90,169.90,1014.26,2.91,0.28,1.07,1.41,0.09,0.00,0.00,175.48
2026-04-24T15:39:42.811,1777034382.811914,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2813,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.28 m | valid=340/450 | roi_mode=full,WARNING (z=1.28m),1,1,2,2,"[{""cx"":226.66,""cy"":477.75,""w"":393.03,""h"":948.87,""x1"":8,""y1"":1,""x2"":106,""y2"":238,""conf"":0.932,""depth_m"":2.5826,""depth_valid"":true},{""cx"":595.83,""cy"":442.06,""w"":71.58,""h"":97.78,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7915,""depth_m"":2.6468,""depth_valid"":true}]",0.9320,226.66,477.75,393.03,948.87,2.5826,9.99,9.99,9.99,9.99,5.75,1193.00,42.40,42.40,0.42,143.62,141.91,1110.36,2.18,0.35,1.29,0.29,0.26,0.01,0.18,188.45
2026-04-24T15:39:42.912,1777034382.912389,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2711,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.27 m | valid=390/450 | roi_mode=full,WARNING (z=1.27m),1,1,2,2,"[{""cx"":243.3,""cy"":479.22,""w"":407.06,""h"":951.84,""x1"":10,""y1"":1,""x2"":112,""y2"":239,""conf"":0.9186,""depth_m"":2.5826,""depth_valid"":true},{""cx"":595.82,""cy"":442.23,""w"":71.64,""h"":98.11,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.8099,""depth_m"":2.5399,""depth_valid"":true}]",0.9186,243.30,479.22,407.06,951.84,2.5826,9.97,9.97,9.97,9.97,4.75,1294.57,33.37,33.37,3.10,141.57,139.97,1157.83,1.35,0.21,0.79,0.26,0.22,0.00,0.14,176.50
2026-04-24T15:39:43.012,1777034383.012084,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2701,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.27 m | valid=423/450 | roi_mode=full,WARNING (z=1.27m),1,0,2,2,"[{""cx"":305.95,""cy"":480.07,""w"":452.87,""h"":954.78,""x1"":20,""y1"":1,""x2"":133,""y2"":239,""conf"":0.9281,""depth_m"":2.5214,""depth_valid"":true},{""cx"":595.92,""cy"":442.2,""w"":71.92,""h"":97.77,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7939,""depth_m"":2.5446,""depth_valid"":true}]",0.9281,305.95,480.07,452.87,954.78,2.5214,9.99,9.99,9.99,6.66,4.75,1294.57,34.56,34.56,1.53,136.81,135.19,1256.09,12.87,1.28,5.79,5.58,0.16,0.01,0.00,184.41
2026-04-24T15:39:43.111,1777034383.111861,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0011,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.00 m | valid=441/450 | roi_mode=full,WARNING (z=1.25m),1,1,2,2,"[{""cx"":305.95,""cy"":480.07,""w"":452.87,""h"":954.78,""x1"":20,""y1"":1,""x2"":133,""y2"":239,""conf"":0.9281,""depth_m"":2.5214,""depth_valid"":true},{""cx"":595.92,""cy"":442.2,""w"":71.92,""h"":97.77,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7939,""depth_m"":2.5446,""depth_valid"":true}]",0.9281,305.95,480.07,452.87,954.78,2.5214,12.50,10.00,7.50,7.50,119.03,1350.79,0.44,50.73,0.44,136.81,135.19,1256.09,1.88,0.24,1.15,0.40,0.08,0.00,0.00,139.21
2026-04-24T15:39:43.212,1777034383.212187,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0279,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.03 m | valid=8/450 | roi_mode=full,WARNING (z=1.03m),1,1,2,2,"[{""cx"":337.76,""cy"":480.12,""w"":488.99,""h"":953.76,""x1"":23,""y1"":1,""x2"":146,""y2"":239,""conf"":0.9257,""depth_m"":2.3582,""depth_valid"":true},{""cx"":595.81,""cy"":442.06,""w"":71.82,""h"":97.85,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7969,""depth_m"":1.9469,""depth_valid"":true}]",0.9257,337.76,480.12,488.99,953.76,2.3582,11.99,9.99,7.99,7.99,5.11,1459.40,0.56,44.77,0.56,151.27,149.13,1277.43,4.89,0.25,1.13,3.42,0.16,0.00,0.10,156.88
2026-04-24T15:39:43.311,1777034383.311966,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0694,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.07 m | valid=12541/29274 | roi_mode=full,WARNING (z=1.03m),1,0,2,2,"[{""cx"":337.76,""cy"":480.12,""w"":488.99,""h"":953.76,""x1"":23,""y1"":1,""x2"":146,""y2"":239,""conf"":0.9257,""depth_m"":2.3582,""depth_valid"":true},{""cx"":595.81,""cy"":442.06,""w"":71.82,""h"":97.85,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7969,""depth_m"":1.9469,""depth_valid"":true}]",0.9257,337.76,480.12,488.99,953.76,2.3582,11.66,10.00,6.66,6.66,5.11,1459.40,1.51,41.06,1.51,151.27,156.50,1277.43,1.57,0.32,0.94,0.22,0.07,0.00,0.00,154.42
2026-04-24T15:39:43.411,1777034383.411822,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0465,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.05 m | valid=12983/30114 | roi_mode=full,WARNING (z=1.05m),1,1,2,1,"[{""cx"":595.29,""cy"":442.44,""w"":72.06,""h"":97.45,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7836,""depth_m"":null,""depth_valid"":false},{""cx"":395.75,""cy"":481.39,""w"":505.53,""h"":955.14,""x1"":36,""y1"":1,""x2"":162,""y2"":240,""conf"":0.5106,""depth_m"":2.1697,""depth_valid"":true}]",0.5106,395.75,481.39,505.53,955.14,2.1697,11.43,10.00,7.14,7.14,4.45,1514.80,0.43,40.97,0.43,159.75,156.50,1396.97,1.68,0.29,1.06,0.22,0.17,0.00,0.11,162.03
2026-04-24T15:39:43.512,1777034383.512383,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0465,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.05 m | valid=12983/30114 | roi_mode=full,WARNING (z=1.05m),1,0,2,1,"[{""cx"":402.2,""cy"":480.44,""w"":485.42,""h"":954.49,""x1"":40,""y1"":1,""x2"":161,""y2"":239,""conf"":0.9584,""depth_m"":2.091,""depth_valid"":true},{""cx"":595.47,""cy"":442.86,""w"":72.7,""h"":99.31,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7578,""depth_m"":null,""depth_valid"":false}]",0.9584,402.20,480.44,485.42,954.49,2.0910,9.99,9.99,7.49,6.25,4.45,1514.80,52.63,52.63,0.43,141.21,139.51,1447.99,1.68,0.29,1.06,0.22,0.17,0.00,0.11,195.69
2026-04-24T15:39:43.611,1777034383.611927,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0035,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.00 m | valid=2805/28798 | roi_mode=full,WARNING (z=1.00m),1,1,2,1,"[{""cx"":402.2,""cy"":480.44,""w"":485.42,""h"":954.49,""x1"":40,""y1"":1,""x2"":161,""y2"":239,""conf"":0.9584,""depth_m"":2.091,""depth_valid"":true},{""cx"":595.47,""cy"":442.86,""w"":72.7,""h"":99.31,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.7578,""depth_m"":null,""depth_valid"":false}]",0.9584,402.20,480.44,485.42,954.49,2.0910,10.00,10.00,6.67,6.67,7.60,1618.06,38.99,38.99,0.44,141.21,139.51,1447.99,1.77,0.51,0.65,0.35,1.19,0.00,0.13,183.15
2026-04-24T15:39:43.712,1777034383.712141,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3635,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.36 m | valid=3888/28798 | roi_mode=full,WARNING (z=1.36m),1,1,1,1,"[{""cx"":426.54,""cy"":481.65,""w"":477.39,""h"":956.71,""x1"":47,""y1"":1,""x2"":166,""y2"":240,""conf"":0.9476,""depth_m"":1.7478,""depth_valid"":true}]",0.9476,426.54,481.65,477.39,956.71,1.7478,10.00,10.00,7.00,7.00,5.97,1719.86,30.41,30.41,0.55,173.51,170.34,1188.88,1.65,0.24,0.78,0.55,0.15,0.00,0.08,205.72
2026-04-24T15:39:43.812,1777034383.812047,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6513/28441 | roi_mode=full,SAFE (z=1.72m),0,1,1,1,"[{""cx"":608.59,""cy"":477.36,""w"":663.16,""h"":950.19,""x1"":69,""y1"":1,""x2"":235,""y2"":238,""conf"":0.9414,""depth_m"":1.6539,""depth_valid"":true}]",0.9414,608.59,477.36,663.16,950.19,1.6539,10.01,10.01,10.01,10.01,11.51,1718.44,37.48,37.48,0.59,135.12,133.33,910.22,5.03,0.21,0.85,3.86,0.17,0.00,0.10,177.80
2026-04-24T15:39:43.914,1777034383.914556,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0875,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.09 m | valid=10598/39342 | roi_mode=full,SAFE (z=2.09m),0,1,1,1,"[{""cx"":455.51,""cy"":482.07,""w"":472.55,""h"":953.88,""x1"":55,""y1"":1,""x2"":173,""y2"":240,""conf"":0.9522,""depth_m"":1.9775,""depth_valid"":true}]",0.9522,455.51,482.07,472.55,953.88,1.9775,14.82,9.88,9.88,9.88,5.26,1412.08,40.50,40.50,0.53,130.02,128.49,998.89,5.10,0.38,0.89,3.72,0.52,0.01,0.37,176.14
2026-04-24T15:39:44.011,1777034384.011826,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1005,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=8059/28202 | roi_mode=full,SAFE (z=2.10m),0,1,1,1,"[{""cx"":455.51,""cy"":482.07,""w"":472.55,""h"":953.88,""x1"":55,""y1"":1,""x2"":173,""y2"":240,""conf"":0.9522,""depth_m"":1.9775,""depth_valid"":true}]",0.9522,455.51,482.07,472.55,953.88,1.9775,13.35,10.01,6.67,10.01,5.50,1125.83,0.40,28.83,0.40,130.02,128.49,998.89,1.37,0.22,0.73,0.31,0.20,0.00,0.12,131.99
2026-04-24T15:39:44.111,1777034384.111919,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1082,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=7862/27724 | roi_mode=full,SAFE (z=2.10m),0,0,1,0,"[{""cx"":440.9,""cy"":481.53,""w"":463.8,""h"":954.3,""x1"":52,""y1"":1,""x2"":168,""y2"":240,""conf"":0.9514,""depth_m"":null,""depth_valid"":false}]",0.9514,440.90,481.53,463.80,954.30,,12.51,10.01,7.50,7.50,5.50,1125.83,0.44,38.23,0.44,147.59,146.03,1104.31,4.07,0.16,0.65,3.13,0.06,0.00,0.00,152.16
2026-04-24T15:39:44.213,1777034384.213895,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1044,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=7778/27724 | roi_mode=full,SAFE (z=2.11m),0,1,1,0,"[{""cx"":428.07,""cy"":480.03,""w"":484.05,""h"":951.6,""x1"":47,""y1"":1,""x2"":168,""y2"":239,""conf"":0.9475,""depth_m"":null,""depth_valid"":false}]",0.9475,428.07,480.03,484.05,951.60,,13.95,9.97,7.97,7.97,63.14,1231.44,0.63,43.72,0.63,149.51,147.83,1104.31,1.06,0.17,0.57,0.21,0.11,0.00,0.00,151.30
2026-04-24T15:39:44.311,1777034384.311793,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1038,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=7651/28798 | roi_mode=full,SAFE (z=2.10m),0,1,1,0,"[{""cx"":428.07,""cy"":480.03,""w"":484.05,""h"":951.6,""x1"":47,""y1"":1,""x2"":168,""y2"":239,""conf"":0.9475,""depth_m"":null,""depth_valid"":false}]",0.9475,428.07,480.03,484.05,951.60,,13.34,10.01,6.67,8.34,5.17,1355.30,0.48,68.58,0.48,149.51,147.83,1189.54,1.17,0.22,0.57,0.29,0.15,0.00,0.09,151.30
2026-04-24T15:39:44.423,1777034384.423240,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1193,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=7557/31654 | roi_mode=full,SAFE (z=2.10m),0,0,2,0,"[{""cx"":390.97,""cy"":480.31,""w"":530.48,""h"":953.53,""x1"":31,""y1"":1,""x2"":164,""y2"":239,""conf"":0.9292,""depth_m"":null,""depth_valid"":false},{""cx"":594.8,""cy"":442.31,""w"":70.51,""h"":98.58,""x1"":140,""y1"":98,""x2"":158,""y2"":123,""conf"":0.8508,""depth_m"":null,""depth_valid"":false}]",0.9292,390.97,480.31,530.48,953.53,,12.66,9.84,7.03,7.03,5.17,1355.30,46.55,68.58,58.86,118.72,116.45,1251.23,3.28,0.49,1.51,1.08,0.06,0.00,0.00,168.61
2026-04-24T15:39:44.521,1777034384.521293,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1111,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=7784/33320 | roi_mode=full,SAFE (z=2.11m),0,1,2,0,"[{""cx"":373.1,""cy"":479.25,""w"":560.49,""h"":953.49,""x1"":23,""y1"":1,""x2"":163,""y2"":239,""conf"":0.9376,""depth_m"":null,""depth_valid"":false},{""cx"":594.52,""cy"":441.99,""w"":70.7,""h"":97.89,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8078,""depth_m"":null,""depth_valid"":false}]",0.9376,373.10,479.25,560.49,953.49,,12.36,9.89,7.42,7.42,112.15,1393.94,0.48,46.05,0.48,112.69,110.39,1222.58,1.27,0.24,0.71,0.21,3.30,0.00,0.19,117.74
2026-04-24T15:39:44.612,1777034384.612234,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1259,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=8039/33320 | roi_mode=full,SAFE (z=2.11m),0,0,2,0,"[{""cx"":227.58,""cy"":475.32,""w"":455.16,""h"":946.21,""x1"":0,""y1"":1,""x2"":114,""y2"":237,""conf"":0.9323,""depth_m"":null,""depth_valid"":false},{""cx"":594.83,""cy"":441.89,""w"":68.81,""h"":97.78,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8103,""depth_m"":null,""depth_valid"":false}]",0.9323,227.58,475.32,455.16,946.21,,12.22,10.00,7.78,6.67,112.15,1393.94,52.56,52.56,0.49,138.08,136.15,1172.63,1.43,0.26,0.80,0.27,0.07,0.00,0.00,192.15
2026-04-24T15:39:44.714,1777034384.714569,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2171,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.22 m | valid=3940/26904 | roi_mode=full,SAFE (z=2.22m),0,1,2,0,"[{""cx"":227.58,""cy"":475.32,""w"":455.16,""h"":946.21,""x1"":0,""y1"":1,""x2"":114,""y2"":237,""conf"":0.9323,""depth_m"":null,""depth_valid"":false},{""cx"":594.83,""cy"":441.89,""w"":68.81,""h"":97.78,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8103,""depth_m"":null,""depth_valid"":false}]",0.9323,227.58,475.32,455.16,946.21,,11.97,9.98,6.98,6.98,119.12,1403.60,40.67,40.67,0.57,138.08,136.15,1172.63,1.82,0.47,0.71,0.54,1.22,0.00,0.11,181.79
2026-04-24T15:39:44.812,1777034384.812732,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2354,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=3825/26904 | roi_mode=full,SAFE (z=2.24m),0,1,2,0,"[{""cx"":195.07,""cy"":475.22,""w"":389.87,""h"":944.61,""x1"":0,""y1"":1,""x2"":97,""y2"":237,""conf"":0.9391,""depth_m"":null,""depth_valid"":false},{""cx"":594.55,""cy"":441.17,""w"":67.67,""h"":97.37,""x1"":140,""y1"":98,""x2"":157,""y2"":122,""conf"":0.8054,""depth_m"":null,""depth_valid"":false}]",0.9391,195.07,475.22,389.87,944.61,,10.19,10.19,10.19,10.19,8.94,1509.47,59.19,59.19,0.45,145.66,143.81,1274.09,1.42,0.41,0.69,0.23,0.20,0.00,0.13,206.48
2026-04-24T15:39:44.914,1777034384.914548,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2390,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=3016/22892 | roi_mode=full,SAFE (z=2.24m),0,0,2,0,"[{""cx"":186.63,""cy"":474.9,""w"":372.17,""h"":943.46,""x1"":0,""y1"":1,""x2"":93,""y2"":237,""conf"":0.9409,""depth_m"":null,""depth_valid"":false},{""cx"":594.28,""cy"":441.54,""w"":67.77,""h"":97.53,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8034,""depth_m"":null,""depth_valid"":false}]",0.9409,186.63,474.90,372.17,943.46,,10.00,10.00,10.00,10.00,114.63,1424.56,52.70,52.70,3.50,148.32,145.55,1235.89,1.36,0.24,0.70,0.31,0.24,0.00,0.18,202.62
2026-04-24T15:39:45.014,1777034385.014425,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2397,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=2108/21948 | roi_mode=full,SAFE (z=2.24m),0,0,2,0,"[{""cx"":186.63,""cy"":474.9,""w"":372.17,""h"":943.46,""x1"":0,""y1"":1,""x2"":93,""y2"":237,""conf"":0.9409,""depth_m"":null,""depth_valid"":false},{""cx"":594.28,""cy"":441.54,""w"":67.77,""h"":97.53,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8034,""depth_m"":null,""depth_valid"":false}]",0.9409,186.63,474.90,372.17,943.46,,10.00,10.00,6.67,10.00,6.96,1513.59,0.48,40.44,0.48,148.32,145.55,1235.89,1.15,0.25,0.55,0.25,0.17,0.00,0.11,150.12
2026-04-24T15:39:45.112,1777034385.112405,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2397,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=2108/21948 | roi_mode=full,SAFE (z=2.24m),0,0,1,0,"[{""cx"":594.2,""cy"":441.43,""w"":67.14,""h"":97.39,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.7599,""depth_m"":null,""depth_valid"":false}]",0.7599,594.20,441.43,67.14,97.39,,7.54,10.05,7.54,7.54,6.96,1513.59,51.41,51.41,0.48,145.74,143.49,1291.57,1.15,0.25,0.55,0.25,0.17,0.00,0.11,198.48
2026-04-24T15:39:45.212,1777034385.212210,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.24 m | valid=0/0 | roi_mode=full,SAFE (z=2.24m),0,0,1,0,"[{""cx"":593.88,""cy"":441.5,""w"":67.12,""h"":97.5,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8026,""depth_m"":null,""depth_valid"":false}]",0.8026,593.88,441.50,67.12,97.50,,8.04,10.05,8.04,8.04,198.74,1516.11,46.50,46.50,3.14,126.70,125.04,1238.02,0.43,0.09,0.02,0.22,0.18,0.00,0.10,173.81
2026-04-24T15:39:45.314,1777034385.314914,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.24 m | valid=0/0 | roi_mode=full,SAFE (z=2.24m),0,0,1,0,"[{""cx"":593.88,""cy"":441.5,""w"":67.12,""h"":97.5,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.8026,""depth_m"":null,""depth_valid"":false}]",0.8026,593.88,441.50,67.12,97.50,,9.99,9.99,6.66,8.33,7.17,1568.43,0.53,58.28,0.53,126.70,125.04,1238.02,3.35,0.16,0.03,5.14,0.22,0.00,0.15,130.80
2026-04-24T15:39:45.414,1777034385.414175,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.2397,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.24 m | valid=0/0 | roi_mode=full,SAFE (z=2.24m),0,0,1,0,"[{""cx"":593.84,""cy"":441.39,""w"":67.21,""h"":97.48,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.7635,""depth_m"":null,""depth_valid"":false}]",0.7635,593.84,441.39,67.21,97.48,,10.01,10.01,7.15,7.15,7.17,1568.43,39.52,39.52,0.63,151.62,150.15,1301.72,1.91,0.08,0.02,1.71,0.07,0.00,0.00,193.12
2026-04-24T15:39:45.511,1777034385.511666,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,1,0,"[{""cx"":593.83,""cy"":441.53,""w"":67.28,""h"":97.51,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.7596,""depth_m"":null,""depth_valid"":false}]",0.7596,593.83,441.53,67.28,97.51,,10.04,10.04,7.53,7.53,9.86,1489.35,4.19,49.90,4.19,151.20,149.84,1363.78,0.44,0.08,0.02,0.25,0.16,0.00,0.09,156.00
2026-04-24T15:39:45.611,1777034385.611927,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":593.83,""cy"":441.53,""w"":67.28,""h"":97.51,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.7596,""depth_m"":null,""depth_valid"":false}]",0.7596,593.83,441.53,67.28,97.51,,10.03,10.03,6.69,6.69,9.86,1489.35,48.63,48.63,0.55,151.20,149.84,1363.78,0.51,0.12,0.02,0.26,0.06,0.00,0.00,200.41
2026-04-24T15:39:45.711,1777034385.711899,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":593.75,""cy"":441.56,""w"":67.31,""h"":97.89,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.7463,""depth_m"":null,""depth_valid"":false},{""cx"":14.14,""cy"":278.46,""w"":28.1,""h"":315.95,""x1"":0,""y1"":30,""x2"":7,""y2"":109,""conf"":0.5887,""depth_m"":null,""depth_valid"":false}]",0.5887,14.14,278.46,28.10,315.95,,10.03,10.03,7.02,7.02,15.95,1537.57,54.55,54.55,0.35,138.45,135.44,1325.89,0.50,0.12,0.04,0.25,4.89,0.00,0.07,198.38
2026-04-24T15:39:45.812,1777034385.812367,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":594.1,""cy"":441.5,""w"":67.97,""h"":96.98,""x1"":140,""y1"":98,""x2"":157,""y2"":122,""conf"":0.7566,""depth_m"":null,""depth_valid"":false}]",0.7566,594.10,441.50,67.97,96.98,,10.93,10.02,7.29,7.29,3.99,1668.23,0.43,43.13,0.43,171.49,169.56,1296.13,0.55,0.15,0.05,0.23,0.12,0.00,0.07,172.59
2026-04-24T15:39:45.911,1777034385.911896,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":594.1,""cy"":441.5,""w"":67.97,""h"":96.98,""x1"":140,""y1"":98,""x2"":157,""y2"":122,""conf"":0.7566,""depth_m"":null,""depth_valid"":false}]",0.7566,594.10,441.50,67.97,96.98,,10.05,10.05,0.00,0.00,3.99,1668.23,0.43,32.48,0.43,171.49,169.56,1296.13,0.66,0.08,0.02,0.49,0.06,0.00,0.00,172.63
2026-04-24T15:39:46.011,1777034386.011775,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":594.14,""cy"":441.42,""w"":67.75,""h"":96.96,""x1"":140,""y1"":98,""x2"":157,""y2"":122,""conf"":0.7484,""depth_m"":null,""depth_valid"":false}]",0.7484,594.14,441.42,67.75,96.96,,10.03,10.03,5.01,5.01,7.25,1512.91,1.94,43.24,1.94,152.71,148.39,1391.68,2.69,0.08,0.02,2.48,0.15,0.00,0.08,157.50
2026-04-24T15:39:46.111,1777034386.111933,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":594.06,""cy"":441.44,""w"":67.83,""h"":97.14,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.775,""depth_m"":null,""depth_valid"":false}]",0.7750,594.06,441.44,67.83,97.14,,10.01,10.01,6.68,3.34,7.25,1512.91,0.40,42.05,0.40,141.69,139.73,1445.63,0.41,0.07,0.02,0.24,0.06,0.00,0.00,142.56
2026-04-24T15:39:46.211,1777034386.211846,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":594.06,""cy"":441.44,""w"":67.83,""h"":97.14,""x1"":140,""y1"":98,""x2"":157,""y2"":123,""conf"":0.775,""depth_m"":null,""depth_valid"":false}]",0.7750,594.06,441.44,67.83,97.14,,7.51,10.01,5.01,2.50,7.25,1512.91,42.58,42.58,0.40,141.69,139.73,1445.63,0.41,0.07,0.02,0.24,0.06,0.00,0.00,184.74
