wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:25:00.103,1776165900.103323,distance_accuracy,1300lux,static,1.100,point_04,1.1773,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=9572/13430 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9439,684.74,476.65,503.86,947.89
2026-04-14T14:25:00.203,1776165900.203313,distance_accuracy,1300lux,static,1.100,point_04,1.1772,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=8625/13272 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9396,693.28,476.39,500.23,947.37
2026-04-14T14:25:00.304,1776165900.304313,distance_accuracy,1300lux,static,1.100,point_04,1.1748,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=8865/13272 | roi_mode=full,WARNING (z=1.17m),1,1,1,0.9301,668.17,479.04,499.01,955.44
2026-04-14T14:25:00.403,1776165900.403929,distance_accuracy,1300lux,static,1.100,point_04,1.1692,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=8439/13197 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9301,668.17,479.04,499.01,955.44
2026-04-14T14:25:00.503,1776165900.503121,distance_accuracy,1300lux,static,1.100,point_04,1.1664,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=7979/13197 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9307,666.53,478.76,496.52,954.39
2026-04-14T14:25:00.605,1776165900.605208,distance_accuracy,1300lux,static,1.100,point_04,1.1664,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=8513/13197 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9307,666.53,478.76,496.52,954.39
2026-04-14T14:25:00.707,1776165900.707690,distance_accuracy,1300lux,static,1.100,point_04,1.1707,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=8022/13197 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9307,666.53,478.76,496.52,954.39
2026-04-14T14:25:00.803,1776165900.803548,distance_accuracy,1300lux,static,1.100,point_04,1.1779,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=9243/13197 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9266,668.29,478.00,494.42,952.59
2026-04-14T14:25:00.903,1776165900.903967,distance_accuracy,1300lux,static,1.100,point_04,1.1802,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=9377/13197 | roi_mode=full,WARNING (z=1.18m),1,1,1,0.9266,668.29,478.00,494.42,952.59
2026-04-14T14:25:01.004,1776165901.004048,distance_accuracy,1300lux,static,1.100,point_04,1.1744,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=9546/13197 | roi_mode=full,WARNING (z=1.18m),1,0,1,0.9418,679.53,477.10,495.50,949.25
2026-04-14T14:25:01.103,1776165901.103293,distance_accuracy,1300lux,static,1.100,point_04,1.1721,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=9180/13197 | roi_mode=full,WARNING (z=1.17m),1,1,1,0.9418,679.53,477.10,495.50,949.25
2026-04-14T14:25:01.203,1776165901.203765,distance_accuracy,1300lux,static,1.100,point_04,1.1718,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=9468/13114 | roi_mode=full,WARNING (z=1.17m),1,0,1,0.9425,689.44,475.96,495.64,945.94
2026-04-14T14:25:01.303,1776165901.303208,distance_accuracy,1300lux,static,1.100,point_04,1.1578,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=9621/13114 | roi_mode=full,WARNING (z=1.16m),1,1,1,0.9425,689.44,475.96,495.64,945.94
2026-04-14T14:25:01.405,1776165901.405048,distance_accuracy,1300lux,static,1.100,point_04,1.1596,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8728/12874 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9416,692.60,476.66,493.77,946.87
2026-04-14T14:25:01.503,1776165901.503208,distance_accuracy,1300lux,static,1.100,point_04,1.1577,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8072/12874 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9416,692.60,476.66,493.77,946.87
2026-04-14T14:25:01.603,1776165901.603430,distance_accuracy,1300lux,static,1.100,point_04,1.1596,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8342/12874 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9425,694.13,476.74,493.39,947.35
2026-04-14T14:25:01.703,1776165901.703296,distance_accuracy,1300lux,static,1.100,point_04,1.1574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8376/12874 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9401,698.51,477.28,496.48,948.49
2026-04-14T14:25:01.804,1776165901.804841,distance_accuracy,1300lux,static,1.100,point_04,1.1600,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8763/13114 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9401,698.51,477.28,496.48,948.49
2026-04-14T14:25:01.906,1776165901.906268,distance_accuracy,1300lux,static,1.100,point_04,1.1575,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=9247/13114 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9394,698.73,477.62,493.82,949.64
2026-04-14T14:25:02.004,1776165902.004051,distance_accuracy,1300lux,static,1.100,point_04,1.1574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=8695/13038 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9394,698.73,477.62,493.82,949.64
2026-04-14T14:25:02.105,1776165902.105461,distance_accuracy,1300lux,static,1.100,point_04,1.1546,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8542/13038 | roi_mode=full,WARNING (z=1.16m),1,0,1,0.9396,699.47,477.70,495.40,949.77
2026-04-14T14:25:02.203,1776165902.203271,distance_accuracy,1300lux,static,1.100,point_04,1.1486,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8377/13038 | roi_mode=full,WARNING (z=1.15m),1,1,1,0.9396,699.47,477.70,495.40,949.77
2026-04-14T14:25:02.303,1776165902.303238,distance_accuracy,1300lux,static,1.100,point_04,1.1531,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8750/13197 | roi_mode=full,WARNING (z=1.15m),1,0,1,0.9365,695.13,477.58,498.38,949.18
2026-04-14T14:25:02.403,1776165902.403141,distance_accuracy,1300lux,static,1.100,point_04,1.1516,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8588/13197 | roi_mode=full,WARNING (z=1.15m),1,0,1,0.9365,695.13,477.58,498.38,949.18
2026-04-14T14:25:02.503,1776165902.503348,distance_accuracy,1300lux,static,1.100,point_04,1.1486,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8867/13114 | roi_mode=full,WARNING (z=1.15m),1,0,1,0.9389,691.61,477.75,499.01,949.41
2026-04-14T14:25:02.603,1776165902.603140,distance_accuracy,1300lux,static,1.100,point_04,1.1457,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.15 m | valid=8905/13114 | roi_mode=full,WARNING (z=1.15m),1,0,1,0.9389,691.61,477.75,499.01,949.41
2026-04-14T14:25:02.704,1776165902.704939,distance_accuracy,1300lux,static,1.100,point_04,1.1432,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.14 m | valid=8701/13114 | roi_mode=full,WARNING (z=1.15m),1,0,1,0.9424,685.66,476.71,499.67,947.95
2026-04-14T14:25:02.803,1776165902.803360,distance_accuracy,1300lux,static,1.100,point_04,1.1404,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.14 m | valid=8640/13114 | roi_mode=full,WARNING (z=1.14m),1,1,1,0.9424,685.66,476.71,499.67,947.95
2026-04-14T14:25:02.904,1776165902.903980,distance_accuracy,1300lux,static,1.100,point_04,1.1401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.14 m | valid=9282/13356 | roi_mode=full,WARNING (z=1.14m),1,0,1,0.9433,683.40,477.17,500.89,948.86
2026-04-14T14:25:03.003,1776165903.003102,distance_accuracy,1300lux,static,1.100,point_04,1.1348,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=9238/13356 | roi_mode=full,WARNING (z=1.13m),1,1,1,0.9433,683.40,477.17,500.89,948.86
2026-04-14T14:25:03.103,1776165903.103196,distance_accuracy,1300lux,static,1.100,point_04,1.1345,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8878/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9439,683.49,477.27,501.49,948.92
2026-04-14T14:25:03.203,1776165903.203318,distance_accuracy,1300lux,static,1.100,point_04,1.1345,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8898/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9439,683.49,477.27,501.49,948.92
2026-04-14T14:25:03.303,1776165903.303192,distance_accuracy,1300lux,static,1.100,point_04,1.1295,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8887/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9440,683.54,477.26,502.22,949.06
2026-04-14T14:25:03.403,1776165903.403293,distance_accuracy,1300lux,static,1.100,point_04,1.1313,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=9389/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9434,684.13,477.22,502.41,948.75
2026-04-14T14:25:03.504,1776165903.504314,distance_accuracy,1300lux,static,1.100,point_04,1.1292,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8973/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9434,684.13,477.22,502.41,948.75
2026-04-14T14:25:03.603,1776165903.603758,distance_accuracy,1300lux,static,1.100,point_04,1.1262,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8157/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9435,684.14,477.05,502.33,948.42
2026-04-14T14:25:03.703,1776165903.703476,distance_accuracy,1300lux,static,1.100,point_04,1.1237,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8874/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9435,684.14,477.05,502.33,948.42
2026-04-14T14:25:03.804,1776165903.804039,distance_accuracy,1300lux,static,1.100,point_04,1.1257,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=9461/13356 | roi_mode=full,WARNING (z=1.13m),1,0,1,0.9424,685.32,476.91,503.67,947.80
2026-04-14T14:25:03.903,1776165903.903271,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9356/13345 | roi_mode=full,WARNING (z=1.12m),1,1,1,0.9424,685.32,476.91,503.67,947.80
2026-04-14T14:25:04.003,1776165904.003806,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9340/13356 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9420,686.78,477.20,505.16,948.71
2026-04-14T14:25:04.103,1776165904.103482,distance_accuracy,1300lux,static,1.100,point_04,1.1183,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8723/13356 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9420,686.78,477.20,505.16,948.71
2026-04-14T14:25:04.203,1776165904.203206,distance_accuracy,1300lux,static,1.100,point_04,1.1224,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8951/13356 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9420,686.78,477.20,505.16,948.71
2026-04-14T14:25:04.303,1776165904.303316,distance_accuracy,1300lux,static,1.100,point_04,1.1179,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8405/13430 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9388,688.18,476.71,508.91,947.46
2026-04-14T14:25:04.403,1776165904.403834,distance_accuracy,1300lux,static,1.100,point_04,1.1180,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8813/13430 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9388,688.18,476.71,508.91,947.46
2026-04-14T14:25:04.503,1776165904.503253,distance_accuracy,1300lux,static,1.100,point_04,1.1180,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8746/13430 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9379,690.24,477.37,511.84,948.67
2026-04-14T14:25:04.603,1776165904.603952,distance_accuracy,1300lux,static,1.100,point_04,1.1180,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8682/13430 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9381,688.54,477.04,512.88,948.15
2026-04-14T14:25:04.703,1776165904.703272,distance_accuracy,1300lux,static,1.100,point_04,1.1202,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9021/13674 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9381,688.54,477.04,512.88,948.15
2026-04-14T14:25:04.803,1776165904.803228,distance_accuracy,1300lux,static,1.100,point_04,1.1229,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9123/13674 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9381,688.54,477.04,512.88,948.15
2026-04-14T14:25:04.904,1776165904.904145,distance_accuracy,1300lux,static,1.100,point_04,1.1210,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9211/13674 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9384,688.35,477.09,513.20,948.38
2026-04-14T14:25:05.003,1776165905.003532,distance_accuracy,1300lux,static,1.100,point_04,1.1224,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9430/13674 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9379,688.32,476.93,513.47,948.11
2026-04-14T14:25:05.106,1776165905.106409,distance_accuracy,1300lux,static,1.100,point_04,1.1157,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8683/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9379,688.32,476.93,513.47,948.11
2026-04-14T14:25:05.203,1776165905.203253,distance_accuracy,1300lux,static,1.100,point_04,1.1219,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8946/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9383,688.09,476.87,513.67,947.82
2026-04-14T14:25:05.303,1776165905.303313,distance_accuracy,1300lux,static,1.100,point_04,1.1180,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9205/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9383,688.09,476.87,513.67,947.82
2026-04-14T14:25:05.403,1776165905.403350,distance_accuracy,1300lux,static,1.100,point_04,1.1149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8752/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9379,688.11,476.87,514.09,948.00
2026-04-14T14:25:05.503,1776165905.503134,distance_accuracy,1300lux,static,1.100,point_04,1.1129,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8535/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9379,688.11,476.87,514.09,948.00
2026-04-14T14:25:05.603,1776165905.603309,distance_accuracy,1300lux,static,1.100,point_04,1.1129,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8599/13588 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9383,688.08,476.69,514.48,947.58
2026-04-14T14:25:05.703,1776165905.703400,distance_accuracy,1300lux,static,1.100,point_04,1.1103,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8639/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9383,688.08,476.69,514.48,947.58
2026-04-14T14:25:05.804,1776165905.803991,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8658/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9383,688.08,476.69,514.48,947.58
2026-04-14T14:25:05.904,1776165905.904797,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8964/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9388,687.87,476.47,514.29,947.21
2026-04-14T14:25:06.003,1776165906.003574,distance_accuracy,1300lux,static,1.100,point_04,1.1102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=9012/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9388,687.87,476.47,514.29,947.21
2026-04-14T14:25:06.103,1776165906.103260,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8992/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9385,688.11,476.65,514.41,947.43
2026-04-14T14:25:06.203,1776165906.203243,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8950/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9385,688.11,476.65,514.41,947.43
2026-04-14T14:25:06.304,1776165906.304919,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8954/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,689.04,476.83,515.78,947.81
2026-04-14T14:25:06.403,1776165906.403440,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8627/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,689.04,476.83,515.78,947.81
2026-04-14T14:25:06.503,1776165906.503296,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8740/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9374,689.22,476.81,515.60,947.68
2026-04-14T14:25:06.603,1776165906.603242,distance_accuracy,1300lux,static,1.100,point_04,1.1068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8575/13588 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9374,689.22,476.81,515.60,947.68
2026-04-14T14:25:06.703,1776165906.703505,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8622/13588 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9364,690.74,476.72,515.92,947.73
2026-04-14T14:25:06.804,1776165906.804381,distance_accuracy,1300lux,static,1.100,point_04,1.1102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8737/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9364,690.74,476.72,515.92,947.73
2026-04-14T14:25:06.903,1776165906.903403,distance_accuracy,1300lux,static,1.100,point_04,1.1069,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8723/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9365,690.83,476.86,516.00,947.97
2026-04-14T14:25:07.005,1776165907.005599,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=9029/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9365,690.83,476.86,516.00,947.97
2026-04-14T14:25:07.103,1776165907.103498,distance_accuracy,1300lux,static,1.100,point_04,1.1116,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8272/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9368,690.51,476.41,516.54,947.17
2026-04-14T14:25:07.203,1776165907.203166,distance_accuracy,1300lux,static,1.100,point_04,1.1125,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8662/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9368,690.33,476.39,516.38,946.97
2026-04-14T14:25:07.303,1776165907.303573,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8352/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9368,690.33,476.39,516.38,946.97
2026-04-14T14:25:07.406,1776165907.406075,distance_accuracy,1300lux,static,1.100,point_04,1.1074,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8537/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9369,690.35,476.74,516.37,947.75
2026-04-14T14:25:07.506,1776165907.506073,distance_accuracy,1300lux,static,1.100,point_04,1.1102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8655/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9369,690.35,476.74,516.37,947.75
2026-04-14T14:25:07.603,1776165907.603766,distance_accuracy,1300lux,static,1.100,point_04,1.1078,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8638/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9369,690.35,476.74,516.37,947.75
2026-04-14T14:25:07.703,1776165907.703138,distance_accuracy,1300lux,static,1.100,point_04,1.1125,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=9131/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9366,690.30,476.77,516.20,947.73
2026-04-14T14:25:07.803,1776165907.803242,distance_accuracy,1300lux,static,1.100,point_04,1.1096,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8564/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9366,690.30,476.77,516.20,947.73
2026-04-14T14:25:07.903,1776165907.903224,distance_accuracy,1300lux,static,1.100,point_04,1.1095,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8273/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9367,690.23,476.91,516.57,948.13
2026-04-14T14:25:08.003,1776165908.003949,distance_accuracy,1300lux,static,1.100,point_04,1.1078,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8785/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9367,690.23,476.91,516.57,948.13
2026-04-14T14:25:08.103,1776165908.103261,distance_accuracy,1300lux,static,1.100,point_04,1.1102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8735/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9365,689.96,476.83,516.00,947.91
2026-04-14T14:25:08.203,1776165908.203235,distance_accuracy,1300lux,static,1.100,point_04,1.1069,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8619/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9365,689.96,476.83,516.00,947.91
2026-04-14T14:25:08.303,1776165908.303338,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8382/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9368,689.58,476.52,515.68,947.19
2026-04-14T14:25:08.403,1776165908.403245,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8688/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9368,689.58,476.52,515.68,947.19
2026-04-14T14:25:08.503,1776165908.503916,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8654/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9369,689.07,476.68,516.14,947.42
2026-04-14T14:25:08.603,1776165908.603336,distance_accuracy,1300lux,static,1.100,point_04,1.1102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8552/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9369,689.07,476.68,516.14,947.42
2026-04-14T14:25:08.703,1776165908.703250,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8597/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9373,688.86,476.25,516.25,946.55
2026-04-14T14:25:08.803,1776165908.803308,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8570/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9373,688.86,476.25,516.25,946.55
2026-04-14T14:25:08.905,1776165908.905121,distance_accuracy,1300lux,static,1.100,point_04,1.1074,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8631/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9375,688.25,476.10,516.27,946.29
2026-04-14T14:25:09.003,1776165909.003475,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8645/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9375,688.25,476.10,516.27,946.29
2026-04-14T14:25:09.105,1776165909.105817,distance_accuracy,1300lux,static,1.100,point_04,1.1116,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8731/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,688.15,476.46,516.19,946.92
2026-04-14T14:25:09.204,1776165909.204054,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8743/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,688.15,476.46,516.19,946.92
2026-04-14T14:25:09.303,1776165909.303284,distance_accuracy,1300lux,static,1.100,point_04,1.1050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8599/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9377,687.86,476.34,515.87,946.68
2026-04-14T14:25:09.403,1776165909.403316,distance_accuracy,1300lux,static,1.100,point_04,1.1072,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8709/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9377,687.86,476.34,515.87,946.68
2026-04-14T14:25:09.506,1776165909.506105,distance_accuracy,1300lux,static,1.100,point_04,1.1050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8722/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9378,687.54,476.44,515.23,946.90
2026-04-14T14:25:09.603,1776165909.603286,distance_accuracy,1300lux,static,1.100,point_04,1.1047,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8530/13588 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9378,687.54,476.44,515.23,946.90
2026-04-14T14:25:09.704,1776165909.704965,distance_accuracy,1300lux,static,1.100,point_04,1.1049,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8620/13588 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9383,687.63,476.43,515.53,947.11
