wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:20:00.799,1776162000.799531,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:00.902,1776162000.902080,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:00.999,1776162000.999521,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.101,1776162001.101207,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.201,1776162001.201765,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.301,1776162001.301502,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.405,1776162001.405652,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.500,1776162001.500148,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.599,1776162001.599544,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.699,1776162001.699440,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.799,1776162001.799492,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:20:01.899,1776162001.899500,distance_accuracy,low,static,0.900,point_03,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
