wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T14:41:01.634,1777030861.634636,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,4.65,0.00,0.00,,,,,,,
2026-04-24T14:41:01.734,1777030861.734542,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,6.35,0.00,0.00,,,,,,,
2026-04-24T14:41:01.834,1777030861.834657,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,7.23,0.00,0.00,,,,,,,
2026-04-24T14:41:01.935,1777030861.935344,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,7.76,0.00,1.94,,,,,,,
2026-04-24T14:41:02.037,1777030862.037655,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,8.09,0.00,1.62,,,,,,,
2026-04-24T14:41:02.136,1777030862.136398,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,8.37,0.00,2.79,,,,,,,
2026-04-24T14:41:02.234,1777030862.234588,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,8.59,0.00,2.45,,,,,,,
2026-04-24T14:41:02.334,1777030862.334645,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.09,8.74,0.00,3.28,,,,,,,
2026-04-24T14:41:02.434,1777030862.434619,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":440.6,""cy"":448.81,""w"":101.35,""h"":80.11,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6497,""depth_m"":null,""depth_valid"":false}]",0.6497,440.60,448.81,101.35,80.11,,1.97,8.87,0.99,3.94,,,,,,,
2026-04-24T14:41:02.534,1777030862.534626,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":440.6,""cy"":448.81,""w"":101.35,""h"":80.11,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6497,""depth_m"":null,""depth_valid"":false}]",0.6497,440.60,448.81,101.35,80.11,,10.00,10.00,0.00,10.00,,900.39,,,,,900.39
2026-04-24T14:41:02.635,1777030862.635372,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":440.73,""cy"":447.61,""w"":101.43,""h"":82.29,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6369,""depth_m"":null,""depth_valid"":false}]",0.6369,440.73,447.61,101.43,82.29,,9.96,9.96,4.98,9.96,,888.06,,,,,888.06
2026-04-24T14:41:02.734,1777030862.734576,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":441.3,""cy"":446.13,""w"":104.07,""h"":84.79,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.6758,""depth_m"":null,""depth_valid"":false}]",0.6758,441.30,446.13,104.07,84.79,,10.00,10.00,6.67,10.00,,922.23,,,,,922.23
