wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:32:16.908,1776166336.908932,distance_accuracy,1300lux,static,2.400,point_09,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:32:22.408,1776166342.408864,distance_accuracy,1300lux,static,2.400,point_09,1.9706,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=796/4929 | roi_mode=full,SAFE (z=1.98m),0,1,1,0.8083,92.20,477.23,183.42,948.64
2026-04-14T14:32:22.509,1776166342.509130,distance_accuracy,1300lux,static,2.400,point_09,1.9834,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=751/4929 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8083,92.20,477.23,183.42,948.64
2026-04-14T14:32:22.609,1776166342.609133,distance_accuracy,1300lux,static,2.400,point_09,2.0016,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=768/4929 | roi_mode=full,SAFE (z=1.98m),0,0,1,0.8326,91.44,477.19,181.89,948.13
2026-04-14T14:32:22.708,1776166342.708939,distance_accuracy,1300lux,static,2.400,point_09,1.9958,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=714/4740 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.8326,91.44,477.19,181.89,948.13
2026-04-14T14:32:22.808,1776166342.808868,distance_accuracy,1300lux,static,2.400,point_09,2.0091,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=737/4710 | roi_mode=full,SAFE (z=2.01m),0,1,1,0.7997,89.94,476.83,178.98,946.88
2026-04-14T14:32:22.908,1776166342.908846,distance_accuracy,1300lux,static,2.400,point_09,2.0046,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=745/4710 | roi_mode=full,SAFE (z=2.01m),0,0,1,0.8007,89.17,477.69,177.43,947.93
2026-04-14T14:32:23.008,1776166343.008944,distance_accuracy,1300lux,static,2.400,point_09,2.0007,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=749/4740 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.8007,89.17,477.69,177.43,947.93
2026-04-14T14:32:23.109,1776166343.109268,distance_accuracy,1300lux,static,2.400,point_09,1.9958,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=789/4740 | roi_mode=full,SAFE (z=2.00m),0,0,1,0.8017,88.95,477.47,177.02,947.36
2026-04-14T14:32:23.208,1776166343.208883,distance_accuracy,1300lux,static,2.400,point_09,2.0245,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=759/4740 | roi_mode=full,SAFE (z=2.00m),0,0,1,0.8017,88.95,477.47,177.02,947.36
2026-04-14T14:32:23.308,1776166343.308957,distance_accuracy,1300lux,static,2.400,point_09,2.0197,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=756/4710 | roi_mode=full,SAFE (z=2.01m),0,1,1,0.8065,88.87,477.22,176.88,946.92
2026-04-14T14:32:23.409,1776166343.409036,distance_accuracy,1300lux,static,2.400,point_09,1.9808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=714/4710 | roi_mode=full,SAFE (z=2.01m),0,0,1,0.8065,88.87,477.22,176.88,946.92
2026-04-14T14:32:23.509,1776166343.509181,distance_accuracy,1300lux,static,2.400,point_09,1.9955,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=702/4710 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.7959,88.85,477.32,176.82,947.26
2026-04-14T14:32:23.608,1776166343.608954,distance_accuracy,1300lux,static,2.400,point_09,2.0345,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=723/4710 | roi_mode=full,SAFE (z=2.00m),0,0,1,0.7959,88.85,477.32,176.82,947.26
2026-04-14T14:32:23.709,1776166343.709022,distance_accuracy,1300lux,static,2.400,point_09,2.0306,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=729/4710 | roi_mode=full,SAFE (z=2.03m),0,1,1,0.8082,88.75,477.22,176.64,946.90
2026-04-14T14:32:23.808,1776166343.808942,distance_accuracy,1300lux,static,2.400,point_09,2.0126,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=724/4710 | roi_mode=full,SAFE (z=2.03m),0,0,1,0.8082,88.75,477.22,176.64,946.90
2026-04-14T14:32:23.908,1776166343.908927,distance_accuracy,1300lux,static,2.400,point_09,2.0126,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=724/4710 | roi_mode=full,SAFE (z=2.03m),0,0,1,0.8184,89.13,477.40,177.37,947.19
2026-04-14T14:32:24.008,1776166344.008971,distance_accuracy,1300lux,static,2.400,point_09,2.0266,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=697/4710 | roi_mode=full,SAFE (z=2.03m),0,0,1,0.8184,89.13,477.40,177.37,947.19
2026-04-14T14:32:24.108,1776166344.108897,distance_accuracy,1300lux,static,2.400,point_09,2.0249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=678/4710 | roi_mode=full,SAFE (z=2.02m),0,1,1,0.8108,89.50,477.29,178.10,947.36
2026-04-14T14:32:24.209,1776166344.209288,distance_accuracy,1300lux,static,2.400,point_09,2.0063,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=683/4710 | roi_mode=full,SAFE (z=2.01m),0,1,1,0.8108,89.50,477.29,178.10,947.36
2026-04-14T14:32:24.309,1776166344.309033,distance_accuracy,1300lux,static,2.400,point_09,2.0289,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=712/4710 | roi_mode=full,SAFE (z=2.01m),0,0,1,0.8157,89.75,477.31,178.59,947.47
2026-04-14T14:32:24.409,1776166344.409928,distance_accuracy,1300lux,static,2.400,point_09,1.9985,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=673/4740 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.8206,91.85,476.75,182.74,947.52
2026-04-14T14:32:24.510,1776166344.510075,distance_accuracy,1300lux,static,2.400,point_09,1.9917,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=727/4898 | roi_mode=full,SAFE (z=1.99m),0,1,1,0.8206,91.85,476.75,182.74,947.52
2026-04-14T14:32:24.611,1776166344.611957,distance_accuracy,1300lux,static,2.400,point_09,2.0089,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=808/4898 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.8283,92.27,477.19,183.53,948.31
2026-04-14T14:32:24.708,1776166344.708925,distance_accuracy,1300lux,static,2.400,point_09,2.0077,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=791/4898 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.8283,92.27,477.19,183.53,948.31
2026-04-14T14:32:24.809,1776166344.809016,distance_accuracy,1300lux,static,2.400,point_09,1.9799,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=792/4898 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.8283,92.27,477.19,183.53,948.31
2026-04-14T14:32:24.908,1776166344.908878,distance_accuracy,1300lux,static,2.400,point_09,1.9887,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=818/4929 | roi_mode=full,SAFE (z=1.99m),0,1,1,0.7908,93.00,477.21,185.04,948.67
2026-04-14T14:32:25.009,1776166345.009367,distance_accuracy,1300lux,static,2.400,point_09,1.9698,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=775/4929 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.7908,93.00,477.21,185.04,948.67
2026-04-14T14:32:25.109,1776166345.109009,distance_accuracy,1300lux,static,2.400,point_09,1.9901,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=838/4929 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.7913,93.86,477.79,186.72,949.71
2026-04-14T14:32:25.210,1776166345.210007,distance_accuracy,1300lux,static,2.400,point_09,1.9919,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=832/4929 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.7913,93.86,477.79,186.72,949.71
2026-04-14T14:32:25.308,1776166345.308893,distance_accuracy,1300lux,static,2.400,point_09,1.9804,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=881/5088 | roi_mode=full,SAFE (z=2.00m),0,1,1,0.7882,94.69,478.04,188.39,950.17
2026-04-14T14:32:25.408,1776166345.408829,distance_accuracy,1300lux,static,2.400,point_09,1.9796,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=903/5088 | roi_mode=full,SAFE (z=1.99m),0,1,1,0.7882,94.69,478.04,188.39,950.17
2026-04-14T14:32:25.509,1776166345.509959,distance_accuracy,1300lux,static,2.400,point_09,1.9886,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=950/5088 | roi_mode=full,SAFE (z=1.99m),0,0,1,0.7900,95.24,477.85,189.49,949.91
2026-04-14T14:32:25.609,1776166345.609379,distance_accuracy,1300lux,static,2.400,point_09,1.9289,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.93 m | valid=944/5088 | roi_mode=full,SAFE (z=1.96m),0,1,1,0.7900,95.24,477.85,189.49,949.91
2026-04-14T14:32:25.708,1776166345.708941,distance_accuracy,1300lux,static,2.400,point_09,1.9221,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.92 m | valid=1126/5088 | roi_mode=full,SAFE (z=1.94m),0,1,1,0.8048,94.74,477.83,188.48,949.76
2026-04-14T14:32:25.811,1776166345.811884,distance_accuracy,1300lux,static,2.400,point_09,1.9135,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.91 m | valid=1203/5088 | roi_mode=full,SAFE (z=1.91m),0,1,1,0.8048,94.74,477.83,188.48,949.76
2026-04-14T14:32:25.908,1776166345.908915,distance_accuracy,1300lux,static,2.400,point_09,1.9133,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.91 m | valid=1312/4929 | roi_mode=full,SAFE (z=1.91m),0,0,1,0.8158,93.78,477.53,186.56,949.34
2026-04-14T14:32:26.009,1776166346.009435,distance_accuracy,1300lux,static,2.400,point_09,1.9320,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.93 m | valid=1224/4740 | roi_mode=full,SAFE (z=1.91m),0,0,1,0.8261,88.92,477.59,176.96,947.60
2026-04-14T14:32:26.109,1776166346.109411,distance_accuracy,1300lux,static,2.400,point_09,2.0069,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=1065/4740 | roi_mode=full,SAFE (z=1.94m),0,1,1,0.8261,88.92,477.59,176.96,947.60
2026-04-14T14:32:26.209,1776166346.209079,distance_accuracy,1300lux,static,2.400,point_09,1.9751,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.93 m | valid=1208/4740 | roi_mode=full,SAFE (z=1.93m),0,1,1,0.8075,88.39,477.50,175.94,947.16
2026-04-14T14:32:26.308,1776166346.308904,distance_accuracy,1300lux,static,2.400,point_09,1.9540,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.95 m | valid=1032/4582 | roi_mode=full,SAFE (z=1.95m),0,1,1,0.8075,88.39,477.50,175.94,947.16
2026-04-14T14:32:26.410,1776166346.410922,distance_accuracy,1300lux,static,2.400,point_09,1.9424,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=1047/4553 | roi_mode=full,SAFE (z=1.94m),0,1,1,0.8021,87.25,477.03,173.74,946.22
