wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:05:08.916,1777035908.916395,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8245,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=8327/10335 | roi_mode=full,SAFE (z=1.82m),0,0,1,0,"[{""cx"":766.15,""cy"":479.47,""w"":413.45,""h"":956.62,""x1"":94,""y1"":0,""x2"":163,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,766.15,479.47,413.45,956.62,,3.33,10.00,3.33,3.33,314.26,1153.86,31.06,31.06,0.37,162.47,160.88,999.20,1.30,0.14,0.77,0.28,0.20,0.00,0.12,195.03
2026-04-24T16:05:09.016,1777035909.016411,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8245,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=8327/10335 | roi_mode=full,SAFE (z=1.82m),0,0,1,0,"[{""cx"":767.64,""cy"":479.12,""w"":418.84,""h"":955.92,""x1"":93,""y1"":0,""x2"":163,""y2"":160,""conf"":0.9243,""depth_m"":null,""depth_valid"":false}]",0.9243,767.64,479.12,418.84,955.92,,2.50,10.00,5.00,2.50,314.26,1153.86,33.62,33.62,0.37,174.68,172.81,977.05,1.30,0.14,0.77,0.28,0.20,0.00,0.12,209.81
2026-04-24T16:05:09.116,1777035909.116205,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8245,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=8327/10335 | roi_mode=full,SAFE (z=1.82m),0,0,1,0,"[{""cx"":779.51,""cy"":477.09,""w"":440.17,""h"":948.92,""x1"":94,""y1"":0,""x2"":167,""y2"":159,""conf"":0.9293,""depth_m"":null,""depth_valid"":false}]",0.9293,779.51,477.09,440.17,948.92,,2.00,10.00,6.00,2.00,314.26,1153.86,29.56,29.56,0.37,159.09,157.51,972.40,1.30,0.14,0.77,0.28,0.20,0.00,0.12,190.15
2026-04-24T16:05:09.226,1777035909.226752,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8225,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=9082/11607 | roi_mode=full,SAFE (z=1.82m),0,0,1,0,"[{""cx"":779.51,""cy"":477.09,""w"":440.17,""h"":948.92,""x1"":94,""y1"":0,""x2"":167,""y2"":159,""conf"":0.9293,""depth_m"":null,""depth_valid"":false}]",0.9293,779.51,477.09,440.17,948.92,,3.28,9.83,4.92,3.28,18.62,1201.94,38.28,38.28,0.46,159.09,157.51,972.40,1.07,0.16,0.58,0.24,2.08,0.00,0.08,200.52
2026-04-24T16:05:09.316,1777035909.316288,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8225,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=9082/11607 | roi_mode=full,SAFE (z=1.82m),0,0,1,0,"[{""cx"":794.2,""cy"":476.21,""w"":423.8,""h"":948.79,""x1"":97,""y1"":0,""x2"":168,""y2"":158,""conf"":0.9204,""depth_m"":null,""depth_valid"":false}]",0.9204,794.20,476.21,423.80,948.79,,2.86,10.00,5.72,2.86,18.62,1201.94,43.95,43.95,0.46,177.85,175.57,908.18,1.07,0.16,0.58,0.24,2.08,0.00,0.08,224.94
2026-04-24T16:05:09.417,1777035909.417035,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,1,1,0,"[{""cx"":794.2,""cy"":476.21,""w"":423.8,""h"":948.79,""x1"":97,""y1"":0,""x2"":168,""y2"":158,""conf"":0.9204,""depth_m"":null,""depth_valid"":false}]",0.9204,794.20,476.21,423.80,948.79,,3.75,9.99,5.00,3.75,4.29,1299.73,0.34,48.05,0.34,177.85,175.57,908.18,1.21,0.12,0.69,0.31,0.20,0.00,0.11,179.60
2026-04-24T16:05:09.516,1777035909.516502,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,0,1,0,"[{""cx"":793.66,""cy"":476.72,""w"":431.26,""h"":950.01,""x1"":97,""y1"":0,""x2"":169,""y2"":159,""conf"":0.917,""depth_m"":null,""depth_valid"":false}]",0.9170,793.66,476.72,431.26,950.01,,3.33,10.00,5.56,3.33,4.29,1299.73,36.22,36.22,0.34,155.44,154.11,912.97,1.21,0.12,0.69,0.31,0.20,0.00,0.11,193.07
2026-04-24T16:05:09.616,1777035909.616287,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,0,1,0,"[{""cx"":794.73,""cy"":476.5,""w"":426.94,""h"":949.44,""x1"":97,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9219,""depth_m"":null,""depth_valid"":false}]",0.9219,794.73,476.50,426.94,949.44,,3.00,10.00,6.00,3.00,4.29,1299.73,42.74,42.74,0.34,149.06,147.58,800.88,1.21,0.12,0.69,0.31,0.20,0.00,0.11,193.21
2026-04-24T16:05:09.716,1777035909.716484,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,0,1,0,"[{""cx"":794.73,""cy"":476.5,""w"":426.94,""h"":949.44,""x1"":97,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9219,""depth_m"":null,""depth_valid"":false}]",0.9219,794.73,476.50,426.94,949.44,,2.73,10.00,5.45,2.73,4.29,1299.73,30.21,30.21,0.34,149.06,147.58,800.88,1.21,0.12,0.69,0.31,0.20,0.00,0.11,180.68
2026-04-24T16:05:09.825,1777035909.825532,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,0,1,0,"[{""cx"":793.03,""cy"":476.88,""w"":426.39,""h"":950.54,""x1"":97,""y1"":0,""x2"":168,""y2"":159,""conf"":0.9223,""depth_m"":null,""depth_valid"":false}]",0.9223,793.03,476.88,426.39,950.54,,0.00,9.17,9.17,0.00,4.29,1299.73,38.26,38.26,0.34,145.48,143.87,688.67,1.21,0.12,0.69,0.31,0.20,0.00,0.11,185.14
2026-04-24T16:05:09.916,1777035909.916260,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=8919/11218 | roi_mode=full,SAFE (z=1.79m),0,0,1,0,"[{""cx"":794.13,""cy"":478.01,""w"":423.41,""h"":953.39,""x1"":97,""y1"":0,""x2"":168,""y2"":159,""conf"":0.9371,""depth_m"":null,""depth_valid"":false}]",0.9371,794.13,478.01,423.41,953.39,,0.00,10.01,10.01,0.00,4.29,1299.73,31.00,31.00,0.34,164.30,162.28,656.80,1.21,0.12,0.69,0.31,0.20,0.00,0.11,196.71
2026-04-24T16:05:10.017,1777035910.017329,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.7630,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=9010/11289 | roi_mode=full,SAFE (z=1.76m),0,1,1,0,"[{""cx"":737.63,""cy"":480.26,""w"":488.06,""h"":959.48,""x1"":83,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,737.63,480.26,488.06,959.48,,3.32,9.97,9.97,3.32,4.53,939.28,0.41,42.01,0.41,113.74,112.21,700.05,1.21,0.12,0.69,0.32,0.14,0.00,0.08,115.49
2026-04-24T16:05:10.116,1777035910.116461,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.5158,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=4407/12960 | roi_mode=full,SAFE (z=1.76m),0,0,1,0,"[{""cx"":737.63,""cy"":480.26,""w"":488.06,""h"":959.48,""x1"":83,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,737.63,480.26,488.06,959.48,,5.00,10.00,7.50,2.50,4.53,939.28,29.77,29.77,0.71,113.74,112.21,700.05,3.85,0.17,2.38,1.21,0.15,0.02,0.00,147.51
2026-04-24T16:05:10.216,1777035910.216903,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.5158,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=4407/12960 | roi_mode=full,SAFE (z=1.76m),0,0,1,0,"[{""cx"":728.48,""cy"":479.91,""w"":487.77,""h"":955.63,""x1"":81,""y1"":0,""x2"":163,""y2"":160,""conf"":0.9326,""depth_m"":null,""depth_valid"":false}]",0.9326,728.48,479.91,487.77,955.63,,4.00,9.99,7.99,2.00,4.53,939.28,35.57,35.57,0.71,162.63,161.00,544.55,3.85,0.17,2.38,1.21,0.15,0.02,0.00,202.20
2026-04-24T16:05:10.318,1777035910.318583,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.5158,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=4407/12960 | roi_mode=full,SAFE (z=1.76m),0,0,1,0,"[{""cx"":728.48,""cy"":479.91,""w"":487.77,""h"":955.63,""x1"":81,""y1"":0,""x2"":163,""y2"":160,""conf"":0.9326,""depth_m"":null,""depth_valid"":false}]",0.9326,728.48,479.91,487.77,955.63,,3.32,9.97,6.64,1.66,4.53,939.28,38.88,38.88,0.71,162.63,161.00,544.55,3.85,0.17,2.38,1.21,0.15,0.02,0.00,205.51
2026-04-24T16:05:10.416,1777035910.416253,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.5158,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=4407/12960 | roi_mode=full,SAFE (z=1.76m),0,0,1,0,"[{""cx"":676.32,""cy"":481.21,""w"":441.66,""h"":957.57,""x1"":76,""y1"":0,""x2"":150,""y2"":160,""conf"":0.9305,""depth_m"":null,""depth_valid"":false}]",0.9305,676.32,481.21,441.66,957.57,,2.86,10.00,7.15,1.43,4.53,939.28,29.82,29.82,0.71,144.64,141.99,653.47,3.85,0.17,2.38,1.21,0.15,0.02,0.00,178.45
2026-04-24T16:05:10.516,1777035910.516555,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.4699,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.47 m | valid=5422/12800 | roi_mode=full,WARNING (z=1.47m),1,1,1,0,"[{""cx"":659.49,""cy"":481.33,""w"":479.07,""h"":957.33,""x1"":70,""y1"":0,""x2"":150,""y2"":160,""conf"":0.9294,""depth_m"":null,""depth_valid"":false}]",0.9294,659.49,481.33,479.07,957.33,,3.75,10.00,7.50,2.50,6.99,788.26,40.80,40.80,0.27,114.40,112.47,731.53,1.24,0.27,0.53,0.17,1.93,0.00,0.08,158.37
2026-04-24T16:05:10.616,1777035910.616577,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.4699,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.47 m | valid=5422/12800 | roi_mode=full,WARNING (z=1.47m),1,0,1,0,"[{""cx"":654.11,""cy"":480.51,""w"":505.61,""h"":955.41,""x1"":67,""y1"":0,""x2"":152,""y2"":160,""conf"":0.9201,""depth_m"":null,""depth_valid"":false}]",0.9201,654.11,480.51,505.61,955.41,,3.33,10.00,7.78,2.22,6.99,788.26,36.23,36.23,0.27,164.54,162.59,816.61,1.24,0.27,0.53,0.17,1.93,0.00,0.08,203.93
2026-04-24T16:05:10.717,1777035910.717828,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.4699,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.47 m | valid=5422/12800 | roi_mode=full,WARNING (z=1.47m),1,0,1,0,"[{""cx"":605.77,""cy"":481.37,""w"":478.1,""h"":957.25,""x1"":61,""y1"":0,""x2"":141,""y2"":160,""conf"":0.9213,""depth_m"":null,""depth_valid"":false}]",0.9213,605.77,481.37,478.10,957.25,,3.00,9.99,7.99,2.00,6.99,788.26,31.42,31.42,0.27,100.73,99.29,816.61,1.24,0.27,0.53,0.17,1.93,0.00,0.08,135.32
2026-04-24T16:05:10.816,1777035910.816381,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8299,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.83 m | valid=4064/12800 | roi_mode=full,SAFE (z=1.83m),0,1,1,0,"[{""cx"":605.77,""cy"":481.37,""w"":478.1,""h"":957.25,""x1"":61,""y1"":0,""x2"":141,""y2"":160,""conf"":0.9213,""depth_m"":null,""depth_valid"":false}]",0.9213,605.77,481.37,478.10,957.25,,10.15,10.15,0.00,10.15,5.17,951.95,36.36,36.36,0.36,100.73,99.29,881.36,0.88,0.15,0.45,0.21,0.15,0.00,0.08,138.13
2026-04-24T16:05:10.916,1777035910.916298,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,1.8299,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.83 m | valid=4064/12800 | roi_mode=full,SAFE (z=1.83m),0,0,1,1,"[{""cx"":564.43,""cy"":473.85,""w"":424.52,""h"":940.89,""x1"":59,""y1"":1,""x2"":130,""y2"":157,""conf"":0.9465,""depth_m"":2.9328,""depth_valid"":true}]",0.9465,564.43,473.85,424.52,940.89,2.9328,5.04,10.08,5.04,5.04,5.17,951.95,33.42,33.42,0.36,160.24,158.71,833.59,0.88,0.15,0.45,0.21,0.15,0.00,0.08,194.70
2026-04-24T16:05:11.023,1777035911.023857,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.0491,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.05 m | valid=3520/11076 | roi_mode=full,SAFE (z=2.05m),0,1,1,1,"[{""cx"":564.43,""cy"":473.85,""w"":424.52,""h"":940.89,""x1"":59,""y1"":1,""x2"":130,""y2"":157,""conf"":0.9465,""depth_m"":2.9328,""depth_valid"":true}]",0.9465,564.43,473.85,424.52,940.89,2.9328,6.54,9.80,3.27,6.54,18.96,1124.32,31.47,31.47,0.54,160.24,158.71,833.59,5.14,0.23,1.79,2.99,0.32,0.00,0.22,197.17
2026-04-24T16:05:11.116,1777035911.116307,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.0491,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.05 m | valid=3520/11076 | roi_mode=full,SAFE (z=2.05m),0,0,1,1,"[{""cx"":485.84,""cy"":475.7,""w"":429.61,""h"":946.3,""x1"":45,""y1"":0,""x2"":117,""y2"":158,""conf"":0.9311,""depth_m"":2.9143,""depth_valid"":true}]",0.9311,485.84,475.70,429.61,946.30,2.9143,5.02,10.04,5.02,5.02,18.96,1124.32,21.35,21.35,0.54,165.71,162.52,929.93,5.14,0.23,1.79,2.99,0.32,0.00,0.22,192.52
2026-04-24T16:05:11.216,1777035911.216564,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1084,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=4108/11376 | roi_mode=full,SAFE (z=2.11m),0,1,1,0,"[{""cx"":462.96,""cy"":479.99,""w"":454.61,""h"":954.62,""x1"":39,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9466,""depth_m"":null,""depth_valid"":false}]",0.9466,462.96,479.99,454.61,954.62,,6.02,10.03,6.02,6.02,8.41,1088.10,43.34,43.34,0.49,143.77,141.88,915.14,3.39,0.11,0.53,2.67,3.40,0.00,3.33,193.89
2026-04-24T16:05:11.316,1777035911.316844,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1084,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=4108/11376 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":462.96,""cy"":479.99,""w"":454.61,""h"":954.62,""x1"":39,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9466,""depth_m"":null,""depth_valid"":false}]",0.9466,462.96,479.99,454.61,954.62,,5.01,10.02,5.01,5.01,8.41,1088.10,35.06,35.06,0.49,143.77,141.88,915.14,3.39,0.11,0.53,2.67,3.40,0.00,3.33,185.61
2026-04-24T16:05:11.416,1777035911.416019,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1360,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=3904/12320 | roi_mode=full,SAFE (z=2.14m),0,1,1,0,"[{""cx"":389.94,""cy"":481.48,""w"":459.52,""h"":957.04,""x1"":27,""y1"":0,""x2"":104,""y2"":160,""conf"":0.9426,""depth_m"":null,""depth_valid"":false}]",0.9426,389.94,481.48,459.52,957.04,,5.73,10.03,5.73,5.73,8.17,1097.90,33.06,33.06,0.41,159.66,158.11,587.60,1.07,0.17,0.57,0.23,0.18,0.00,0.10,193.96
2026-04-24T16:05:11.517,1777035911.517481,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1360,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=3904/12320 | roi_mode=full,SAFE (z=2.14m),0,0,1,0,"[{""cx"":125.62,""cy"":476.38,""w"":249.54,""h"":947.63,""x1"":0,""y1"":0,""x2"":42,""y2"":158,""conf"":0.9206,""depth_m"":null,""depth_valid"":false}]",0.9206,125.62,476.38,249.54,947.63,,5.00,10.00,6.25,5.00,8.17,1097.90,29.72,29.72,0.41,148.66,147.26,701.46,1.07,0.17,0.57,0.23,0.18,0.00,0.10,179.62
2026-04-24T16:05:11.616,1777035911.616337,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.2075,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.21 m | valid=556/6636 | roi_mode=full,SAFE (z=2.21m),0,1,1,0,"[{""cx"":125.62,""cy"":476.38,""w"":249.54,""h"":947.63,""x1"":0,""y1"":0,""x2"":42,""y2"":158,""conf"":0.9206,""depth_m"":null,""depth_valid"":false}]",0.9206,125.62,476.38,249.54,947.63,,5.56,10.02,5.56,5.56,7.97,815.32,0.30,31.79,0.30,148.66,147.26,701.46,1.33,0.14,0.67,0.40,1.16,0.00,0.08,151.45
