wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T15:07:53.442,1777032473.442170,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7083,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=16658/28919 | roi_mode=full,SAFE (z=1.71m),0,0,1,1,"[{""cx"":721.38,""cy"":481.26,""w"":483.71,""h"":957.48,""x1"":120,""y1"":1,""x2"":241,""y2"":240,""conf"":0.9398,""depth_m"":2.9866,""depth_valid"":true}]",0.9398,721.38,481.26,483.71,957.48,2.9866,11.65,9.98,6.66,8.32,6.12,908.07,0.44,148.59,1.89,0.22,151.14
2026-04-24T15:07:53.541,1777032473.541181,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7051,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=16531/28919 | roi_mode=full,SAFE (z=1.71m),0,0,2,1,"[{""cx"":741.88,""cy"":480.75,""w"":437.07,""h"":958.49,""x1"":131,""y1"":0,""x2"":240,""y2"":240,""conf"":0.9222,""depth_m"":2.9515,""depth_valid"":true},{""cx"":436.89,""cy"":447.74,""w"":89.62,""h"":84.66,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7165,""depth_m"":null,""depth_valid"":false}]",0.9222,741.88,480.75,437.07,958.49,2.9515,11.43,10.00,7.14,7.14,6.12,908.07,0.43,133.52,2.90,0.09,136.95
2026-04-24T15:07:53.641,1777032473.641550,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7051,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=16531/28919 | roi_mode=full,SAFE (z=1.71m),0,0,2,1,"[{""cx"":741.88,""cy"":480.75,""w"":437.07,""h"":958.49,""x1"":131,""y1"":0,""x2"":240,""y2"":240,""conf"":0.9222,""depth_m"":2.9515,""depth_valid"":true},{""cx"":436.89,""cy"":447.74,""w"":89.62,""h"":84.66,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7165,""depth_m"":null,""depth_valid"":false}]",0.9222,741.88,480.75,437.07,958.49,2.9515,10.00,10.00,6.25,6.25,6.12,908.07,0.42,133.52,2.90,0.09,136.93
2026-04-24T15:07:53.741,1777032473.741187,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6898,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=15926/26160 | roi_mode=full,SAFE (z=1.69m),0,1,2,1,"[{""cx"":730.59,""cy"":481.14,""w"":382.9,""h"":957.73,""x1"":135,""y1"":1,""x2"":231,""y2"":240,""conf"":0.9365,""depth_m"":2.9453,""depth_valid"":true},{""cx"":436.76,""cy"":447.89,""w"":89.42,""h"":84.64,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7278,""depth_m"":null,""depth_valid"":false}]",0.9365,730.59,481.14,382.90,957.73,2.9453,10.00,10.00,6.67,6.67,3.80,964.18,0.40,128.35,2.35,1.87,132.98
2026-04-24T15:07:53.841,1777032473.841513,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6782,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=15666/22944 | roi_mode=full,SAFE (z=1.68m),0,1,2,1,"[{""cx"":721.12,""cy"":478.07,""w"":366.03,""h"":954.2,""x1"":135,""y1"":0,""x2"":226,""y2"":239,""conf"":0.955,""depth_m"":2.9642,""depth_valid"":true},{""cx"":436.78,""cy"":447.63,""w"":89.9,""h"":84.93,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7508,""depth_m"":null,""depth_valid"":false}]",0.9550,721.12,478.07,366.03,954.20,2.9642,11.00,10.00,7.00,7.00,16.82,983.72,35.88,171.75,1.60,0.22,209.45
2026-04-24T15:07:53.941,1777032473.941582,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6782,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=15666/22944 | roi_mode=full,SAFE (z=1.68m),0,0,2,1,"[{""cx"":721.12,""cy"":478.07,""w"":366.03,""h"":954.2,""x1"":135,""y1"":0,""x2"":226,""y2"":239,""conf"":0.955,""depth_m"":2.9642,""depth_valid"":true},{""cx"":436.78,""cy"":447.63,""w"":89.9,""h"":84.93,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7508,""depth_m"":null,""depth_valid"":false}]",0.9550,721.12,478.07,366.03,954.20,2.9642,0.00,9.99,0.00,0.00,16.82,983.72,41.11,171.75,1.60,0.22,214.68
2026-04-24T15:07:54.041,1777032474.041076,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6834,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=15968/21600 | roi_mode=full,SAFE (z=1.67m),0,1,2,0,"[{""cx"":712.53,""cy"":480.96,""w"":361.82,""h"":958.08,""x1"":133,""y1"":0,""x2"":223,""y2"":240,""conf"":0.9486,""depth_m"":null,""depth_valid"":false},{""cx"":436.77,""cy"":447.83,""w"":90.1,""h"":84.98,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7522,""depth_m"":null,""depth_valid"":false}]",0.9486,712.53,480.96,361.82,958.08,,15.03,10.02,5.01,5.01,7.09,966.73,2.39,124.74,1.63,0.07,128.84
2026-04-24T15:07:54.141,1777032474.141311,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6834,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=15968/21600 | roi_mode=full,SAFE (z=1.67m),0,0,2,0,"[{""cx"":710.85,""cy"":481.0,""w"":353.13,""h"":957.99,""x1"":134,""y1"":1,""x2"":222,""y2"":240,""conf"":0.9426,""depth_m"":null,""depth_valid"":false},{""cx"":436.51,""cy"":447.79,""w"":90.17,""h"":84.73,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7611,""depth_m"":null,""depth_valid"":false}]",0.9426,710.85,481.00,353.13,957.99,,10.01,10.01,6.67,3.34,7.09,966.73,46.21,132.39,1.63,0.07,180.30
2026-04-24T15:07:54.241,1777032474.241267,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7080,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=16229/21032 | roi_mode=full,SAFE (z=1.69m),0,1,2,0,"[{""cx"":710.85,""cy"":480.95,""w"":349.41,""h"":958.09,""x1"":134,""y1"":0,""x2"":221,""y2"":240,""conf"":0.9432,""depth_m"":null,""depth_valid"":false},{""cx"":436.47,""cy"":447.87,""w"":90.24,""h"":85.29,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7778,""depth_m"":null,""depth_valid"":false}]",0.9432,710.85,480.95,349.41,958.09,,12.51,10.01,7.50,5.00,147.64,916.59,0.40,127.13,1.45,0.05,129.03
2026-04-24T15:07:54.341,1777032474.341859,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7080,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=16229/21032 | roi_mode=full,SAFE (z=1.69m),0,0,2,0,"[{""cx"":710.85,""cy"":480.95,""w"":349.41,""h"":958.09,""x1"":134,""y1"":0,""x2"":221,""y2"":240,""conf"":0.9432,""depth_m"":null,""depth_valid"":false},{""cx"":436.47,""cy"":447.87,""w"":90.24,""h"":85.29,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7778,""depth_m"":null,""depth_valid"":false}]",0.9432,710.85,480.95,349.41,958.09,,9.99,9.99,6.00,4.00,147.64,916.59,38.85,127.13,1.45,0.05,167.48
2026-04-24T15:07:54.441,1777032474.441000,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7205,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=16078/20793 | roi_mode=full,SAFE (z=1.72m),0,1,2,0,"[{""cx"":706.76,""cy"":481.22,""w"":347.17,""h"":957.56,""x1"":133,""y1"":1,""x2"":220,""y2"":240,""conf"":0.9529,""depth_m"":null,""depth_valid"":false},{""cx"":436.69,""cy"":447.85,""w"":90.4,""h"":84.83,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7376,""depth_m"":null,""depth_valid"":false}]",0.9529,706.76,481.22,347.17,957.56,,11.68,10.01,6.67,5.00,11.54,1050.98,0.59,146.08,3.37,0.07,150.11
2026-04-24T15:07:54.541,1777032474.541850,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7205,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=16078/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":707.07,""cy"":481.16,""w"":347.85,""h"":957.68,""x1"":133,""y1"":1,""x2"":220,""y2"":240,""conf"":0.961,""depth_m"":null,""depth_valid"":false},{""cx"":436.77,""cy"":447.97,""w"":90.19,""h"":85.04,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7386,""depth_m"":null,""depth_valid"":false}]",0.9610,707.07,481.16,347.85,957.68,,10.00,10.00,7.14,4.28,11.54,1050.98,39.65,158.15,3.37,0.07,201.25
2026-04-24T15:07:54.641,1777032474.641222,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=15483/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":707.07,""cy"":481.16,""w"":347.85,""h"":957.68,""x1"":133,""y1"":1,""x2"":220,""y2"":240,""conf"":0.961,""depth_m"":null,""depth_valid"":false},{""cx"":436.77,""cy"":447.97,""w"":90.19,""h"":85.04,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7386,""depth_m"":null,""depth_valid"":false}]",0.9610,707.07,481.16,347.85,957.68,,10.00,10.00,6.25,5.00,12.74,1011.18,41.02,158.15,2.97,0.16,202.30
2026-04-24T15:07:54.741,1777032474.741244,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=15483/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":710.48,""cy"":481.19,""w"":351.96,""h"":957.63,""x1"":134,""y1"":1,""x2"":222,""y2"":240,""conf"":0.9532,""depth_m"":null,""depth_valid"":false},{""cx"":436.54,""cy"":447.96,""w"":90.42,""h"":84.75,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.733,""depth_m"":null,""depth_valid"":false}]",0.9532,710.48,481.19,351.96,957.63,,8.89,10.00,6.67,4.45,12.74,1011.18,36.49,118.23,2.97,0.16,157.85
2026-04-24T15:07:54.841,1777032474.841243,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=15483/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":710.74,""cy"":481.24,""w"":352.26,""h"":957.53,""x1"":134,""y1"":1,""x2"":222,""y2"":240,""conf"":0.9527,""depth_m"":null,""depth_valid"":false},{""cx"":436.68,""cy"":447.98,""w"":90.58,""h"":84.77,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7284,""depth_m"":null,""depth_valid"":false}]",0.9527,710.74,481.24,352.26,957.53,,8.00,10.00,7.00,4.00,12.74,1011.18,34.81,136.61,2.97,0.16,174.55
2026-04-24T15:07:54.941,1777032474.941185,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=15483/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":718.07,""cy"":480.96,""w"":367.33,""h"":958.09,""x1"":134,""y1"":0,""x2"":225,""y2"":240,""conf"":0.9499,""depth_m"":null,""depth_valid"":false},{""cx"":436.41,""cy"":448.07,""w"":90.4,""h"":84.97,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7297,""depth_m"":null,""depth_valid"":false}]",0.9499,718.07,480.96,367.33,958.09,,7.27,10.00,7.27,3.64,12.74,1011.18,7.63,101.86,2.97,0.16,112.62
2026-04-24T15:07:55.050,1777032475.050763,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7249,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=15483/20793 | roi_mode=full,SAFE (z=1.72m),0,0,2,0,"[{""cx"":718.07,""cy"":480.96,""w"":367.33,""h"":958.09,""x1"":134,""y1"":0,""x2"":225,""y2"":240,""conf"":0.9499,""depth_m"":null,""depth_valid"":false},{""cx"":436.41,""cy"":448.07,""w"":90.4,""h"":84.97,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7297,""depth_m"":null,""depth_valid"":false}]",0.9499,718.07,480.96,367.33,958.09,,0.00,9.13,0.00,0.00,12.74,1011.18,34.77,101.86,2.97,0.16,139.76
2026-04-24T15:07:55.141,1777032475.141216,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6993,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=16075/21840 | roi_mode=full,SAFE (z=1.70m),0,1,2,0,"[{""cx"":719.48,""cy"":480.71,""w"":369.33,""h"":958.58,""x1"":134,""y1"":0,""x2"":226,""y2"":240,""conf"":0.9482,""depth_m"":null,""depth_valid"":false},{""cx"":436.5,""cy"":448.11,""w"":90.26,""h"":84.7,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7155,""depth_m"":null,""depth_valid"":false}]",0.9482,719.48,480.71,369.33,958.58,,5.00,10.00,5.00,5.00,20.12,905.36,34.56,142.67,1.97,0.18,179.39
2026-04-24T15:07:55.241,1777032475.241294,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6993,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=16075/21840 | roi_mode=full,SAFE (z=1.70m),0,0,2,0,"[{""cx"":721.72,""cy"":480.97,""w"":374.47,""h"":958.07,""x1"":134,""y1"":0,""x2"":227,""y2"":240,""conf"":0.9491,""depth_m"":null,""depth_valid"":false},{""cx"":436.62,""cy"":448.02,""w"":90.47,""h"":84.49,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7288,""depth_m"":null,""depth_valid"":false}]",0.9491,721.72,480.97,374.47,958.07,,3.33,10.00,6.66,3.33,20.12,905.36,41.29,150.30,1.97,0.18,193.74
2026-04-24T15:07:55.341,1777032475.341640,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6993,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=16075/21840 | roi_mode=full,SAFE (z=1.70m),0,0,2,0,"[{""cx"":720.55,""cy"":481.31,""w"":395.83,""h"":957.39,""x1"":131,""y1"":1,""x2"":230,""y2"":240,""conf"":0.9425,""depth_m"":null,""depth_valid"":false},{""cx"":436.64,""cy"":447.99,""w"":90.18,""h"":84.34,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7356,""depth_m"":null,""depth_valid"":false}]",0.9425,720.55,481.31,395.83,957.39,,2.50,9.99,7.49,2.50,20.12,905.36,37.76,136.01,1.97,0.18,175.93
2026-04-24T15:07:55.445,1777032475.445368,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6892,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=15049/23661 | roi_mode=full,SAFE (z=1.69m),0,1,2,0,"[{""cx"":720.55,""cy"":481.31,""w"":395.83,""h"":957.39,""x1"":131,""y1"":1,""x2"":230,""y2"":240,""conf"":0.9425,""depth_m"":null,""depth_valid"":false},{""cx"":436.64,""cy"":447.99,""w"":90.18,""h"":84.34,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7356,""depth_m"":null,""depth_valid"":false}]",0.9425,720.55,481.31,395.83,957.39,,3.97,9.92,5.95,3.97,4.74,941.95,40.78,136.01,2.12,3.13,182.05
2026-04-24T15:07:55.542,1777032475.542219,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6892,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=15049/23661 | roi_mode=full,SAFE (z=1.69m),0,0,2,0,"[{""cx"":717.69,""cy"":481.31,""w"":402.04,""h"":957.37,""x1"":129,""y1"":1,""x2"":230,""y2"":240,""conf"":0.9455,""depth_m"":null,""depth_valid"":false},{""cx"":436.81,""cy"":448.04,""w"":90.23,""h"":84.57,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7088,""depth_m"":null,""depth_valid"":false}]",0.9455,717.69,481.31,402.04,957.37,,3.33,9.98,6.66,3.33,4.74,941.95,38.59,179.31,2.12,3.13,223.16
2026-04-24T15:07:55.641,1777032475.641272,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6142,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=9111/24139 | roi_mode=full,SAFE (z=1.61m),0,1,2,0,"[{""cx"":717.69,""cy"":481.31,""w"":402.04,""h"":957.37,""x1"":129,""y1"":1,""x2"":230,""y2"":240,""conf"":0.9455,""depth_m"":null,""depth_valid"":false},{""cx"":436.81,""cy"":448.04,""w"":90.23,""h"":84.57,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7088,""depth_m"":null,""depth_valid"":false}]",0.9455,717.69,481.31,402.04,957.37,,4.29,10.00,5.71,4.29,8.21,1101.19,35.39,179.31,1.56,0.21,216.47
2026-04-24T15:07:55.741,1777032475.741303,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6142,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=9111/24139 | roi_mode=full,SAFE (z=1.61m),0,0,2,0,"[{""cx"":692.26,""cy"":480.53,""w"":429.77,""h"":955.85,""x1"":119,""y1"":1,""x2"":227,""y2"":240,""conf"":0.9418,""depth_m"":null,""depth_valid"":false},{""cx"":436.72,""cy"":448.12,""w"":89.97,""h"":84.66,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7155,""depth_m"":null,""depth_valid"":false}]",0.9418,692.26,480.53,429.77,955.85,,3.75,10.00,6.25,3.75,8.21,1101.19,32.36,125.99,1.56,0.21,160.12
2026-04-24T15:07:55.841,1777032475.841165,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.5581,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=6844/25812 | roi_mode=full,SAFE (z=1.56m),0,1,2,1,"[{""cx"":666.7,""cy"":479.93,""w"":454.57,""h"":955.05,""x1"":110,""y1"":1,""x2"":223,""y2"":239,""conf"":0.9422,""depth_m"":2.9833,""depth_valid"":true},{""cx"":436.44,""cy"":447.98,""w"":90.39,""h"":84.85,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7399,""depth_m"":null,""depth_valid"":false}]",0.9422,666.70,479.93,454.57,955.05,2.9833,4.44,10.00,6.67,4.44,7.91,1136.29,39.43,142.38,2.87,0.25,184.92
2026-04-24T15:07:55.941,1777032475.941928,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.5581,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=6844/25812 | roi_mode=full,SAFE (z=1.56m),0,0,2,1,"[{""cx"":678.04,""cy"":479.59,""w"":417.09,""h"":954.34,""x1"":117,""y1"":1,""x2"":222,""y2"":239,""conf"":0.9416,""depth_m"":2.9833,""depth_valid"":true},{""cx"":436.73,""cy"":447.88,""w"":90.46,""h"":84.91,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7315,""depth_m"":null,""depth_valid"":false}]",0.9416,678.04,479.59,417.09,954.34,2.9833,4.00,9.99,6.99,4.00,7.91,1136.29,46.46,125.51,2.87,0.25,175.09
2026-04-24T15:07:56.041,1777032476.041169,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4645,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.46 m | valid=126/484 | roi_mode=full,WARNING (z=1.46m),1,1,2,1,"[{""cx"":678.04,""cy"":479.59,""w"":417.09,""h"":954.34,""x1"":117,""y1"":1,""x2"":222,""y2"":239,""conf"":0.9416,""depth_m"":2.9833,""depth_valid"":true},{""cx"":436.73,""cy"":447.88,""w"":90.46,""h"":84.91,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7315,""depth_m"":null,""depth_valid"":false}]",0.9416,678.04,479.59,417.09,954.34,2.9833,10.08,10.08,0.00,10.08,251.19,1250.92,1.47,125.51,1.76,1.55,130.29
2026-04-24T15:07:56.142,1777032476.141985,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4645,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.46 m | valid=126/484 | roi_mode=full,WARNING (z=1.46m),1,0,1,1,"[{""cx"":637.55,""cy"":481.53,""w"":372.91,""h"":956.94,""x1"":113,""y1"":1,""x2"":206,""y2"":240,""conf"":0.9489,""depth_m"":2.9578,""depth_valid"":true}]",0.9489,637.55,481.53,372.91,956.94,2.9578,5.00,10.00,5.00,5.00,251.19,1250.92,34.59,128.60,1.76,1.55,166.50
2026-04-24T15:07:56.241,1777032476.241148,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4645,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.46 m | valid=126/484 | roi_mode=full,WARNING (z=1.46m),1,0,1,1,"[{""cx"":613.34,""cy"":481.29,""w"":393.82,""h"":957.42,""x1"":104,""y1"":1,""x2"":203,""y2"":240,""conf"":0.9522,""depth_m"":2.9328,""depth_valid"":true}]",0.9522,613.34,481.29,393.82,957.42,2.9328,3.34,10.03,6.68,3.34,251.19,1250.92,42.44,145.67,1.76,1.55,191.42
2026-04-24T15:07:56.350,1777032476.350688,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4645,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.46 m | valid=126/484 | roi_mode=full,WARNING (z=1.46m),1,0,1,1,"[{""cx"":607.67,""cy"":479.6,""w"":446.33,""h"":952.29,""x1"":96,""y1"":1,""x2"":208,""y2"":239,""conf"":0.9483,""depth_m"":2.9204,""depth_valid"":true}]",0.9483,607.67,479.60,446.33,952.29,2.9204,2.45,9.79,7.34,2.45,251.19,1250.92,38.15,129.40,1.76,1.55,170.87
2026-04-24T15:07:56.445,1777032476.445832,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.8245,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=8303/26656 | roi_mode=full,SAFE (z=1.82m),0,1,1,1,"[{""cx"":607.67,""cy"":479.6,""w"":446.33,""h"":952.29,""x1"":96,""y1"":1,""x2"":208,""y2"":239,""conf"":0.9483,""depth_m"":2.9204,""depth_valid"":true}]",0.9483,607.67,479.60,446.33,952.29,2.9204,3.97,9.92,5.95,3.97,10.18,1199.60,54.69,129.40,10.41,1.01,195.50
2026-04-24T15:07:56.541,1777032476.541125,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9652,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=5845/19992 | roi_mode=full,SAFE (z=1.97m),0,1,1,1,"[{""cx"":482.92,""cy"":479.93,""w"":337.41,""h"":955.8,""x1"":79,""y1"":1,""x2"":163,""y2"":239,""conf"":0.9282,""depth_m"":2.9143,""depth_valid"":true}]",0.9282,482.92,479.93,337.41,955.80,2.9143,5.01,10.01,6.68,5.01,3.02,1074.47,0.49,153.87,0.88,0.15,155.38
2026-04-24T15:07:56.641,1777032476.641357,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9652,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=5845/19992 | roi_mode=full,SAFE (z=1.97m),0,0,2,0,"[{""cx"":431.68,""cy"":481.13,""w"":311.14,""h"":955.97,""x1"":69,""y1"":1,""x2"":147,""y2"":240,""conf"":0.9305,""depth_m"":null,""depth_valid"":false},{""cx"":671.89,""cy"":446.99,""w"":94.2,""h"":111.52,""x1"":156,""y1"":98,""x2"":180,""y2"":126,""conf"":0.6284,""depth_m"":null,""depth_valid"":false}]",0.9305,431.68,481.13,311.14,955.97,,4.29,10.01,7.15,4.29,3.02,1074.47,40.13,118.04,0.88,0.15,159.19
2026-04-24T15:07:56.743,1777032476.743324,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9652,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=5845/19992 | roi_mode=full,SAFE (z=1.97m),0,0,2,1,"[{""cx"":340.26,""cy"":480.65,""w"":461.63,""h"":955.46,""x1"":27,""y1"":1,""x2"":143,""y2"":240,""conf"":0.9329,""depth_m"":2.8483,""depth_valid"":true},{""cx"":672.41,""cy"":447.24,""w"":93.49,""h"":111.04,""x1"":156,""y1"":98,""x2"":180,""y2"":126,""conf"":0.5741,""depth_m"":null,""depth_valid"":false}]",0.9329,340.26,480.65,461.63,955.46,2.8483,3.74,9.98,7.49,3.74,3.02,1074.47,33.68,117.44,0.88,0.15,152.14
2026-04-24T15:07:56.841,1777032476.841192,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9652,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=5845/19992 | roi_mode=full,SAFE (z=1.97m),0,0,2,1,"[{""cx"":340.26,""cy"":480.65,""w"":461.63,""h"":955.46,""x1"":27,""y1"":1,""x2"":143,""y2"":240,""conf"":0.9329,""depth_m"":2.8483,""depth_valid"":true},{""cx"":672.41,""cy"":447.24,""w"":93.49,""h"":111.04,""x1"":156,""y1"":98,""x2"":180,""y2"":126,""conf"":0.5741,""depth_m"":null,""depth_valid"":false}]",0.9329,340.26,480.65,461.63,955.46,2.8483,3.34,10.01,6.67,3.34,3.02,1074.47,34.16,117.44,0.88,0.15,152.62
2026-04-24T15:07:56.941,1777032476.941483,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0027,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=7967/27724 | roi_mode=full,SAFE (z=2.00m),0,1,1,1,"[{""cx"":340.12,""cy"":477.85,""w"":487.7,""h"":948.37,""x1"":24,""y1"":1,""x2"":146,""y2"":238,""conf"":0.9373,""depth_m"":2.9081,""depth_valid"":true}]",0.9373,340.12,477.85,487.70,948.37,2.9081,4.00,10.00,7.00,4.00,337.74,1051.96,44.59,156.77,1.57,0.28,203.21
2026-04-24T15:07:57.041,1777032477.041319,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0027,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=7967/27724 | roi_mode=full,SAFE (z=2.00m),0,0,1,1,"[{""cx"":317.56,""cy"":478.3,""w"":514.92,""h"":948.08,""x1"":15,""y1"":1,""x2"":144,""y2"":238,""conf"":0.9393,""depth_m"":2.9081,""depth_valid"":true}]",0.9393,317.56,478.30,514.92,948.08,2.9081,3.64,10.01,7.28,3.64,337.74,1051.96,3.49,121.87,1.57,0.28,127.21
