wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:23:30.437,1776165810.437356,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T14:23:30.538,1776165810.537976,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.8102,136.06,473.73,271.16,938.32
2026-04-14T14:23:30.637,1776165810.637429,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.8102,136.06,473.73,271.16,938.32
2026-04-14T14:23:30.738,1776165810.738076,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.7917,135.80,474.29,269.57,942.29
2026-04-14T14:23:30.837,1776165810.837524,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.7917,135.80,474.29,269.57,942.29
2026-04-14T14:23:30.937,1776165810.937490,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.7917,135.80,474.29,269.57,942.29
2026-04-14T14:23:31.037,1776165811.037262,distance_accuracy,1300lux,static,0.900,point_03,-1.0000,0,0,0,,,0,0,1,0.7917,135.80,474.29,269.57,942.29
2026-04-14T14:23:31.137,1776165811.137411,distance_accuracy,1300lux,static,0.900,point_03,0.7343,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.73 m | valid=1552/7065 | roi_mode=full,DANGEROUS (z=0.73m),2,0,1,0.7896,135.96,474.29,269.86,942.27
2026-04-14T14:23:31.237,1776165811.237334,distance_accuracy,1300lux,static,0.900,point_03,0.7337,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.73 m | valid=1206/7110 | roi_mode=full,DANGEROUS (z=0.73m),2,0,1,0.8058,136.35,474.27,270.62,942.58
2026-04-14T14:23:31.337,1776165811.337593,distance_accuracy,1300lux,static,0.900,point_03,0.7347,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.73 m | valid=1337/7110 | roi_mode=full,DANGEROUS (z=0.73m),2,0,1,0.8058,136.35,474.27,270.62,942.58
2026-04-14T14:23:31.437,1776165811.437350,distance_accuracy,1300lux,static,0.900,point_03,0.7347,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.73 m | valid=1337/7110 | roi_mode=full,DANGEROUS (z=0.73m),2,0,1,0.8047,136.29,474.19,270.51,942.23
