wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T15:14:41.902,1777032881.902835,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,1.98,0.00,0.00,,,43.75,,,,43.75
2026-04-24T15:14:42.004,1777032882.004046,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,3.30,0.00,0.00,,,33.94,,,,33.94
2026-04-24T15:14:42.103,1777032882.103007,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,,0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,4.25,0.00,0.00,,,28.33,,,0.06,28.39
2026-04-24T15:14:42.202,1777032882.202865,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,4.97,0.00,1.24,5.11,,0.55,,,0.06,0.61
2026-04-24T15:14:42.303,1777032882.303383,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,5.52,0.00,1.10,5.11,,44.18,,,0.06,44.24
2026-04-24T15:14:42.402,1777032882.402691,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,5.97,0.00,1.00,5.11,,37.35,,,0.06,37.41
2026-04-24T15:14:42.503,1777032882.503850,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.89,0.00,9.89,3.63,,40.28,,,0.07,40.35
2026-04-24T15:14:42.603,1777032882.602947,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.99,0.00,9.99,7.09,,0.45,,,1.43,1.88
2026-04-24T15:14:42.702,1777032882.702877,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.99,0.00,9.99,10.90,,0.50,,,0.15,0.65
2026-04-24T15:14:42.811,1777032882.811447,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.79,0.00,7.34,10.90,,39.77,,,0.15,39.92
2026-04-24T15:14:42.904,1777032882.904840,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.96,0.00,7.97,135.20,,0.85,,,0.08,0.93
2026-04-24T15:14:43.002,1777032883.002932,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.00,0.00,6.66,135.20,,21.66,,,0.08,21.74
2026-04-24T15:14:43.114,1777032883.114568,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.40,9.83,0.00,7.02,6.99,,37.74,,0.27,0.17,38.18
2026-04-24T15:14:43.202,1777032883.202837,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,3.75,10.00,0.00,7.50,3.54,,5.11,,0.26,1.47,6.85
2026-04-24T15:14:43.302,1777032883.302780,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.55,10.00,0.00,7.78,12.99,,0.57,,1.28,0.16,2.01
2026-04-24T15:14:43.402,1777032883.402841,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.00,10.00,1.00,7.00,12.99,,41.52,171.75,1.28,0.16,214.71
2026-04-24T15:14:43.502,1777032883.502954,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.99,9.99,9.99,9.99,3.41,1465.54,0.48,136.76,1.70,0.17,139.10
2026-04-24T15:14:43.602,1777032883.602830,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.00,10.00,5.00,10.00,84.19,1283.34,0.43,136.76,0.26,0.16,137.61
2026-04-24T15:14:43.702,1777032883.702855,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.33,10.00,6.67,10.00,12.19,1032.57,0.42,132.24,0.30,0.13,133.08
2026-04-24T15:14:43.802,1777032883.802737,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.50,10.00,7.50,7.50,12.19,1032.57,42.35,143.80,0.26,0.07,186.48
2026-04-24T15:14:43.902,1777032883.902840,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.00,10.00,6.00,8.00,3.77,1106.83,0.42,143.80,0.29,0.18,144.69
2026-04-24T15:14:44.002,1777032884.002787,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.67,10.00,6.67,6.67,3.77,1106.83,41.55,144.77,0.45,0.12,186.88
2026-04-24T15:14:44.103,1777032884.103006,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.43,10.00,7.14,7.14,94.48,1203.27,38.57,137.27,0.38,0.14,176.36
2026-04-24T15:14:44.204,1777032884.204091,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.23,9.98,6.24,6.24,94.48,1203.27,37.97,137.27,0.28,0.09,175.61
2026-04-24T15:14:44.302,1777032884.302819,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.22,10.00,6.67,6.67,16.86,1090.15,42.40,158.72,0.28,0.06,201.45
2026-04-24T15:14:44.402,1777032884.402864,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,12.00,10.00,7.00,7.00,6.26,1083.99,37.20,128.86,0.44,0.17,166.67
2026-04-24T15:14:44.502,1777032884.502836,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.01,10.00,10.00,10.00,12.99,1225.92,2.60,155.73,1.44,0.14,159.91
2026-04-24T15:14:44.613,1777032884.613410,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.25,9.50,4.75,4.75,12.99,1225.92,38.72,155.73,1.74,0.05,196.24
