wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:04:50.585,1777035890.585872,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,,0,0,1,0,"[{""cx"":1144.81,""cy"":462.34,""w"":270.31,""h"":920.9,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9387,""depth_m"":null,""depth_valid"":false}]",0.9387,1144.81,462.34,270.31,920.90,,0.00,10.01,4.29,0.00,,,,,,128.32,126.61,974.19,,,,,,,,128.32
2026-04-24T16:04:50.686,1777035890.686472,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.34m),1,0,1,0,"[{""cx"":1142.05,""cy"":475.17,""w"":275.89,""h"":947.58,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9469,""depth_m"":null,""depth_valid"":false}]",0.9469,1142.05,475.17,275.89,947.58,,0.00,10.00,5.00,1.25,,1124.64,,,,140.79,138.70,758.34,,,,,0.19,0.00,0.09,140.98
2026-04-24T16:04:50.787,1777035890.787373,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.30m),1,1,1,0,"[{""cx"":1110.2,""cy"":480.44,""w"":339.59,""h"":959.12,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9524,""depth_m"":null,""depth_valid"":false}]",0.9524,1110.20,480.44,339.59,959.12,,0.00,9.99,5.55,2.22,,1261.12,,,,153.69,150.08,697.83,,,,,0.18,0.00,0.12,153.87
2026-04-24T16:04:50.885,1777035890.885785,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.30m),1,0,1,0,"[{""cx"":1110.2,""cy"":480.44,""w"":339.59,""h"":959.12,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9524,""depth_m"":null,""depth_valid"":false}]",0.9524,1110.20,480.44,339.59,959.12,,0.00,10.01,5.00,2.00,,1261.12,,,,153.69,150.08,697.83,,,,,0.06,0.00,0.00,153.75
2026-04-24T16:04:50.986,1777035890.986083,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.27m),1,1,1,0,"[{""cx"":1096.25,""cy"":480.09,""w"":367.49,""h"":954.74,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9607,""depth_m"":null,""depth_valid"":false}]",0.9607,1096.25,480.09,367.49,954.74,,0.00,10.00,5.46,2.73,,1053.66,,,,150.58,148.79,684.88,,,,,0.08,0.01,0.00,150.66
2026-04-24T16:04:51.086,1777035891.086387,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.26m),1,1,1,0,"[{""cx"":1086.44,""cy"":473.13,""w"":387.11,""h"":940.94,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9511,""depth_m"":null,""depth_valid"":false}]",0.9511,1086.44,473.13,387.11,940.94,,0.00,9.97,9.97,9.97,,958.18,,,,150.61,149.13,800.66,,,,,0.07,0.00,0.00,150.68
2026-04-24T16:04:51.185,1777035891.185890,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.26m),1,0,1,0,"[{""cx"":1086.44,""cy"":473.13,""w"":387.11,""h"":940.94,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9511,""depth_m"":null,""depth_valid"":false}]",0.9511,1086.44,473.13,387.11,940.94,,0.00,10.01,5.00,10.01,,917.24,,,,150.61,149.13,800.66,,,,,0.18,0.00,0.11,150.79
2026-04-24T16:04:51.285,1777035891.285825,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.26m),1,0,1,0,"[{""cx"":1082.67,""cy"":472.77,""w"":394.41,""h"":940.08,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.953,""depth_m"":null,""depth_valid"":false}]",0.9530,1082.67,472.77,394.41,940.08,,0.00,10.01,6.67,6.67,,917.24,,,,171.62,169.03,902.82,,,,,0.06,0.00,0.00,171.68
2026-04-24T16:04:51.385,1777035891.385921,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,WARNING (z=1.27m),1,1,1,0,"[{""cx"":1082.67,""cy"":472.77,""w"":394.41,""h"":940.08,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.953,""depth_m"":null,""depth_valid"":false}]",0.9530,1082.67,472.77,394.41,940.08,,0.00,10.00,5.00,7.50,,1048.85,,,,171.62,169.03,902.82,,,,,1.23,0.00,0.11,172.85
2026-04-24T16:04:51.486,1777035891.486307,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=1.63m),0,1,1,0,"[{""cx"":1075.23,""cy"":473.7,""w"":409.42,""h"":942.81,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9378,""depth_m"":null,""depth_valid"":false}]",0.9378,1075.23,473.70,409.42,942.81,,0.00,10.00,6.00,8.00,,1122.90,,,,156.54,155.18,937.17,,,,,0.06,0.00,0.00,156.60
2026-04-24T16:04:51.585,1777035891.585864,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=2.12m),0,1,1,0,"[{""cx"":1066.75,""cy"":473.1,""w"":426.11,""h"":942.17,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9374,""depth_m"":null,""depth_valid"":false}]",0.9374,1066.75,473.10,426.11,942.17,,0.00,10.00,6.67,8.34,,1211.44,,,,156.48,154.94,1055.09,,,,,0.33,0.00,0.14,156.80
2026-04-24T16:04:51.709,1777035891.709661,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,,SAFE (z=2.12m),0,0,1,0,"[{""cx"":1066.75,""cy"":473.1,""w"":426.11,""h"":942.17,""x1"":-1,""y1"":-1,""x2"":-1,""y2"":-1,""conf"":0.9374,""depth_m"":null,""depth_valid"":false}]",0.9374,1066.75,473.10,426.11,942.17,,0.00,9.67,5.53,6.91,,1211.44,39.11,44.05,0.36,156.48,154.94,1055.09,,,,,0.07,0.00,0.00,195.66
2026-04-24T16:04:51.786,1777035891.786148,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1153,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=1346/11534 | roi_mode=full,SAFE (z=2.12m),0,0,1,0,"[{""cx"":1062.49,""cy"":474.74,""w"":434.47,""h"":945.12,""x1"":141,""y1"":0,""x2"":214,""y2"":158,""conf"":0.94,""depth_m"":null,""depth_valid"":false}]",0.9400,1062.49,474.74,434.47,945.12,,3.75,10.00,6.25,7.50,110.74,1235.99,0.37,38.21,0.37,134.79,133.23,854.21,2.82,0.12,0.56,2.06,0.07,0.00,0.00,138.06
2026-04-24T16:04:51.899,1777035891.899153,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1217,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=1335/11534 | roi_mode=full,SAFE (z=2.12m),0,0,1,0,"[{""cx"":1062.49,""cy"":474.74,""w"":434.47,""h"":945.12,""x1"":141,""y1"":0,""x2"":214,""y2"":158,""conf"":0.94,""depth_m"":null,""depth_valid"":false}]",0.9400,1062.49,474.74,434.47,945.12,,4.38,9.86,5.48,7.67,11.47,1346.67,0.44,37.71,0.44,134.79,133.23,854.21,4.61,0.12,0.55,3.85,2.30,0.00,2.19,142.14
2026-04-24T16:04:51.985,1777035891.985743,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.0948,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.09 m | valid=2874/13356 | roi_mode=full,SAFE (z=2.09m),0,1,1,0,"[{""cx"":926.35,""cy"":481.93,""w"":504.5,""h"":956.14,""x1"":113,""y1"":1,""x2"":197,""y2"":160,""conf"":0.9388,""depth_m"":null,""depth_valid"":false}]",0.9388,926.35,481.93,504.50,956.14,,7.00,10.00,6.00,8.00,53.66,1124.32,0.56,36.26,0.56,183.81,180.50,1003.81,1.99,0.16,0.65,0.33,0.26,0.00,0.19,186.63
2026-04-24T16:04:52.085,1777035892.085853,exp_latency_lowq_repeat,400_lux,latency_low_quality_depth,,Low quality depth image latency retest (staged metrics enabled).,2.1021,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=2986/13356 | roi_mode=full,SAFE (z=2.09m),0,0,2,0,"[{""cx"":902.22,""cy"":481.93,""w"":510.04,""h"":956.14,""x1"":108,""y1"":1,""x2"":193,""y2"":160,""conf"":0.9145,""depth_m"":null,""depth_valid"":false},{""cx"":286.99,""cy"":348.26,""w"":573.24,""h"":223.41,""x1"":0,""y1"":39,""x2"":96,""y2"":77,""conf"":0.6585,""depth_m"":null,""depth_valid"":false}]",0.9145,902.22,481.93,510.04,956.14,,7.27,10.00,6.36,7.27,53.66,1124.32,36.04,36.04,3.41,160.35,158.23,843.39,1.48,0.19,0.60,0.59,0.07,0.00,0.00,197.93
