wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T15:16:45.929,1777033005.929869,exp_latency_final,400_lux,latency_measurement,,,1.4426,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=16390/103680 | roi_mode=full,WARNING (z=1.44m),1,0,1,1,"[{""cx"":745.47,""cy"":477.78,""w"":444.88,""h"":949.65,""x1"":262,""y1"":1,""x2"":484,""y2"":476,""conf"":0.9497,""depth_m"":1.4917,""depth_valid"":true}]",0.9497,745.47,477.78,444.88,949.65,1.4917,0.91,10.02,8.20,0.91,9.33,629.88,45.83,141.98,2.85,3.38,194.05
2026-04-24T15:16:46.029,1777033006.029735,exp_latency_final,400_lux,latency_measurement,,,1.4426,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=16390/103680 | roi_mode=full,WARNING (z=1.44m),1,0,1,1,"[{""cx"":746.33,""cy"":477.59,""w"":443.61,""h"":949.92,""x1"":262,""y1"":1,""x2"":484,""y2"":476,""conf"":0.9459,""depth_m"":1.4917,""depth_valid"":true}]",0.9459,746.33,477.59,443.61,949.92,1.4917,0.00,10.01,10.01,0.00,9.33,629.88,41.41,124.51,2.85,3.38,172.15
2026-04-24T15:16:46.129,1777033006.129772,exp_latency_final,400_lux,latency_measurement,,,1.5015,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=54584/105450 | roi_mode=full,SAFE (z=1.50m),0,1,1,1,"[{""cx"":746.33,""cy"":477.59,""w"":443.61,""h"":949.92,""x1"":262,""y1"":1,""x2"":484,""y2"":476,""conf"":0.9459,""depth_m"":1.4917,""depth_valid"":true}]",0.9459,746.33,477.59,443.61,949.92,1.4917,5.00,10.00,5.00,5.00,16.73,938.08,57.97,124.51,9.74,2.95,195.16
2026-04-24T15:16:46.229,1777033006.229861,exp_latency_final,400_lux,latency_measurement,,,1.5015,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=54584/105450 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":746.84,""cy"":479.2,""w"":443.03,""h"":956.28,""x1"":263,""y1"":1,""x2"":484,""y2"":479,""conf"":0.9474,""depth_m"":1.5229,""depth_valid"":true}]",0.9474,746.84,479.20,443.03,956.28,1.5229,3.33,10.00,6.67,3.33,16.73,938.08,30.76,121.15,9.74,2.95,164.59
2026-04-24T15:16:46.330,1777033006.329986,exp_latency_final,400_lux,latency_measurement,,,1.5015,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=54584/105450 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":749.61,""cy"":480.43,""w"":438.59,""h"":959.15,""x1"":265,""y1"":0,""x2"":484,""y2"":480,""conf"":0.9406,""depth_m"":1.5229,""depth_valid"":true}]",0.9406,749.61,480.43,438.59,959.15,1.5229,2.50,10.00,7.50,2.50,16.73,938.08,54.04,131.23,9.74,2.95,197.95
2026-04-24T15:16:46.429,1777033006.429728,exp_latency_final,400_lux,latency_measurement,,,1.5015,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=54584/105450 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":747.64,""cy"":477.76,""w"":448.81,""h"":952.21,""x1"":262,""y1"":1,""x2"":486,""y2"":477,""conf"":0.9494,""depth_m"":1.5212,""depth_valid"":true}]",0.9494,747.64,477.76,448.81,952.21,1.5212,2.00,10.00,8.00,2.00,16.73,938.08,43.08,131.62,9.74,2.95,187.38
2026-04-24T15:16:46.529,1777033006.529783,exp_latency_final,400_lux,latency_measurement,,,1.5053,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58527/106624 | roi_mode=full,SAFE (z=1.51m),0,1,1,1,"[{""cx"":747.64,""cy"":477.76,""w"":448.81,""h"":952.21,""x1"":262,""y1"":1,""x2"":486,""y2"":477,""conf"":0.9494,""depth_m"":1.5212,""depth_valid"":true}]",0.9494,747.64,477.76,448.81,952.21,1.5212,3.33,10.00,6.67,3.33,8.38,932.52,53.37,131.62,4.03,0.91,189.93
2026-04-24T15:16:46.630,1777033006.630012,exp_latency_final,400_lux,latency_measurement,,,1.5053,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58527/106624 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":747.37,""cy"":476.92,""w"":451.08,""h"":949.79,""x1"":261,""y1"":1,""x2"":486,""y2"":476,""conf"":0.9485,""depth_m"":1.5096,""depth_valid"":true}]",0.9485,747.37,476.92,451.08,949.79,1.5096,2.86,10.00,7.14,2.86,8.38,932.52,38.95,136.41,4.03,0.91,180.31
2026-04-24T15:16:46.729,1777033006.729808,exp_latency_final,400_lux,latency_measurement,,,1.5053,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58527/106624 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":747.83,""cy"":476.75,""w"":450.79,""h"":949.65,""x1"":261,""y1"":1,""x2"":487,""y2"":476,""conf"":0.9485,""depth_m"":1.5096,""depth_valid"":true}]",0.9485,747.83,476.75,450.79,949.65,1.5096,2.50,10.00,7.50,2.50,8.38,932.52,41.32,130.76,4.03,0.91,177.03
2026-04-24T15:16:46.829,1777033006.829728,exp_latency_final,400_lux,latency_measurement,,,1.5127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58330/105925 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":750.45,""cy"":476.81,""w"":446.71,""h"":949.82,""x1"":264,""y1"":1,""x2"":487,""y2"":476,""conf"":0.9473,""depth_m"":1.5096,""depth_valid"":true}]",0.9473,750.45,476.81,446.71,949.82,1.5096,3.33,10.00,7.78,3.33,363.34,947.32,4.28,112.19,2.89,0.17,119.53
2026-04-24T15:16:46.929,1777033006.929814,exp_latency_final,400_lux,latency_measurement,,,1.5127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58330/105925 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":750.45,""cy"":476.81,""w"":446.71,""h"":949.82,""x1"":264,""y1"":1,""x2"":487,""y2"":476,""conf"":0.9473,""depth_m"":1.5096,""depth_valid"":true}]",0.9473,750.45,476.81,446.71,949.82,1.5096,3.00,10.00,7.00,3.00,363.34,947.32,55.18,112.19,2.89,0.17,170.43
2026-04-24T15:16:47.029,1777033007.029749,exp_latency_final,400_lux,latency_measurement,,,1.5127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58330/105925 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":746.31,""cy"":477.4,""w"":454.51,""h"":951.35,""x1"":260,""y1"":1,""x2"":487,""y2"":477,""conf"":0.9467,""depth_m"":1.5112,""depth_valid"":true}]",0.9467,746.31,477.40,454.51,951.35,1.5112,2.73,10.00,7.27,2.73,363.34,947.32,44.73,175.56,2.89,0.17,223.35
2026-04-24T15:16:47.129,1777033007.129809,exp_latency_final,400_lux,latency_measurement,,,1.5127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58330/105925 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":749.01,""cy"":480.21,""w"":449.75,""h"":959.58,""x1"":262,""y1"":0,""x2"":487,""y2"":480,""conf"":0.9182,""depth_m"":1.5112,""depth_valid"":true}]",0.9182,749.01,480.21,449.75,959.58,1.5112,0.00,9.99,9.99,0.00,363.34,947.32,37.59,131.10,2.89,0.17,171.75
2026-04-24T15:16:47.231,1777033007.231579,exp_latency_final,400_lux,latency_measurement,,,1.5127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58330/105925 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":749.01,""cy"":480.21,""w"":449.75,""h"":959.58,""x1"":262,""y1"":0,""x2"":487,""y2"":480,""conf"":0.9182,""depth_m"":1.5112,""depth_valid"":true}]",0.9182,749.01,480.21,449.75,959.58,1.5112,0.00,9.91,4.96,0.00,363.34,947.32,40.37,131.10,2.89,0.17,174.54
2026-04-24T15:16:47.329,1777033007.329793,exp_latency_final,400_lux,latency_measurement,,,1.5099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=59347/108480 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":748.78,""cy"":480.17,""w"":451.76,""h"":959.66,""x1"":261,""y1"":0,""x2"":487,""y2"":480,""conf"":0.9426,""depth_m"":1.5112,""depth_valid"":true}]",0.9426,748.78,480.17,451.76,959.66,1.5112,3.33,10.00,6.67,3.33,8.69,1154.21,8.54,128.87,7.40,0.15,144.96
2026-04-24T15:16:47.429,1777033007.429829,exp_latency_final,400_lux,latency_measurement,,,1.5099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=59347/108480 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":750.25,""cy"":477.58,""w"":451.41,""h"":952.37,""x1"":262,""y1"":1,""x2"":488,""y2"":477,""conf"":0.9478,""depth_m"":1.5129,""depth_valid"":true}]",0.9478,750.25,477.58,451.41,952.37,1.5129,2.50,10.00,7.50,2.50,8.69,1154.21,45.46,128.33,7.40,0.15,181.34
2026-04-24T15:16:47.530,1777033007.530966,exp_latency_final,400_lux,latency_measurement,,,1.5099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=59347/108480 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":749.18,""cy"":477.49,""w"":455.85,""h"":951.78,""x1"":261,""y1"":1,""x2"":489,""y2"":477,""conf"":0.9514,""depth_m"":1.5129,""depth_valid"":true}]",0.9514,749.18,477.49,455.85,951.78,1.5129,2.00,9.98,7.98,2.00,8.69,1154.21,35.58,138.50,7.40,0.15,181.62
2026-04-24T15:16:47.629,1777033007.629749,exp_latency_final,400_lux,latency_measurement,,,1.5081,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58165/108528 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":749.18,""cy"":477.49,""w"":455.85,""h"":951.78,""x1"":261,""y1"":1,""x2"":489,""y2"":477,""conf"":0.9514,""depth_m"":1.5129,""depth_valid"":true}]",0.9514,749.18,477.49,455.85,951.78,1.5129,3.33,10.00,6.67,3.33,11.34,1214.71,58.36,138.50,5.39,2.15,204.40
2026-04-24T15:16:47.729,1777033007.729913,exp_latency_final,400_lux,latency_measurement,,,1.5081,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58165/108528 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":751.07,""cy"":477.75,""w"":454.62,""h"":952.65,""x1"":262,""y1"":1,""x2"":489,""y2"":477,""conf"":0.9497,""depth_m"":1.5112,""depth_valid"":true}]",0.9497,751.07,477.75,454.62,952.65,1.5112,2.86,10.00,7.14,2.86,11.34,1214.71,44.58,148.56,5.39,2.15,200.69
2026-04-24T15:16:47.830,1777033007.830009,exp_latency_final,400_lux,latency_measurement,,,1.5081,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=58165/108528 | roi_mode=full,SAFE (z=1.51m),0,0,1,1,"[{""cx"":759.83,""cy"":480.21,""w"":436.72,""h"":959.59,""x1"":271,""y1"":0,""x2"":489,""y2"":480,""conf"":0.9459,""depth_m"":1.5129,""depth_valid"":true}]",0.9459,759.83,480.21,436.72,959.59,1.5129,2.50,10.00,7.50,2.50,11.34,1214.71,46.35,124.74,5.39,2.15,178.63
2026-04-24T15:16:47.931,1777033007.931234,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,1,1,1,"[{""cx"":761.13,""cy"":480.42,""w"":430.93,""h"":959.17,""x1"":273,""y1"":0,""x2"":488,""y2"":480,""conf"":0.9539,""depth_m"":1.5112,""depth_valid"":true}]",0.9539,761.13,480.42,430.93,959.17,1.5112,3.33,9.98,7.76,3.33,21.78,1068.98,11.91,107.39,9.71,0.14,129.16
2026-04-24T15:16:48.036,1777033008.036234,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,2,1,"[{""cx"":756.04,""cy"":476.93,""w"":434.8,""h"":948.69,""x1"":269,""y1"":1,""x2"":487,""y2"":476,""conf"":0.9566,""depth_m"":1.5063,""depth_valid"":true},{""cx"":405.48,""cy"":437.64,""w"":74.52,""h"":101.9,""x1"":184,""y1"":193,""x2"":221,""y2"":244,""conf"":0.578,""depth_m"":null,""depth_valid"":false}]",0.9566,756.04,476.93,434.80,948.69,1.5063,2.98,9.94,7.95,2.98,21.78,1068.98,46.76,125.11,9.71,0.14,181.72
2026-04-24T15:16:48.129,1777033008.129765,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,2,1,"[{""cx"":756.04,""cy"":476.93,""w"":434.8,""h"":948.69,""x1"":269,""y1"":1,""x2"":487,""y2"":476,""conf"":0.9566,""depth_m"":1.5063,""depth_valid"":true},{""cx"":405.48,""cy"":437.64,""w"":74.52,""h"":101.9,""x1"":184,""y1"":193,""x2"":221,""y2"":244,""conf"":0.578,""depth_m"":null,""depth_valid"":false}]",0.9566,756.04,476.93,434.80,948.69,1.5063,0.00,10.69,0.00,0.00,21.78,1068.98,54.11,125.11,9.71,0.14,189.07
2026-04-24T15:16:48.229,1777033008.229795,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":670.41,""cy"":479.84,""w"":466.94,""h"":957.36,""x1"":218,""y1"":1,""x2"":452,""y2"":479,""conf"":0.9492,""depth_m"":1.5467,""depth_valid"":true}]",0.9492,670.41,479.84,466.94,957.36,1.5467,0.00,10.33,5.17,0.00,21.78,1068.98,43.30,113.58,9.71,0.14,166.72
2026-04-24T15:16:48.329,1777033008.329846,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":659.81,""cy"":478.44,""w"":439.7,""h"":953.31,""x1"":220,""y1"":1,""x2"":440,""y2"":478,""conf"":0.9436,""depth_m"":1.5536,""depth_valid"":true}]",0.9436,659.81,478.44,439.70,953.31,1.5536,0.00,10.22,6.81,0.00,21.78,1068.98,41.63,136.55,9.71,0.14,188.03
2026-04-24T15:16:48.430,1777033008.430859,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,2,2,"[{""cx"":413.09,""cy"":475.96,""w"":352.68,""h"":949.93,""x1"":118,""y1"":1,""x2"":295,""y2"":475,""conf"":0.9473,""depth_m"":1.9719,""depth_valid"":true},{""cx"":665.97,""cy"":445.33,""w"":93.53,""h"":106.77,""x1"":310,""y1"":196,""x2"":356,""y2"":249,""conf"":0.6204,""depth_m"":1.573,""depth_valid"":true}]",0.9473,413.09,475.96,352.68,949.93,1.9719,0.00,10.14,7.60,0.00,21.78,1068.98,10.80,131.45,9.71,0.14,152.10
2026-04-24T15:16:48.530,1777033008.530019,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,2,2,"[{""cx"":400.44,""cy"":473.77,""w"":353.49,""h"":944.32,""x1"":112,""y1"":1,""x2"":289,""y2"":473,""conf"":0.9491,""depth_m"":1.9691,""depth_valid"":true},{""cx"":666.46,""cy"":445.42,""w"":93.52,""h"":106.16,""x1"":310,""y1"":196,""x2"":357,""y2"":249,""conf"":0.6265,""depth_m"":1.5554,""depth_valid"":true}]",0.9491,400.44,473.77,353.49,944.32,1.9691,0.00,10.13,8.10,0.00,21.78,1068.98,65.67,96.55,9.71,0.14,172.08
2026-04-24T15:16:48.629,1777033008.629766,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,2,2,"[{""cx"":400.44,""cy"":473.77,""w"":353.49,""h"":944.32,""x1"":112,""y1"":1,""x2"":289,""y2"":473,""conf"":0.9491,""depth_m"":1.9691,""depth_valid"":true},{""cx"":666.46,""cy"":445.42,""w"":93.52,""h"":106.16,""x1"":310,""y1"":196,""x2"":357,""y2"":249,""conf"":0.6265,""depth_m"":1.5554,""depth_valid"":true}]",0.9491,400.44,473.77,353.49,944.32,1.9691,0.00,10.11,6.74,0.00,21.78,1068.98,47.34,96.55,9.71,0.14,153.74
2026-04-24T15:16:48.729,1777033008.729768,exp_latency_final,400_lux,latency_measurement,,,1.5050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=58470/103200 | roi_mode=full,SAFE (z=1.50m),0,0,1,1,"[{""cx"":371.87,""cy"":476.35,""w"":348.29,""h"":949.9,""x1"":99,""y1"":1,""x2"":273,""y2"":476,""conf"":0.943,""depth_m"":1.9832,""depth_valid"":true}]",0.9430,371.87,476.35,348.29,949.90,1.9832,0.00,10.09,7.21,0.00,21.78,1068.98,42.37,133.00,9.71,0.14,185.22
2026-04-24T15:16:48.830,1777033008.830381,exp_latency_final,400_lux,latency_measurement,,,1.8629,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=17004/82650 | roi_mode=full,SAFE (z=1.86m),0,1,1,1,"[{""cx"":323.27,""cy"":479.97,""w"":385.89,""h"":956.0,""x1"":65,""y1"":1,""x2"":258,""y2"":479,""conf"":0.9357,""depth_m"":2.0447,""depth_valid"":true}]",0.9357,323.27,479.97,385.89,956.00,2.0447,1.26,10.07,7.56,1.26,365.68,311.46,8.48,123.43,3.04,1.32,136.27
2026-04-24T15:16:48.931,1777033008.931088,exp_latency_final,400_lux,latency_measurement,,,1.8629,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=17004/82650 | roi_mode=full,SAFE (z=1.86m),0,0,3,2,"[{""cx"":279.98,""cy"":480.4,""w"":448.54,""h"":956.3,""x1"":28,""y1"":1,""x2"":252,""y2"":479,""conf"":0.9282,""depth_m"":2.0569,""depth_valid"":true},{""cx"":404.64,""cy"":439.57,""w"":65.13,""h"":103.88,""x1"":186,""y1"":194,""x2"":219,""y2"":246,""conf"":0.7166,""depth_m"":null,""depth_valid"":false},{""cx"":667.33,""cy"":446.32,""w"":95.85,""h"":106.2,""x1"":310,""y1"":197,""x2"":358,""y2"":250,""conf"":0.5927,""depth_m"":1.5554,""depth_valid"":true}]",0.9282,279.98,480.40,448.54,956.30,2.0569,1.12,10.06,7.82,1.12,365.68,311.46,42.79,120.00,3.04,1.32,167.15
2026-04-24T15:16:49.032,1777033009.032534,exp_latency_final,400_lux,latency_measurement,,,1.8629,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=17004/82650 | roi_mode=full,SAFE (z=1.86m),0,0,3,2,"[{""cx"":256.16,""cy"":482.09,""w"":506.31,""h"":948.84,""x1"":2,""y1"":4,""x2"":255,""y2"":478,""conf"":0.9112,""depth_m"":2.0508,""depth_valid"":true},{""cx"":404.39,""cy"":438.6,""w"":67.95,""h"":99.32,""x1"":185,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7353,""depth_m"":null,""depth_valid"":false},{""cx"":667.44,""cy"":445.76,""w"":95.46,""h"":106.38,""x1"":310,""y1"":196,""x2"":358,""y2"":249,""conf"":0.5892,""depth_m"":1.5554,""depth_valid"":true}]",0.9112,256.16,482.09,506.31,948.84,2.0508,1.00,10.04,8.03,1.00,365.68,311.46,35.92,104.88,3.04,1.32,145.16
2026-04-24T15:16:49.129,1777033009.129923,exp_latency_final,400_lux,latency_measurement,,,1.8629,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=17004/82650 | roi_mode=full,SAFE (z=1.86m),0,0,3,2,"[{""cx"":256.16,""cy"":482.09,""w"":506.31,""h"":948.84,""x1"":2,""y1"":4,""x2"":255,""y2"":478,""conf"":0.9112,""depth_m"":2.0508,""depth_valid"":true},{""cx"":404.39,""cy"":438.6,""w"":67.95,""h"":99.32,""x1"":185,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7353,""depth_m"":null,""depth_valid"":false},{""cx"":667.44,""cy"":445.76,""w"":95.46,""h"":106.38,""x1"":310,""y1"":196,""x2"":358,""y2"":249,""conf"":0.5892,""depth_m"":1.5554,""depth_valid"":true}]",0.9112,256.16,482.09,506.31,948.84,2.0508,0.91,10.06,7.31,0.91,365.68,311.46,29.89,104.88,3.04,1.32,139.13
2026-04-24T15:16:49.229,1777033009.229819,exp_latency_final,400_lux,latency_measurement,,,1.5046,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=2256/2544 | roi_mode=full,SAFE (z=1.50m),0,1,2,2,"[{""cx"":220.32,""cy"":474.48,""w"":440.64,""h"":948.96,""x1"":0,""y1"":0,""x2"":220,""y2"":474,""conf"":0.8863,""depth_m"":1.9442,""depth_valid"":true},{""cx"":405.2,""cy"":438.16,""w"":67.21,""h"":99.65,""x1"":186,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7273,""depth_m"":1.5875,""depth_valid"":true}]",0.8863,220.32,474.48,440.64,948.96,1.9442,10.01,10.01,10.01,10.01,10.14,474.80,62.19,131.02,3.83,0.19,197.23
2026-04-24T15:16:49.330,1777033009.330209,exp_latency_final,400_lux,latency_measurement,,,1.5046,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=2256/2544 | roi_mode=full,SAFE (z=1.50m),0,0,2,2,"[{""cx"":405.43,""cy"":438.08,""w"":66.68,""h"":99.17,""x1"":186,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7333,""depth_m"":1.5875,""depth_valid"":true},{""cx"":203.27,""cy"":474.98,""w"":406.53,""h"":949.95,""x1"":0,""y1"":0,""x2"":203,""y2"":475,""conf"":0.6069,""depth_m"":2.0661,""depth_valid"":true}]",0.6069,203.27,474.98,406.53,949.95,2.0661,4.99,9.99,9.99,4.99,10.14,474.80,41.43,120.60,3.83,0.19,166.05
2026-04-24T15:16:49.429,1777033009.429680,exp_latency_final,400_lux,latency_measurement,,,1.5046,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.50 m | valid=2256/2544 | roi_mode=full,SAFE (z=1.50m),0,0,3,3,"[{""cx"":405.75,""cy"":438.15,""w"":66.24,""h"":99.08,""x1"":186,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7641,""depth_m"":1.5875,""depth_valid"":true},{""cx"":76.04,""cy"":480.95,""w"":151.18,""h"":955.19,""x1"":0,""y1"":2,""x2"":76,""y2"":479,""conf"":0.7606,""depth_m"":2.0723,""depth_valid"":true},{""cx"":667.93,""cy"":445.97,""w"":95.07,""h"":106.46,""x1"":310,""y1"":196,""x2"":358,""y2"":250,""conf"":0.5989,""depth_m"":1.4648,""depth_valid"":true}]",0.7606,76.04,480.95,151.18,955.19,2.0723,3.34,10.01,10.01,3.34,10.14,474.80,43.56,129.36,3.83,0.19,176.95
2026-04-24T15:16:49.532,1777033009.532131,exp_latency_final,400_lux,latency_measurement,,,1.3963,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=678/1650 | roi_mode=full,SAFE (z=1.50m),0,0,3,3,"[{""cx"":405.75,""cy"":438.15,""w"":66.24,""h"":99.08,""x1"":186,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7641,""depth_m"":1.5875,""depth_valid"":true},{""cx"":76.04,""cy"":480.95,""w"":151.18,""h"":955.19,""x1"":0,""y1"":2,""x2"":76,""y2"":479,""conf"":0.7606,""depth_m"":2.0723,""depth_valid"":true},{""cx"":667.93,""cy"":445.97,""w"":95.07,""h"":106.46,""x1"":310,""y1"":196,""x2"":358,""y2"":250,""conf"":0.5989,""depth_m"":1.4648,""depth_valid"":true}]",0.7606,76.04,480.95,151.18,955.19,2.0723,4.97,9.95,7.46,2.49,10.14,474.80,14.74,129.36,3.83,0.19,148.13
2026-04-24T15:16:49.629,1777033009.629815,exp_latency_final,400_lux,latency_measurement,,,1.3963,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=678/1650 | roi_mode=full,WARNING (z=1.40m),1,1,1,1,"[{""cx"":404.81,""cy"":438.16,""w"":66.11,""h"":100.35,""x1"":186,""y1"":194,""x2"":219,""y2"":244,""conf"":0.7669,""depth_m"":1.3843,""depth_valid"":true}]",0.7669,404.81,438.16,66.11,100.35,1.3843,4.00,10.00,8.00,4.00,8.02,468.49,43.18,127.12,1.88,0.13,172.31
2026-04-24T15:16:49.729,1777033009.729792,exp_latency_final,400_lux,latency_measurement,,,1.3963,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=678/1650 | roi_mode=full,WARNING (z=1.40m),1,0,1,1,"[{""cx"":402.91,""cy"":437.22,""w"":66.52,""h"":100.31,""x1"":185,""y1"":194,""x2"":218,""y2"":244,""conf"":0.7148,""depth_m"":1.3843,""depth_valid"":true}]",0.7148,402.91,437.22,66.52,100.31,1.3843,3.33,10.00,8.34,3.33,8.02,468.49,48.17,109.72,1.88,0.13,159.91
2026-04-24T15:16:49.829,1777033009.829894,exp_latency_final,400_lux,latency_measurement,,,1.3963,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=678/1650 | roi_mode=full,WARNING (z=1.40m),1,0,1,1,"[{""cx"":402.76,""cy"":437.02,""w"":66.77,""h"":100.05,""x1"":185,""y1"":193,""x2"":218,""y2"":244,""conf"":0.7304,""depth_m"":1.3843,""depth_valid"":true}]",0.7304,402.76,437.02,66.77,100.05,1.3843,2.86,10.00,8.57,2.86,8.02,468.49,8.06,115.36,1.88,0.13,125.44
2026-04-24T15:16:49.929,1777033009.929915,exp_latency_final,400_lux,latency_measurement,,,1.3963,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=678/1650 | roi_mode=full,WARNING (z=1.40m),1,0,1,0,"[{""cx"":402.13,""cy"":437.14,""w"":69.49,""h"":101.25,""x1"":184,""y1"":193,""x2"":218,""y2"":244,""conf"":0.6895,""depth_m"":null,""depth_valid"":false}]",0.6895,402.13,437.14,69.49,101.25,,2.50,10.00,8.75,2.50,8.02,468.49,46.52,118.34,1.88,0.13,166.87
