wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:27:33.289,1776162453.288980,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.388,1776162453.388425,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.488,1776162453.488844,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.588,1776162453.588686,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.688,1776162453.688539,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.788,1776162453.788503,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.891,1776162453.891078,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:33.989,1776162453.989043,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:27:34.088,1776162454.088502,distance_accuracy,low,static,2.000,point_08,-1.0000,0,0,0,,,0,0,1,0.7014,89.63,483.28,178.64,953.43
2026-04-14T13:27:34.188,1776162454.188927,distance_accuracy,low,static,2.000,point_08,2.1482,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=7/4770 | roi_mode=full,,0,0,1,0.7014,89.63,483.28,178.64,953.43
2026-04-14T13:27:34.288,1776162454.288589,distance_accuracy,low,static,2.000,point_08,2.2860,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.29 m | valid=27/4770 | roi_mode=full,,0,0,1,0.6991,101.34,478.64,201.41,947.57
2026-04-14T13:27:34.388,1776162454.388559,distance_accuracy,low,static,2.000,point_08,2.2252,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.23 m | valid=49/5372 | roi_mode=full,,0,0,1,0.6991,101.34,478.64,201.41,947.57
2026-04-14T13:27:34.488,1776162454.488571,distance_accuracy,low,static,2.000,point_08,2.1247,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=63/5372 | roi_mode=full,,0,0,1,0.6991,101.34,478.64,201.41,947.57
2026-04-14T13:27:34.588,1776162454.588585,distance_accuracy,low,static,2.000,point_08,2.1393,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=1285/11534 | roi_mode=full,,0,0,1,0.9298,218.76,475.01,437.24,944.91
2026-04-14T13:27:34.688,1776162454.688384,distance_accuracy,low,static,2.000,point_08,2.1508,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=1495/11534 | roi_mode=full,SAFE (z=2.09m),0,0,1,0.9298,218.76,475.01,437.24,944.91
2026-04-14T13:27:34.788,1776162454.788432,distance_accuracy,low,static,2.000,point_08,2.1935,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.19 m | valid=2343/8321 | roi_mode=full,SAFE (z=2.19m),0,1,1,0.9279,378.70,471.72,314.04,937.47
2026-04-14T13:27:34.889,1776162454.889460,distance_accuracy,low,static,2.000,point_08,2.1660,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.17 m | valid=2180/8321 | roi_mode=full,SAFE (z=2.19m),0,0,2,0.9298,420.49,480.07,301.60,883.19
2026-04-14T13:27:34.988,1776162454.988472,distance_accuracy,low,static,2.000,point_08,2.2350,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=2211/7548 | roi_mode=full,SAFE (z=2.23m),0,1,2,0.9298,420.49,480.07,301.60,883.19
2026-04-14T13:27:35.088,1776162455.088527,distance_accuracy,low,static,2.000,point_08,2.2781,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.28 m | valid=2651/7548 | roi_mode=full,SAFE (z=2.27m),0,1,2,0.9298,420.49,480.07,301.60,883.19
2026-04-14T13:27:35.188,1776162455.188714,distance_accuracy,low,static,2.000,point_08,2.2888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.29 m | valid=2271/6958 | roi_mode=full,SAFE (z=2.29m),0,1,2,0.9467,444.81,488.70,289.29,852.41
2026-04-14T13:27:35.288,1776162455.288523,distance_accuracy,low,static,2.000,point_08,2.2893,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.29 m | valid=2619/6958 | roi_mode=full,SAFE (z=2.29m),0,0,2,0.9467,444.81,488.70,289.29,852.41
2026-04-14T13:27:35.388,1776162455.388960,distance_accuracy,low,static,2.000,point_08,2.3138,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.31 m | valid=3057/6624 | roi_mode=full,SAFE (z=2.30m),0,1,2,0.9472,452.72,493.12,287.21,829.14
2026-04-14T13:27:35.488,1776162455.488877,distance_accuracy,low,static,2.000,point_08,2.3142,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.31 m | valid=3601/6624 | roi_mode=full,SAFE (z=2.31m),0,1,2,0.9472,452.72,493.12,287.21,829.14
2026-04-14T13:27:35.588,1776162455.588458,distance_accuracy,low,static,2.000,point_08,2.3162,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.32 m | valid=4090/6624 | roi_mode=full,SAFE (z=2.33m),0,1,2,0.9472,452.72,493.12,287.21,829.14
2026-04-14T13:27:35.690,1776162455.690258,distance_accuracy,low,static,2.000,point_08,2.3040,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.30 m | valid=4384/6566 | roi_mode=full,SAFE (z=2.30m),0,1,2,0.9464,457.48,499.06,289.96,801.30
2026-04-14T13:27:35.789,1776162455.789957,distance_accuracy,low,static,2.000,point_08,2.2926,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.29 m | valid=4341/6566 | roi_mode=full,SAFE (z=2.30m),0,0,2,0.9464,457.48,499.06,289.96,801.30
2026-04-14T13:27:35.888,1776162455.888933,distance_accuracy,low,static,2.000,point_08,2.2914,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.29 m | valid=4360/6566 | roi_mode=full,SAFE (z=2.29m),0,1,1,0.9510,403.90,539.18,368.07,694.64
2026-04-14T13:27:35.988,1776162455.988563,distance_accuracy,low,static,2.000,point_08,2.2387,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.24 m | valid=4430/7076 | roi_mode=full,SAFE (z=2.26m),0,1,1,0.9510,403.90,539.18,368.07,694.64
2026-04-14T13:27:36.088,1776162456.088503,distance_accuracy,low,static,2.000,point_08,2.2064,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.21 m | valid=4528/7076 | roi_mode=full,SAFE (z=2.23m),0,1,1,0.9370,389.48,542.84,374.76,687.34
2026-04-14T13:27:36.189,1776162456.189793,distance_accuracy,low,static,2.000,point_08,2.1741,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.17 m | valid=4234/7130 | roi_mode=full,SAFE (z=2.17m),0,1,1,0.9370,389.48,542.84,374.76,687.34
2026-04-14T13:27:36.291,1776162456.290999,distance_accuracy,low,static,2.000,point_08,2.1630,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.16 m | valid=4268/7130 | roi_mode=full,SAFE (z=2.16m),0,1,1,0.9482,372.33,522.24,374.46,717.26
2026-04-14T13:27:36.388,1776162456.388514,distance_accuracy,low,static,2.000,point_08,2.1449,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=4572/7560 | roi_mode=full,SAFE (z=2.16m),0,0,1,0.9482,372.33,522.24,374.46,717.26
2026-04-14T13:27:36.489,1776162456.489390,distance_accuracy,low,static,2.000,point_08,2.1437,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=4037/7560 | roi_mode=full,SAFE (z=2.15m),0,1,1,0.9482,372.33,522.24,374.46,717.26
2026-04-14T13:27:36.588,1776162456.588464,distance_accuracy,low,static,2.000,point_08,2.1528,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=4025/7497 | roi_mode=full,SAFE (z=2.15m),0,0,1,0.9454,375.22,520.97,375.06,715.09
2026-04-14T13:27:36.688,1776162456.688559,distance_accuracy,low,static,2.000,point_08,2.1529,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=3798/7497 | roi_mode=full,SAFE (z=2.15m),0,0,1,0.9454,375.22,520.97,375.06,715.09
2026-04-14T13:27:36.789,1776162456.788978,distance_accuracy,low,static,2.000,point_08,2.1609,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.16 m | valid=3887/7497 | roi_mode=full,SAFE (z=2.16m),0,1,1,0.9454,375.22,520.97,375.06,715.09
2026-04-14T13:27:36.888,1776162456.888484,distance_accuracy,low,static,2.000,point_08,2.1629,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.16 m | valid=4824/8250 | roi_mode=full,SAFE (z=2.16m),0,0,1,0.9506,429.67,525.53,396.17,749.15
