wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:15:22.328,1776161722.328837,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,,0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:25.829,1776161725.829890,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:25.929,1776161725.929038,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.030,1776161726.030130,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.129,1776161726.129231,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.229,1776161726.229967,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.330,1776161726.330954,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.428,1776161726.428908,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.528,1776161726.528928,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.630,1776161726.630007,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.729,1776161726.729501,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.829,1776161726.828998,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:26.929,1776161726.929034,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.028,1776161727.028789,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.128,1776161727.128845,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.228,1776161727.228919,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.328,1776161727.328893,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.429,1776161727.429168,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.528,1776161727.528781,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.628,1776161727.628655,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.728,1776161727.728895,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.828,1776161727.828889,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:27.929,1776161727.929706,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:28.029,1776161728.028985,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:28.129,1776161728.129427,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:28.232,1776161728.231978,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:28.328,1776161728.328825,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:15:28.429,1776161728.428993,distance_accuracy,low,static,0.500,point_01,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0.7541,104.20,546.17,206.08,827.65
2026-04-14T13:15:28.528,1776161728.528892,distance_accuracy,low,static,0.500,point_01,1.7072,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=751/4830 | roi_mode=full,SAFE (z=1.71m),0,1,1,0.7541,104.20,546.17,206.08,827.65
2026-04-14T13:15:28.628,1776161728.628854,distance_accuracy,low,static,0.500,point_01,1.7823,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=713/4830 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.7541,104.20,546.17,206.08,827.65
2026-04-14T13:15:28.728,1776161728.728912,distance_accuracy,low,static,0.500,point_01,1.8362,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.84 m | valid=1552/6045 | roi_mode=full,SAFE (z=1.79m),0,1,1,0.8576,115.87,493.29,230.17,931.35
2026-04-14T13:15:28.828,1776161728.828733,distance_accuracy,low,static,0.500,point_01,1.8362,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.84 m | valid=1552/6045 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9263,155.23,481.08,308.61,955.84
2026-04-14T13:15:28.928,1776161728.928721,distance_accuracy,low,static,0.500,point_01,1.8546,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=1936/8268 | roi_mode=full,SAFE (z=1.84m),0,1,1,0.9263,155.23,481.08,308.61,955.84
2026-04-14T13:15:29.030,1776161729.030128,distance_accuracy,low,static,0.500,point_01,1.8580,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=1968/8268 | roi_mode=full,SAFE (z=1.86m),0,1,1,0.9483,168.46,475.88,336.93,951.77
2026-04-14T13:15:29.130,1776161729.130161,distance_accuracy,low,static,0.500,point_01,1.8587,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=1893/8904 | roi_mode=full,SAFE (z=1.86m),0,0,1,0.9483,168.46,475.88,336.93,951.77
2026-04-14T13:15:29.228,1776161729.228714,distance_accuracy,low,static,0.500,point_01,1.8661,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=1808/9381 | roi_mode=full,SAFE (z=1.87m),0,1,1,0.9513,176.32,477.21,352.63,953.20
2026-04-14T13:15:29.329,1776161729.329296,distance_accuracy,low,static,0.500,point_01,1.8785,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.88 m | valid=1824/9381 | roi_mode=full,SAFE (z=1.87m),0,0,1,0.9513,176.32,477.21,352.63,953.20
2026-04-14T13:15:29.429,1776161729.429196,distance_accuracy,low,static,0.500,point_01,1.8580,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=1546/9381 | roi_mode=full,SAFE (z=1.85m),0,1,1,0.9488,179.97,480.20,359.14,959.61
2026-04-14T13:15:29.528,1776161729.528792,distance_accuracy,low,static,0.500,point_01,1.9194,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.92 m | valid=2310/9600 | roi_mode=full,SAFE (z=1.92m),0,1,1,0.9488,179.97,480.20,359.14,959.61
2026-04-14T13:15:29.630,1776161729.630182,distance_accuracy,low,static,0.500,point_01,1.9057,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.91 m | valid=2206/9600 | roi_mode=full,SAFE (z=1.92m),0,0,1,0.9437,172.76,478.70,345.53,956.01
2026-04-14T13:15:29.728,1776161729.728839,distance_accuracy,low,static,0.500,point_01,1.8495,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=1647/9222 | roi_mode=full,SAFE (z=1.90m),0,1,1,0.9437,172.76,478.70,345.53,956.01
2026-04-14T13:15:29.831,1776161729.831082,distance_accuracy,low,static,0.500,point_01,1.8954,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.90 m | valid=1865/9222 | roi_mode=full,SAFE (z=1.86m),0,1,1,0.9437,172.76,478.70,345.53,956.01
2026-04-14T13:15:29.929,1776161729.929883,distance_accuracy,low,static,0.500,point_01,1.8487,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=1797/9222 | roi_mode=full,SAFE (z=1.89m),0,1,1,0.9439,173.32,477.77,346.64,954.69
2026-04-14T13:15:30.030,1776161730.030586,distance_accuracy,low,static,0.500,point_01,1.8593,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=2052/9222 | roi_mode=full,SAFE (z=1.86m),0,1,1,0.9439,173.32,477.77,346.64,954.69
2026-04-14T13:15:30.131,1776161730.131672,distance_accuracy,low,static,0.500,point_01,1.8638,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=2810/9222 | roi_mode=full,SAFE (z=1.86m),0,0,1,0.9212,160.70,476.34,321.36,950.41
2026-04-14T13:15:30.228,1776161730.228673,distance_accuracy,low,static,0.500,point_01,1.8620,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=1841/8586 | roi_mode=full,SAFE (z=1.89m),0,1,1,0.9212,160.70,476.34,321.36,950.41
2026-04-14T13:15:30.328,1776161730.328768,distance_accuracy,low,static,0.500,point_01,1.8655,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=1950/8586 | roi_mode=full,SAFE (z=1.89m),0,0,1,0.9071,145.50,477.19,289.10,948.66
2026-04-14T13:15:30.428,1776161730.428879,distance_accuracy,low,static,0.500,point_01,1.8621,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=2279/7632 | roi_mode=full,SAFE (z=1.89m),0,0,1,0.9071,145.50,477.19,289.10,948.66
2026-04-14T13:15:30.528,1776161730.528708,distance_accuracy,low,static,0.500,point_01,1.8655,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=2095/7632 | roi_mode=full,SAFE (z=1.87m),0,1,1,0.9071,145.50,477.19,289.10,948.66
2026-04-14T13:15:30.629,1776161730.629274,distance_accuracy,low,static,0.500,point_01,1.8694,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=1892/7632 | roi_mode=full,SAFE (z=1.87m),0,0,1,0.9150,144.51,478.76,287.06,951.56
2026-04-14T13:15:30.729,1776161730.728825,distance_accuracy,low,static,0.500,point_01,1.8505,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=2244/7632 | roi_mode=full,SAFE (z=1.87m),0,0,1,0.9150,144.51,478.76,287.06,951.56
2026-04-14T13:15:30.830,1776161730.830064,distance_accuracy,low,static,0.500,point_01,1.8501,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=2147/7791 | roi_mode=full,SAFE (z=1.84m),0,1,1,0.9264,145.81,476.37,291.03,950.26
2026-04-14T13:15:30.930,1776161730.930033,distance_accuracy,low,static,0.500,point_01,1.8571,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=2087/7791 | roi_mode=full,SAFE (z=1.86m),0,1,1,0.9264,145.81,476.37,291.03,950.26
2026-04-14T13:15:31.029,1776161731.029841,distance_accuracy,low,static,0.500,point_01,1.8376,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.84 m | valid=1859/7791 | roi_mode=full,SAFE (z=1.86m),0,0,1,0.9209,146.21,476.34,291.73,949.85
2026-04-14T13:15:31.128,1776161731.128856,distance_accuracy,low,static,0.500,point_01,1.8284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.83 m | valid=1913/7791 | roi_mode=full,SAFE (z=1.82m),0,1,1,0.9209,146.21,476.34,291.73,949.85
2026-04-14T13:15:31.228,1776161731.228777,distance_accuracy,low,static,0.500,point_01,1.7759,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=1882/7742 | roi_mode=full,SAFE (z=1.86m),0,1,1,0.9262,146.64,476.19,292.72,949.53
2026-04-14T13:15:31.328,1776161731.328879,distance_accuracy,low,static,0.500,point_01,1.7378,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=1225/7742 | roi_mode=full,SAFE (z=1.74m),0,1,1,0.9262,146.64,476.19,292.72,949.53
2026-04-14T13:15:31.429,1776161731.429075,distance_accuracy,low,static,0.500,point_01,1.6669,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=1256/7791 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9297,147.19,476.65,294.27,949.56
2026-04-14T13:15:31.528,1776161731.528809,distance_accuracy,low,static,0.500,point_01,1.6750,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=1454/7791 | roi_mode=full,SAFE (z=1.68m),0,1,1,0.9219,150.45,477.55,300.90,952.07
2026-04-14T13:15:31.628,1776161731.628823,distance_accuracy,low,static,0.500,point_01,1.4901,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=266/7950 | roi_mode=full,WARNING (z=1.49m),1,1,1,0.9219,150.45,477.55,300.90,952.07
2026-04-14T13:15:31.729,1776161731.729345,distance_accuracy,low,static,0.500,point_01,1.7265,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=465/7950 | roi_mode=full,SAFE (z=1.73m),0,1,1,0.9174,150.97,477.79,301.94,952.25
2026-04-14T13:15:31.830,1776161731.829963,distance_accuracy,low,static,0.500,point_01,1.3229,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.32 m | valid=260/7950 | roi_mode=full,WARNING (z=1.39m),1,1,1,0.9174,150.97,477.79,301.94,952.25
2026-04-14T13:15:31.928,1776161731.928805,distance_accuracy,low,static,0.500,point_01,1.2927,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.29 m | valid=266/8109 | roi_mode=full,WARNING (z=1.29m),1,1,1,0.9284,151.72,476.42,303.44,949.71
2026-04-14T13:15:32.029,1776161732.029096,distance_accuracy,low,static,0.500,point_01,1.2800,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.28 m | valid=270/8109 | roi_mode=full,WARNING (z=1.28m),1,1,1,0.9375,155.30,476.13,310.60,951.16
2026-04-14T13:15:32.129,1776161732.129570,distance_accuracy,low,static,0.500,point_01,1.3919,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.39 m | valid=600/8268 | roi_mode=full,WARNING (z=1.28m),1,0,1,0.9375,155.30,476.13,310.60,951.16
